Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Ветлужская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №488	УИК №489	УИК №490	УИК №492	УИК №494	УИК №495	УИК №496	УИК №497					
		2.99%	2.63%	3.40%	2.22%	2.66%	2.76%	3.19%	3.01%	2.45%	2.00%	4.17%	1.06%	2.10%	3.67%	2.06%	1.58%	2.29%	6.01%	8.02%	3.30%	4.17%	0.89%	2.84%					
19	2.Всероссийская политическая партия «Гражданская Сила»	58	6	6	14	7	3	2	8	2	0	1	1	1	1	0	0	0	1	0	1	2	2	0					
		0.73%	0.61%	1.13%	1.07%	1.24%	0.59%	0.40%	1.51%	0.61%	0.00%	0.42%	1.06%	0.70%	0.41%	0.00%	0.00%	0.00%	0.32%	0.00%	0.55%	1.04%	0.89%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	0	1	2	1	2	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0					
		0.15%	0.00%	0.19%	0.15%	0.18%	0.39%	0.00%	0.19%	0.61%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.45%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	993	141	78	205	68	68	40	64	35	3	37	12	17	22	37	21	24	40	14	9	20	15	23					
		12.44%	14.27%	14.72%	15.66%	12.08%	13.39%	7.97%	12.05%	10.70%	6.00%	15.42%	12.77%	11.89%	8.98%	15.23%	11.05%	18.32%	12.66%	5.34%	4.95%	10.42%	6.70%	10.90%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	4	2	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1					
		0.18%	0.40%	0.38%	0.31%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.47%					
23	6.Политическая партия «Партия социальной справедливости»	11	1	2	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0					
		0.14%	0.10%	0.38%	0.15%	0.00%	0.00%	0.20%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.89%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	740	96	58	124	70	48	51	54	45	5	8	6	18	15	27	9	16	23	12	15	10	23	7					
		9.27%	9.72%	10.94%	9.47%	12.43%	9.45%	10.16%	10.17%	13.76%	10.00%	3.33%	6.38%	12.59%	6.12%	11.11%	4.74%	12.21%	7.28%	4.58%	8.24%	5.21%	10.27%	3.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	923	128	63	192	65	51	88	97	36	1	15	5	16	35	20	20	10	26	15	10	10	11	9					
		11.56%	12.96%	11.89%	14.67%	11.55%	10.04%	17.53%	18.27%	11.01%	2.00%	6.25%	5.32%	11.19%	14.29%	8.23%	10.53%	7.63%	8.23%	5.73%	5.49%	5.21%	4.91%	4.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	2	1	5	3	6	1	3	1	0	0	1	0	1	1	3	0	0	1	2	2	2	0					
		0.44%	0.20%	0.19%	0.38%	0.53%	1.18%	0.20%	0.56%	0.31%	0.00%	0.00%	1.06%	0.00%	0.41%	0.41%	1.58%	0.00%	0.00%	0.38%	1.10%	1.04%	0.89%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4857	574	296	715	324	303	290	281	197	39	167	68	85	158	153	131	75	205	197	137	136	162	164					
		60.86%	58.10%	55.85%	54.62%	57.55%	59.65%	57.77%	52.92%	60.24%	78.00%	69.58%	72.34%	59.44%	64.49%	62.96%	68.95%	57.25%	64.87%	75.19%	75.27%	70.83%	72.32%	77.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	4	4	7	5	4	6	1	1	0	1	0	1	0	0	0	1	1	0	1	1	1	1					
		0.50%	0.40%	0.75%	0.53%	0.89%	0.79%	1.20%	0.19%	0.31%	0.00%	0.42%	0.00%	0.70%	0.00%	0.00%	0.00%	0.76%	0.32%	0.00%	0.55%	0.52%	0.45%	0.47%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
