Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Милославская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	292	5	11	9	10	5	10	5	5	5	5	5	21	10	4	10	10	10	10	5	24	1	10	10	10	5	5	30	30	12					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	166	5	9	9	2	2	8	3	0	0	2	0	21	0	4	3	1	2	4	4	24	0	1	5	4	0	0	22	24	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	75	1	10	5	1	1	3	3	1	1	2	3	3	0	4	0	3	1	2	1	3	2	2	0	2	1	3	7	4	6					
14	Число погашенных неиспользованных открепительных удостоверений	126	0	2	0	8	3	2	2	5	5	3	5	0	10	0	7	9	8	6	1	0	1	9	5	6	5	5	8	6	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	182	8	4	1	12	6	0	1	1	1	0	0	19	4	1	3	7	19	7	2	6	0	2	1	12	17	2	14	24	8					
		2.75%	3.70%	2.92%	2.04%	4.86%	8.00%	0.00%	1.14%	1.49%	0.78%	0.00%	0.00%	7.01%	2.05%	0.62%	1.61%	3.26%	6.88%	3.32%	2.60%	2.64%	0.00%	1.09%	0.95%	3.02%	10.56%	2.04%	1.59%	2.58%	1.44%					
19	2.Всероссийская политическая партия «Гражданская Сила»	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	0	1	0	0	2	4	0					
		0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.36%	0.00%	0.00%	0.88%	0.66%	0.00%	0.00%	0.25%	0.00%	0.00%	0.23%	0.43%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	2	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.50%	0.00%	0.00%	0.11%	0.21%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	698	18	11	5	17	3	9	15	5	12	6	2	20	11	27	22	26	50	25	1	19	3	8	6	67	8	6	111	109	76					
		10.54%	8.33%	8.03%	10.20%	6.88%	4.00%	5.88%	17.05%	7.46%	9.38%	5.56%	2.82%	7.38%	5.64%	16.77%	11.83%	12.09%	18.12%	11.85%	1.30%	8.37%	1.97%	4.37%	5.71%	16.83%	4.97%	6.12%	12.61%	11.70%	13.72%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	87	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	72	0	0	3	0	0					
		1.31%	0.00%	5.11%	0.00%	0.00%	0.00%	1.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	18.09%	0.00%	0.00%	0.34%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.23%	0.21%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	420	10	12	2	10	2	17	4	7	9	5	2	15	4	5	12	14	20	18	4	16	9	14	8	19	8	4	68	64	38					
		6.34%	4.63%	8.76%	4.08%	4.05%	2.67%	11.11%	4.55%	10.45%	7.03%	4.63%	2.82%	5.54%	2.05%	3.11%	6.45%	6.51%	7.25%	8.53%	5.19%	7.05%	5.92%	7.65%	7.62%	4.77%	4.97%	4.08%	7.73%	6.87%	6.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	484	8	10	1	11	7	8	13	1	7	6	9	10	17	4	5	16	22	10	3	17	6	11	5	24	11	4	96	91	51					
		7.31%	3.70%	7.30%	2.04%	4.45%	9.33%	5.23%	14.77%	1.49%	5.47%	5.56%	12.68%	3.69%	8.72%	2.48%	2.69%	7.44%	7.97%	4.74%	3.90%	7.49%	3.95%	6.01%	4.76%	6.03%	6.83%	4.08%	10.91%	9.76%	9.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	3	0	0	1	0	0	0	0	1	0	0	2	3	1	2	1	1	3	0	1	2	1	0	4	3	1	2	8	5					
		0.68%	1.39%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.74%	1.54%	0.62%	1.08%	0.47%	0.36%	1.42%	0.00%	0.44%	1.32%	0.55%	0.00%	1.01%	1.86%	1.02%	0.23%	0.86%	0.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4594	167	93	39	194	56	114	53	52	96	91	58	199	153	121	136	149	158	147	67	163	129	147	85	189	112	77	572	615	362					
		69.39%	77.31%	67.88%	79.59%	78.54%	74.67%	74.51%	60.23%	77.61%	75.00%	84.26%	81.69%	73.43%	78.46%	75.16%	73.12%	69.30%	57.25%	69.67%	87.01%	71.81%	84.87%	80.33%	80.95%	47.49%	69.57%	78.57%	65.00%	65.99%	65.34%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	0	0	0	1	1	1	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	3	0	0	4	8	5					
		0.42%	0.00%	0.00%	0.00%	0.40%	1.33%	0.65%	0.00%	1.49%	0.00%	0.00%	0.00%	0.37%	0.00%	0.62%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.45%	0.86%	0.90%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
