Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Милославская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220					
		21.16%	19.30%	26.09%	18.75%	15.64%	10.23%	13.70%	17.54%	20.69%	15.15%	11.25%	13.79%	14.29%	17.39%	24.44%	20.11%	20.88%	30.00%	28.48%	20.93%	18.78%	34.69%	19.55%	11.69%	25.97%	19.69%	21.43%	19.61%	23.23%	25.66%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	85	0	0	0	3	0	3	0	1	3	0	0	3	0	1	3	0	2	1	0	5	0	1	1	4	1	0	20	23	10					
		1.52%	0.00%	0.00%	0.00%	1.42%	0.00%	2.05%	0.00%	1.72%	3.03%	0.00%	0.00%	1.19%	0.00%	0.74%	1.72%	0.00%	0.80%	0.63%	0.00%	2.76%	0.00%	0.75%	1.30%	1.10%	0.79%	0.00%	2.28%	2.97%	2.21%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2543	77	62	21	132	53	65	29	29	50	47	24	133	67	73	91	81	108	52	24	94	50	64	54	124	51	32	376	304	176					
		45.42%	45.03%	53.91%	65.63%	62.56%	60.23%	44.52%	50.88%	50.00%	50.51%	58.75%	41.38%	52.78%	48.55%	54.07%	52.30%	44.51%	43.20%	32.91%	55.81%	51.93%	51.02%	48.12%	70.13%	34.25%	40.16%	45.71%	42.87%	39.23%	38.94%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	1	1	0	0	0	1	0	2	0	0	0	2	1	0	2	0	3	0	0	1	0	0	0	6	0	1	2	5	3					
		0.55%	0.58%	0.87%	0.00%	0.00%	0.00%	0.68%	0.00%	3.45%	0.00%	0.00%	0.00%	0.79%	0.72%	0.00%	1.15%	0.00%	1.20%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	1.66%	0.00%	1.43%	0.23%	0.65%	0.66%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
