9	Число недействительных избирательных бюллетеней	264	13	23	21	7	13	13	8	12	9	15	9	6	4	7	4	17	6	13	22	14	16	9	3									
10	Число действительных избирательных бюллетеней	22072	1094	1253	1059	1047	1015	1223	1084	959	909	1059	984	857	369	597	158	1115	995	955	1015	966	1274	1108	977									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	143	5	8	13	10	6	7	2	11	4	13	5	1	1	1	2	6	5	4	2	4	15	8	10									
		0.64%	0.45%	0.63%	1.20%	0.95%	0.58%	0.57%	0.18%	1.13%	0.44%	1.21%	0.50%	0.12%	0.27%	0.17%	1.23%	0.53%	0.50%	0.41%	0.19%	0.41%	1.16%	0.72%	1.02%									
14	Грудинин Павел Николаевич	4186	237	226	211	182	161	246	226	180	181	224	208	165	60	113	28	206	172	188	184	175	240	215	158									
		18.74%	21.41%	17.71%	19.54%	17.27%	15.66%	19.90%	20.70%	18.54%	19.72%	20.86%	20.95%	19.12%	16.09%	18.71%	17.28%	18.20%	17.18%	19.42%	17.74%	17.86%	18.60%	19.25%	16.12%									
15	Жириновский Владимир Вольфович	1752	91	92	64	96	71	58	50	91	77	101	87	70	33	33	14	90	88	79	92	83	120	105	67									
		7.84%	8.22%	7.21%	5.93%	9.11%	6.91%	4.69%	4.58%	9.37%	8.39%	9.40%	8.76%	8.11%	8.85%	5.46%	8.64%	7.95%	8.79%	8.16%	8.87%	8.47%	9.30%	9.40%	6.84%									
16	Путин Владимир Владимирович	15312	720	895	724	724	747	861	771	645	630	685	668	607	261	428	113	766	700	660	699	680	862	747	719									
		68.55%	65.04%	70.14%	67.04%	68.69%	72.67%	69.66%	70.60%	66.43%	68.63%	63.78%	67.27%	70.34%	69.97%	70.86%	69.75%	67.67%	69.93%	68.18%	67.41%	69.39%	66.82%	66.88%	73.37%									
17	Собчак Ксения Анатольевна	216	5	8	23	13	11	19	12	11	9	8	5	4	1	4	0	15	13	7	13	6	12	12	5									
		0.97%	0.45%	0.63%	2.13%	1.23%	1.07%	1.54%	1.10%	1.13%	0.98%	0.74%	0.50%	0.46%	0.27%	0.66%	0.00%	1.33%	1.30%	0.72%	1.25%	0.61%	0.93%	1.07%	0.51%									
18	Сурайкин Максим Александрович	216	17	11	4	13	10	14	10	11	4	17	5	5	7	7	1	15	5	7	14	9	7	13	10									
		0.97%	1.54%	0.86%	0.37%	1.23%	0.97%	1.13%	0.92%	1.13%	0.44%	1.58%	0.50%	0.58%	1.88%	1.16%	0.62%	1.33%	0.50%	0.72%	1.35%	0.92%	0.54%	1.16%	1.02%									
19	Титов Борис Юрьевич	134	10	9	12	5	3	9	9	3	2	6	1	2	5	8	0	8	6	8	4	4	11	3	6									
		0.60%	0.90%	0.71%	1.11%	0.47%	0.29%	0.73%	0.82%	0.31%	0.22%	0.56%	0.10%	0.23%	1.34%	1.32%	0.00%	0.71%	0.60%	0.83%	0.39%	0.41%	0.85%	0.27%	0.61%									
20	Явлинский Григорий Алексеевич	113	9	4	8	4	6	9	4	7	2	5	5	3	1	3	0	9	6	2	7	5	7	5	2									
		0.51%	0.81%	0.31%	0.74%	0.38%	0.58%	0.73%	0.37%	0.72%	0.22%	0.47%	0.50%	0.35%	0.27%	0.50%	0.00%	0.80%	0.60%	0.21%	0.68%	0.51%	0.54%	0.45%	0.20%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
