Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Пожарская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868					
20	. Миронов Сергей Михайлович	178	1	8	2	2	10	4	0	0	0	7	3	3	5	16	21	15	9	15	11	11	15	14	2	0	0	2	2					
		1.12%	0.73%	1.08%	0.58%	1.27%	1.29%	2.74%	0.00%	0.00%	0.00%	1.66%	1.10%	2.31%	0.59%	1.99%	1.39%	1.24%	0.82%	1.38%	1.04%	0.80%	1.05%	1.76%	2.86%	0.00%	0.00%	0.62%	0.48%					
21	. Путин Владимир Владимирович	9133	63	376	170	97	440	76	45	68	161	259	173	69	484	468	839	644	669	616	615	841	800	415	51	123	73	236	262					
		57.50%	45.99%	50.81%	48.99%	61.39%	56.77%	52.05%	56.96%	66.67%	60.30%	61.52%	63.37%	53.08%	57.21%	58.06%	55.64%	53.27%	60.76%	56.57%	58.29%	61.48%	56.22%	52.20%	72.86%	67.96%	62.93%	73.29%	62.38%					
22	. Хакамада Ирина Муцуовна	736	5	31	14	10	15	1	2	2	2	13	13	3	32	56	74	59	48	50	61	72	87	23	1	7	14	18	23					
		4.63%	3.65%	4.19%	4.03%	6.33%	1.94%	0.68%	2.53%	1.96%	0.75%	3.09%	4.76%	2.31%	3.78%	6.95%	4.91%	4.88%	4.36%	4.59%	5.78%	5.26%	6.11%	2.89%	1.43%	3.87%	12.07%	5.59%	5.48%					
23	. Харитонов Николай Михайлович	3073	57	203	107	32	192	33	14	25	68	81	48	36	178	124	253	258	194	190	173	216	229	232	8	32	11	38	41					
		19.35%	41.61%	27.43%	30.84%	20.25%	24.77%	22.60%	17.72%	24.51%	25.47%	19.24%	17.58%	27.69%	21.04%	15.38%	16.78%	21.34%	17.62%	17.45%	16.40%	15.79%	16.09%	29.18%	11.43%	17.68%	9.48%	11.80%	9.76%					
																																		
24	Против всех	883	5	17	7	2	33	8	1	5	8	17	9	5	48	49	115	75	52	84	65	92	108	18	1	2	10	10	37					
		5.56%	3.65%	2.30%	2.02%	1.27%	4.26%	5.48%	1.27%	4.90%	3.00%	4.04%	3.30%	3.85%	5.67%	6.08%	7.63%	6.20%	4.72%	7.71%	6.16%	6.73%	7.59%	2.26%	1.43%	1.10%	8.62%	3.11%	8.81%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
