Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Думиничская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129					
		69.00%	66.30%	58.99%	71.95%	68.39%	72.15%	75.42%	59.41%	81.32%	77.98%	74.83%	81.58%	70.31%	84.53%	64.87%	76.00%	79.65%	78.36%	74.39%	64.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	6	11	1	2	0	3	0	1	0	1	0	7	1	0	0	1	1	2	3					
		0.59%	0.55%	0.85%	0.28%	0.61%	0.00%	2.54%	0.00%	0.55%	0.00%	0.68%	0.00%	0.96%	0.55%	0.00%	0.00%	0.58%	0.58%	1.22%	0.87%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
