Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Кочевская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №5001	УИК №5002	УИК №5003	УИК №5004	УИК №5005	УИК №5006	УИК №5007	УИК №5008	УИК №5009	УИК №5010	УИК №5011	УИК №5012	УИК №5013	УИК №5014	УИК №5015	УИК №5016	УИК №5017	УИК №5018	УИК №5019	УИК №5020	УИК №5021	УИК №5022	УИК №5023	УИК №5024	УИК №5025	УИК №5026	УИК №5027	УИК №5028	УИК №5029	УИК №5030					
		19.80%	22.92%	24.79%	23.04%	19.94%	20.24%	18.53%	25.00%	8.05%	20.27%	18.58%	19.15%	18.75%	26.32%	21.66%	25.86%	11.00%	25.53%	15.81%	15.25%	26.17%	34.21%	11.22%	14.52%	7.50%	16.51%	6.00%	15.56%	24.44%	19.10%	24.03%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	62	4	2	4	4	0	2	1	4	3	2	6	0	0	12	1	1	1	1	0	1	1	3	2	1	2	0	0	0	1	3					
		1.32%	1.01%	0.56%	1.05%	1.19%	0.00%	0.77%	1.25%	4.60%	4.05%	1.09%	6.38%	0.00%	0.00%	4.33%	1.72%	1.00%	2.13%	0.37%	0.00%	0.93%	1.32%	3.06%	0.81%	0.83%	0.94%	0.00%	0.00%	0.00%	1.12%	2.33%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	575	49	40	50	56	2	25	2	2	9	28	8	0	4	33	1	9	6	52	11	11	4	17	60	23	11	1	16	19	10	16					
		12.23%	12.34%	11.27%	13.09%	16.67%	2.38%	9.65%	2.50%	2.30%	12.16%	15.30%	8.51%	0.00%	10.53%	11.91%	1.72%	9.00%	12.77%	19.12%	18.64%	10.28%	5.26%	17.35%	24.19%	19.17%	5.19%	2.00%	11.85%	8.44%	11.24%	12.40%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	56	6	5	8	5	3	3	1	0	0	2	2	0	0	2	1	1	0	6	0	0	0	2	2	0	3	1	1	1	0	1					
		1.19%	1.51%	1.41%	2.09%	1.49%	3.57%	1.16%	1.25%	0.00%	0.00%	1.09%	2.13%	0.00%	0.00%	0.72%	1.72%	1.00%	0.00%	2.21%	0.00%	0.00%	0.00%	2.04%	0.81%	0.00%	1.42%	2.00%	0.74%	0.44%	0.00%	0.78%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2212	193	167	168	144	52	128	37	56	33	67	37	23	16	100	34	60	22	126	32	56	33	38	101	68	119	37	72	94	40	59					
		47.03%	48.61%	47.04%	43.98%	42.86%	61.90%	49.42%	46.25%	64.37%	44.59%	36.61%	39.36%	71.88%	42.11%	36.10%	58.62%	60.00%	46.81%	46.32%	54.24%	52.34%	43.42%	38.78%	40.73%	56.67%	56.13%	74.00%	53.33%	41.78%	44.94%	45.74%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	0	4	1	1	0	5	0	2	0	1	0	0	0	4	0	0	0	2	0	1	0	0	2	0	2	0	0	0	1	1					
		0.57%	0.00%	1.13%	0.26%	0.30%	0.00%	1.93%	0.00%	2.30%	0.00%	0.55%	0.00%	0.00%	0.00%	1.44%	0.00%	0.00%	0.00%	0.74%	0.00%	0.93%	0.00%	0.00%	0.81%	0.00%	0.94%	0.00%	0.00%	0.00%	1.12%	0.78%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
