Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Кирилловская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	910	50	80	80	50	30	20	30	15	40	30	20	40	20	15	40	20	20	40	20	20	50	20	30	40	20	40	20	10	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	395	18	39	43	22	8	2	10	9	12	10	0	39	0	15	16	0	9	15	10	10	10	1	17	7	19	34	14	6	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	256	12	48	33	17	2	11	7	3	9	6	3	3	5	7	12	1	5	12	1	6	15	6	6	7	3	8	2	1	5					
14	Число погашенных неиспользованных открепительных удостоверений	515	32	41	37	28	22	18	20	6	28	20	20	1	20	0	24	20	11	25	10	10	40	19	13	33	1	6	6	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	1	3	1	3	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	652	36	77	68	45	7	8	18	0	10	17	1	7	1	0	58	8	13	54	4	7	61	13	40	35	7	18	28	11	0					
		7.28%	5.74%	6.24%	5.70%	6.32%	3.24%	5.19%	6.69%	0.00%	2.66%	6.51%	0.63%	2.29%	0.86%	0.00%	15.89%	11.94%	11.21%	14.21%	5.00%	4.64%	10.18%	9.09%	16.67%	9.19%	5.19%	6.16%	14.97%	21.15%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	40	6	6	5	6	1	2	0	0	0	2	0	0	0	0	2	0	0	1	2	0	2	0	1	2	0	1	1	0	0					
		0.45%	0.96%	0.49%	0.42%	0.84%	0.46%	1.30%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.26%	2.50%	0.00%	0.33%	0.00%	0.42%	0.52%	0.00%	0.34%	0.53%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.16%	0.08%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	921	87	143	140	90	26	42	25	2	40	27	4	22	4	4	30	3	2	61	4	15	38	2	13	17	11	40	19	8	2					
		10.29%	13.88%	11.59%	11.74%	12.64%	12.04%	27.27%	9.29%	3.28%	10.64%	10.34%	2.52%	7.19%	3.45%	7.02%	8.22%	4.48%	1.72%	16.05%	5.00%	9.93%	6.34%	1.40%	5.42%	4.46%	8.15%	13.70%	10.16%	15.38%	8.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	30	1	8	9	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	2	0	0	2	0	1	0	0	0					
		0.34%	0.16%	0.65%	0.75%	0.14%	0.00%	0.65%	0.00%	0.00%	0.00%	0.38%	0.63%	0.33%	0.00%	0.00%	0.27%	0.00%	0.00%	0.26%	0.00%	0.00%	0.33%	0.00%	0.00%	0.52%	0.00%	0.34%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	1	4	4	4	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1					
		0.20%	0.16%	0.32%	0.34%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.27%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	4.17%					
24	7.Политическая партия «Либерально-демократическая партия России»	942	75	142	121	91	13	15	29	7	42	23	10	36	11	8	37	5	3	49	8	12	61	19	24	28	16	36	15	6	0					
		10.52%	11.96%	11.51%	10.14%	12.78%	6.02%	9.74%	10.78%	11.48%	11.17%	8.81%	6.29%	11.76%	9.48%	14.04%	10.14%	7.46%	2.59%	12.89%	10.00%	7.95%	10.18%	13.29%	10.00%	7.35%	11.85%	12.33%	8.02%	11.54%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	815	47	144	140	50	21	8	18	4	32	31	10	30	6	8	36	4	15	36	5	15	47	7	15	39	12	16	12	4	3					
		9.10%	7.50%	11.67%	11.74%	7.02%	9.72%	5.19%	6.69%	6.56%	8.51%	11.88%	6.29%	9.80%	5.17%	14.04%	9.86%	5.97%	12.93%	9.47%	6.25%	9.93%	7.85%	4.90%	6.25%	10.24%	8.89%	5.48%	6.42%	7.69%	12.50%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	2	5	5	6	1	1	3	0	0	3	0	1	1	1	1	0	1	3	0	2	0	0	2	1	1	2	0	0	0					
		0.47%	0.32%	0.41%	0.42%	0.84%	0.46%	0.65%	1.12%	0.00%	0.00%	1.15%	0.00%	0.33%	0.86%	1.75%	0.27%	0.00%	0.86%	0.79%	0.00%	1.32%	0.00%	0.00%	0.83%	0.26%	0.74%	0.68%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5382	365	684	683	406	142	75	173	48	247	151	133	205	93	36	195	47	81	167	57	99	381	102	142	255	87	178	109	23	18					
		60.11%	58.21%	55.43%	57.25%	57.02%	65.74%	48.70%	64.31%	78.69%	65.69%	57.85%	83.65%	66.99%	80.17%	63.16%	53.42%	70.15%	69.83%	43.95%	71.25%	65.56%	63.61%	71.33%	59.17%	66.93%	64.44%	60.96%	58.29%	44.23%	75.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	3	11	8	5	0	2	0	0	2	4	0	2	0	0	2	0	0	4	0	0	2	0	2	0	0	0	1	0	0					
		0.54%	0.48%	0.89%	0.67%	0.70%	0.00%	1.30%	0.00%	0.00%	0.53%	1.53%	0.00%	0.65%	0.00%	0.00%	0.55%	0.00%	0.00%	1.05%	0.00%	0.00%	0.33%	0.00%	0.83%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
