Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Нюксенская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	50	0	0	0	0	2	0	0	0	0	0	0	1	0	2	3	0	2	4	12	11	10	0	2	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1209	17	19	32	24	22	75	25	3	11	46	5	59	18	52	12	9	116	62	154	119	223	26	38	42					
		20.59%	14.05%	13.29%	18.29%	14.81%	13.58%	16.85%	16.45%	10.00%	9.48%	19.17%	10.87%	16.34%	14.63%	23.74%	16.44%	9.68%	28.86%	24.51%	25.37%	21.64%	30.26%	13.20%	19.10%	15.73%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	888	30	20	28	22	21	67	15	1	18	35	2	52	32	24	9	8	62	41	94	100	97	41	35	34					
		15.12%	24.79%	13.99%	16.00%	13.58%	12.96%	15.06%	9.87%	3.33%	15.52%	14.58%	4.35%	14.40%	26.02%	10.96%	12.33%	8.60%	15.42%	16.21%	15.49%	18.18%	13.16%	20.81%	17.59%	12.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	71	1	1	3	0	1	6	2	0	5	5	0	6	1	4	3	2	3	2	7	6	8	0	3	2					
		1.21%	0.83%	0.70%	1.71%	0.00%	0.62%	1.35%	1.32%	0.00%	4.31%	2.08%	0.00%	1.66%	0.81%	1.83%	4.11%	2.15%	0.75%	0.79%	1.15%	1.09%	1.09%	0.00%	1.51%	0.75%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	566	10	11	13	20	12	52	12	6	19	30	3	29	11	13	19	7	36	26	60	63	79	9	11	15					
		9.64%	8.26%	7.69%	7.43%	12.35%	7.41%	11.69%	7.89%	20.00%	16.38%	12.50%	6.52%	8.03%	8.94%	5.94%	26.03%	7.53%	8.96%	10.28%	9.88%	11.45%	10.72%	4.57%	5.53%	5.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	64	2	1	0	1	3	1	2	0	0	1	1	2	0	1	1	0	7	5	8	6	15	3	1	3					
		1.09%	1.65%	0.70%	0.00%	0.62%	1.85%	0.22%	1.32%	0.00%	0.00%	0.42%	2.17%	0.55%	0.00%	0.46%	1.37%	0.00%	1.74%	1.98%	1.32%	1.09%	2.04%	1.52%	0.50%	1.12%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2932	57	83	95	93	100	237	94	19	60	118	35	209	56	119	28	63	164	112	264	243	291	118	110	164					
		49.92%	47.11%	58.04%	54.29%	57.41%	61.73%	53.26%	61.84%	63.33%	51.72%	49.17%	76.09%	57.89%	45.53%	54.34%	38.36%	67.74%	40.80%	44.27%	43.49%	44.18%	39.48%	59.90%	55.28%	61.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	1	0	1	0	1	2	0	0	1	0	0	1	0	2	0	0	3	0	5	1	5	0	0	1					
		0.41%	0.83%	0.00%	0.57%	0.00%	0.62%	0.45%	0.00%	0.00%	0.86%	0.00%	0.00%	0.28%	0.00%	0.91%	0.00%	0.00%	0.75%	0.00%	0.82%	0.18%	0.68%	0.00%	0.00%	0.37%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
