Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Нюксенская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	428	10	10	24	21	1	6	20	20	10	5	5	10	6	35	10	10	2	10	45	45	40	15	53	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	164	2	3	2	0	5	1	1	13	3	3	5	1	4	8	4	0	5	4	15	27	26	6	20	6					
14	Число погашенных неиспользованных открепительных удостоверений	19	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	118	5	7	0	11	0	0	0	9	0	1	0	6	0	32	2	0	0	1	5	14	7	10	7	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	570	6	12	28	54	15	2	6	50	13	5	49	38	5	34	3	6	13	26	31	46	29	13	39	47					
		8.06%	3.68%	4.03%	13.27%	26.09%	9.74%	1.12%	2.50%	9.43%	6.63%	11.90%	30.82%	11.55%	7.81%	6.85%	2.50%	4.58%	4.92%	10.61%	6.25%	6.45%	5.77%	4.89%	5.35%	13.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	26	0	4	0	0	0	0	1	0	1	0	3	0	0	1	0	1	1	0	4	1	1	5	3	0					
		0.37%	0.00%	1.34%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.51%	0.00%	1.89%	0.00%	0.00%	0.20%	0.00%	0.76%	0.38%	0.00%	0.81%	0.14%	0.20%	1.88%	0.41%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0					
		0.06%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.20%	0.00%	0.14%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	383	1	21	9	0	1	8	15	37	13	10	7	18	7	28	17	3	2	13	29	43	15	21	50	15					
		5.41%	0.61%	7.05%	4.27%	0.00%	0.65%	4.47%	6.25%	6.98%	6.63%	23.81%	4.40%	5.47%	10.94%	5.65%	14.17%	2.29%	0.76%	5.31%	5.85%	6.03%	2.98%	7.89%	6.86%	4.41%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	50	1	0	0	0	0	0	0	3	2	0	0	1	0	0	1	0	4	0	5	4	9	3	17	0					
		0.71%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	1.02%	0.00%	0.00%	0.30%	0.00%	0.00%	0.83%	0.00%	1.52%	0.00%	1.01%	0.56%	1.79%	1.13%	2.33%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	2	0	1	1	0					
		0.17%	0.61%	0.00%	0.00%	0.48%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	1.56%	0.00%	0.83%	0.76%	0.00%	0.00%	0.20%	0.28%	0.00%	0.38%	0.14%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	682	24	26	16	12	18	18	35	49	21	5	9	29	1	41	25	5	37	14	50	78	52	24	65	28					
		9.64%	14.72%	8.72%	7.58%	5.80%	11.69%	10.06%	14.58%	9.25%	10.71%	11.90%	5.66%	8.81%	1.56%	8.27%	20.83%	3.82%	14.02%	5.71%	10.08%	10.94%	10.34%	9.02%	8.92%	8.24%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	365	8	16	5	11	8	12	15	22	6	2	7	15	2	35	5	3	8	3	23	38	35	18	55	13					
		5.16%	4.91%	5.37%	2.37%	5.31%	5.19%	6.70%	6.25%	4.15%	3.06%	4.76%	4.40%	4.56%	3.13%	7.06%	4.17%	2.29%	3.03%	1.22%	4.64%	5.33%	6.96%	6.77%	7.54%	3.82%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	4	2	2	0	1	1	1	5	1	0	0	1	1	2	0	3	3	1	0	3	0	3	8	4					
		0.65%	2.45%	0.67%	0.95%	0.00%	0.65%	0.56%	0.42%	0.94%	0.51%	0.00%	0.00%	0.30%	1.56%	0.40%	0.00%	2.29%	1.14%	0.41%	0.00%	0.42%	0.00%	1.13%	1.10%	1.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4853	118	212	148	129	107	134	167	362	139	20	84	222	47	343	67	108	195	186	345	492	354	175	470	229					
		68.59%	72.39%	71.14%	70.14%	62.32%	69.48%	74.86%	69.58%	68.30%	70.92%	47.62%	52.83%	67.48%	73.44%	69.15%	55.83%	82.44%	73.86%	75.92%	69.56%	69.00%	70.38%	65.79%	64.47%	67.35%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	0	3	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	2	1	4	0	11	3					
		0.41%	0.00%	1.01%	0.47%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.38%	0.00%	0.40%	0.14%	0.80%	0.00%	1.51%	0.88%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
