Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
Наименование Избирательной комиссии:    Татарская																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945					
		1.72%	1.72%	0.0%	2.52%	5.71%	0.0%	2.17%	2.07%	0.0%	0.0%	0.0%	2.17%	3.44%	0.0%	1.78%	0.71%	1.42%	4.08%	2.59%	1.30%	2.08%	2.15%	2.19%	2.54%	0.0%	1.62%	1.72%	1.37%	2.11%	0.0%	0.0%	1.07%	0.0%	0.86%	0.0%	2.09%	3.03%	0.0%	0.38%	3.27%	2.38%	2.19%	1.43%	0.0%	1.57%	0.0%	2.08%	1.29%	3.03%	1.63%	1.25%	2.02%	4.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	111	8	4	6	1	0	1	10	0	1	0	6	1	3	1	3	1	4	0	5	0	0	3	0	2	5	8	1	2	1	0	2	1	0	0	3	1	3	3	2	3	0	6	0	1	0	0	3	0	0	1	4	1					
		1.08%	1.97%	4.59%	3.03%	1.42%	0.0%	1.08%	2.95%	0.0%	1.16%	0.0%	1.63%	0.34%	1.54%	0.35%	1.07%	0.71%	2.04%	0.0%	1.63%	0.0%	0.0%	0.82%	0.0%	2.89%	4.06%	1.97%	0.68%	1.40%	1.26%	0.0%	0.43%	0.86%	0.0%	0.0%	0.48%	0.75%	2.30%	1.15%	0.93%	3.57%	0.0%	2.15%	0.0%	0.19%	0.0%	0.0%	0.97%	0.0%	0.0%	1.25%	2.02%	1.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	221	14	0	6	1	0	1	6	0	0	1	5	5	7	4	14	4	8	5	8	0	4	12	4	3	6	10	3	4	0	1	5	4	1	1	20	2	0	5	7	2	0	8	0	8	0	9	2	1	3	3	4	0					
		2.15%	3.45%	0.0%	3.03%	1.42%	0.0%	1.08%	1.77%	0.0%	0.0%	0.88%	1.36%	1.72%	3.60%	1.42%	4.99%	2.85%	4.08%	6.49%	2.61%	0.0%	1.23%	3.29%	3.38%	4.34%	4.87%	2.46%	2.06%	2.81%	0.0%	1.44%	1.07%	3.44%	0.86%	1.78%	3.22%	1.51%	0.0%	1.93%	3.27%	2.38%	0.0%	2.87%	0.0%	1.57%	0.0%	1.87%	0.64%	1.01%	1.22%	3.75%	2.02%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	101	3	0	2	1	1	0	6	0	1	5	10	5	3	0	6	1	3	0	0	0	1	5	1	0	9	5	5	4	0	0	5	0	2	0	3	0	0	1	1	1	0	4	0	1	0	1	0	0	0	3	2	0					
		0.98%	0.74%	0.0%	1.01%	1.42%	1.88%	0.0%	1.77%	0.0%	1.16%	4.42%	2.72%	1.72%	1.54%	0.0%	2.14%	0.71%	1.53%	0.0%	0.0%	0.0%	0.30%	1.37%	0.84%	0.0%	7.31%	1.23%	3.44%	2.81%	0.0%	0.0%	1.07%	0.0%	1.72%	0.0%	0.48%	0.0%	0.0%	0.38%	0.46%	1.19%	0.0%	1.43%	0.0%	0.19%	0.0%	0.20%	0.0%	0.0%	0.0%	3.75%	1.01%	0.0%					
22	"5. ""За Русь Святую"""	66	3	0	0	0	0	1	4	0	0	1	7	0	3	0	4	0	5	0	0	0	4	0	0	0	0	2	2	5	1	0	2	2	1	0	1	0	0	1	1	0	0	1	1	4	0	5	0	0	3	0	2	0					
		0.64%	0.74%	0.0%	0.0%	0.0%	0.0%	1.08%	1.18%	0.0%	0.0%	0.88%	1.90%	0.0%	1.54%	0.0%	1.42%	0.0%	2.55%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.0%	0.49%	1.37%	3.52%	1.26%	0.0%	0.43%	1.72%	0.86%	0.0%	0.16%	0.0%	0.0%	0.38%	0.46%	0.0%	0.0%	0.35%	1.49%	0.78%	0.0%	1.04%	0.0%	0.0%	1.22%	0.0%	1.01%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	0	1	0	0	0	1	0	0	0	4	1	1	3	0	1	1	0	1	0	1	0	0	0	2	2	2	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	2	0	1	0					
		0.28%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	1.08%	0.34%	0.51%	1.07%	0.0%	0.71%	0.51%	0.0%	0.32%	0.0%	0.30%	0.0%	0.0%	0.0%	1.62%	0.49%	1.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.75%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.32%	0.0%	0.81%	0.0%	0.50%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	42	0	0	1	0	0	0	4	0	0	0	3	1	2	1	2	0	0	1	0	1	0	0	1	0	1	3	1	3	0	0	1	0	0	0	4	0	0	1	0	1	0	3	0	2	1	1	0	0	0	1	0	2					
		0.40%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	1.18%	0.0%	0.0%	0.0%	0.81%	0.34%	1.03%	0.35%	0.71%	0.0%	0.0%	1.29%	0.0%	1.04%	0.0%	0.0%	0.84%	0.0%	0.81%	0.74%	0.68%	2.11%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.38%	0.0%	1.19%	0.0%	1.07%	0.0%	0.39%	1.63%	0.20%	0.0%	0.0%	0.0%	1.25%	0.0%	2.0%					
25	"8. ""Народно-республиканская партия России"""	42	1	0	0	0	1	0	0	0	1	2	0	1	6	0	1	4	4	0	1	0	2	2	1	0	1	1	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	2	1	0	0	0	1	1					
		0.40%	0.24%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.0%	1.16%	1.76%	0.0%	0.34%	3.09%	0.0%	0.35%	2.85%	2.04%	0.0%	0.32%	0.0%	0.61%	0.54%	0.84%	0.0%	0.81%	0.24%	1.37%	1.40%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.19%	1.63%	0.41%	0.32%	0.0%	0.0%	0.0%	0.50%	1.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	1	1					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0%	0.0%	0.0%	0.27%	0.34%	0.0%	0.0%	0.35%	0.0%	0.51%	0.0%	0.32%	0.0%	0.30%	0.27%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.50%	1.0%					
27	"10. ""Аграрная партия России"""	1041	55	8	26	4	4	10	20	0	2	1	27	26	20	12	34	20	17	9	34	16	20	9	0	4	10	23	27	13	2	1	34	19	20	3	53	15	58	11	24	9	21	27	8	37	0	59	94	42	21	4	14	14					
		10.14%	13.58%	9.19%	13.13%	5.71%	7.54%	10.86%	5.91%	0.0%	2.32%	0.88%	7.35%	8.96%	10.30%	4.28%	12.14%	14.28%	8.67%	11.68%	11.11%	16.66%	6.15%	2.47%	0.0%	5.79%	8.13%	5.67%	18.62%	9.15%	2.53%	1.44%	7.32%	16.37%	17.24%	5.35%	8.53%	11.36%	44.61%	4.24%	11.21%	10.71%	23.07%	9.71%	11.94%	7.26%	0.0%	12.31%	30.42%	42.42%	8.60%	5.0%	7.07%	14.0%					
28	"11. ""Истинные патриоты России"""	17	0	1	0	0	0	2	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0					
		0.16%	0.0%	1.14%	0.0%	0.0%	0.0%	2.17%	0.0%	0.0%	0.0%	0.0%	0.54%	0.34%	0.0%	0.0%	0.0%	0.71%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	3.38%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	79	8	1	0	0	0	0	4	0	0	6	5	0	1	0	0	0	1	1	1	0	2	4	1	0	0	4	1	2	0	0	0	0	5	0	4	1	1	4	0	1	2	1	0	3	0	6	6	0	1	0	2	0					
		0.76%	1.97%	1.14%	0.0%	0.0%	0.0%	0.0%	1.18%	0.0%	0.0%	5.30%	1.36%	0.0%	0.51%	0.0%	0.0%	0.0%	0.51%	1.29%	0.32%	0.0%	0.61%	1.09%	0.84%	0.0%	0.0%	0.98%	0.68%	1.40%	0.0%	0.0%	0.0%	0.0%	4.31%	0.0%	0.64%	0.75%	0.76%	1.54%	0.0%	1.19%	2.19%	0.35%	0.0%	0.58%	0.0%	1.25%	1.94%	0.0%	0.40%	0.0%	1.01%	0.0%					
30	"13. ""Демократическая партия России"""	33	4	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	1	2	0	1	2	1	0	1	1	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	2	7	0	0	0	0	1	0					
		0.32%	0.98%	0.0%	0.0%	0.0%	0.0%	1.08%	0.59%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.65%	0.0%	0.30%	0.54%	0.84%	0.0%	0.81%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.78%	0.32%	0.75%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.27%	1.46%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	3	1	1	0	0	0	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.84%	0.0%	0.0%	0.24%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.75%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	1.63%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	1.19%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	398	15	1	4	14	0	1	25	3	1	2	9	23	11	5	9	6	4	0	9	4	5	19	7	3	3	38	11	6	2	3	15	5	3	1	17	3	3	3	5	0	2	16	8	17	0	23	10	4	8	3	3	6					
		3.87%	3.70%	1.14%	2.02%	19.99%	0.0%	1.08%	7.39%	6.0%	1.16%	1.76%	2.45%	7.93%	5.67%	1.78%	3.21%	4.28%	2.04%	0.0%	2.94%	4.16%	1.53%	5.21%	5.93%	4.34%	2.43%	9.38%	7.58%	4.22%	2.53%	4.34%	3.23%	4.31%	2.58%	1.78%	2.73%	2.27%	2.30%	1.15%	2.33%	0.0%	2.19%	5.75%	11.94%	3.33%	0.0%	4.80%	3.23%	4.04%	3.27%	3.75%	1.51%	6.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	0	2	1	0	0	0	3	0	1	0	5	1	0	2	1	0	1	1	2	0	0	1	0	0	0	3	2	1	1	0	3	1	1	0	4	0	1	1	1	0	0	1	1	2	0	2	2	2	1	0	1	0					
		0.50%	0.0%	2.29%	0.50%	0.0%	0.0%	0.0%	0.88%	0.0%	1.16%	0.0%	1.36%	0.34%	0.0%	0.71%	0.35%	0.0%	0.51%	1.29%	0.65%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.74%	1.37%	0.70%	1.26%	0.0%	0.64%	0.86%	0.86%	0.0%	0.64%	0.0%	0.76%	0.38%	0.46%	0.0%	0.0%	0.35%	1.49%	0.39%	0.0%	0.41%	0.64%	2.02%	0.40%	0.0%	0.50%	0.0%					
35	"18. ""ЛДПР"""	1890	65	21	23	10	4	13	44	17	19	31	87	39	44	61	27	39	31	17	57	13	51	85	25	11	41	86	24	10	8	17	96	45	36	15	149	23	27	43	27	26	17	30	10	60	7	92	50	10	41	17	36	13					
		18.41%	16.04%	24.13%	11.61%	14.28%	7.54%	14.13%	13.01%	34.0%	22.09%	27.43%	23.70%	13.44%	22.68%	21.78%	9.64%	27.85%	15.81%	22.07%	18.62%	13.54%	15.69%	23.35%	21.18%	15.94%	33.33%	21.23%	16.55%	7.04%	10.12%	24.63%	20.68%	38.79%	31.03%	26.78%	23.99%	17.42%	20.76%	16.60%	12.61%	30.95%	18.68%	10.79%	14.92%	11.78%	11.47%	19.20%	16.18%	10.10%	16.80%	21.25%	18.18%	13.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	176	2	1	3	2	2	1	7	0	1	2	6	8	0	3	6	3	7	1	6	4	6	22	1	2	4	5	4	4	0	1	9	0	1	1	10	0	3	2	3	3	0	0	1	7	1	11	4	0	4	1	1	0					
		1.71%	0.49%	1.14%	1.51%	2.85%	3.77%	1.08%	2.07%	0.0%	1.16%	1.76%	1.63%	2.75%	0.0%	1.07%	2.14%	2.14%	3.57%	1.29%	1.96%	4.16%	1.84%	6.04%	0.84%	2.89%	3.25%	1.23%	2.75%	2.81%	0.0%	1.44%	1.93%	0.0%	0.86%	1.78%	1.61%	0.0%	2.30%	0.77%	1.40%	3.57%	0.0%	0.0%	1.49%	1.37%	1.63%	2.29%	1.29%	0.0%	1.63%	1.25%	0.50%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3372	121	5	77	17	12	18	105	7	14	45	119	111	57	117	113	23	68	27	110	26	138	112	33	22	13	104	31	50	39	11	149	25	34	32	199	56	19	136	106	26	35	121	13	232	24	155	57	17	95	25	52	19					
		32.85%	29.87%	5.74%	38.88%	24.28%	22.64%	19.56%	31.06%	14.0%	16.27%	39.82%	32.42%	38.27%	29.38%	41.78%	40.35%	16.42%	34.69%	35.06%	35.94%	27.08%	42.46%	30.76%	27.96%	31.88%	10.56%	25.67%	21.37%	35.21%	49.36%	15.94%	32.11%	21.55%	29.31%	57.14%	32.04%	42.42%	14.61%	52.50%	49.53%	30.95%	38.46%	43.52%	19.40%	45.57%	39.34%	32.35%	18.44%	17.17%	38.93%	31.25%	26.26%	19.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	1	0	4	0	0	0	2	2	0	2	1	0	0	0	0	1	1	0	1	0	0	0	0	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.34%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.62%	0.24%	0.0%	0.70%	1.26%	0.0%	0.86%	0.0%	0.0%	0.0%	0.32%	1.51%	0.0%	0.77%	0.46%	0.0%	0.0%	0.0%	0.0%	0.19%	1.63%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	29	0	1	2	0	0	2	2	0	0	0	1	1	2	0	1	0	0	0	0	0	1	2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	3	0					
		0.28%	0.0%	1.14%	1.01%	0.0%	0.0%	2.17%	0.59%	0.0%	0.0%	0.0%	0.27%	0.34%	1.03%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.54%	0.0%	1.44%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	1.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	1.51%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1690	74	34	29	8	26	30	52	16	43	10	23	35	26	52	38	27	20	4	57	23	64	50	20	10	18	65	17	15	22	33	104	5	9	2	106	11	11	13	15	4	10	41	25	95	19	68	62	18	38	11	50	32					
		16.46%	18.27%	39.08%	14.64%	11.42%	49.05%	32.60%	15.38%	32.0%	50.0%	8.84%	6.26%	12.06%	13.40%	18.57%	13.57%	19.28%	10.20%	5.19%	18.62%	23.95%	19.69%	13.73%	16.94%	14.49%	14.63%	16.04%	11.72%	10.56%	27.84%	47.82%	22.41%	4.31%	7.75%	3.57%	17.06%	8.33%	8.46%	5.01%	7.00%	4.76%	10.98%	14.74%	37.31%	18.66%	31.14%	14.19%	20.06%	18.18%	15.57%	13.75%	25.25%	32.0%					
																																																											
41	Против всех	370	13	7	9	5	2	8	24	3	1	4	20	12	5	10	10	3	5	8	4	5	10	16	6	7	5	13	6	4	2	2	17	5	1	0	11	2	1	21	6	5	0	5	0	13	4	16	8	2	12	2	6	4					
		3.60%	3.20%	8.04%	4.54%	7.14%	3.77%	8.69%	7.10%	6.0%	1.16%	3.53%	5.44%	4.13%	2.57%	3.57%	3.57%	2.14%	2.55%	10.38%	1.30%	5.20%	3.07%	4.39%	5.08%	10.14%	4.06%	3.20%	4.13%	2.81%	2.53%	2.89%	3.66%	4.31%	0.86%	0.0%	1.77%	1.51%	0.76%	8.10%	2.80%	5.95%	0.0%	1.79%	0.0%	2.55%	6.55%	3.34%	2.58%	2.02%	4.91%	2.5%	3.03%	4.0%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
