Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    район Москворечье-Сабурово																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №3331	УИК №3332	УИК №3333	УИК №3334	УИК №3335					
14	Число погашенных неиспользованных открепительных удостоверений	226	5	14	17	13	10	8	10	20	1	16	6	7	18	2	15	14	17	5	14	14	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	294	12	12	10	21	14	21	20	22	12	12	14	16	13	20	20	5	23	16	5	6	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3820	218	196	188	152	229	168	257	179	173	167	133	200	168	210	169	52	295	261	111	149	71	29	13	30	2					
		13.58%	18.41%	18.32%	13.26%	8.58%	14.70%	11.05%	19.18%	14.88%	12.87%	16.07%	10.08%	15.03%	13.27%	14.12%	16.16%	4.76%	12.91%	11.95%	12.53%	16.02%	15.85%	20.86%	20.63%	20.83%	3.33%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3210	107	172	183	104	225	242	161	167	146	41	132	206	155	193	183	100	246	75	103	140	87	16	6	15	5					
		11.41%	9.04%	16.07%	12.91%	5.87%	14.44%	15.91%	12.01%	13.88%	10.86%	3.95%	10.01%	15.48%	12.24%	12.98%	17.50%	9.15%	10.77%	3.43%	11.63%	15.05%	19.42%	11.51%	9.52%	10.42%	8.33%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	402	21	21	26	7	26	31	18	21	15	6	14	25	17	22	31	15	36	8	12	15	10	1	1	1	2					
		1.43%	1.77%	1.96%	1.83%	0.40%	1.67%	2.04%	1.34%	1.75%	1.12%	0.58%	1.06%	1.88%	1.34%	1.48%	2.96%	1.37%	1.58%	0.37%	1.35%	1.61%	2.23%	0.72%	1.59%	0.69%	3.33%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6132	318	290	342	387	338	301	298	291	285	213	250	279	229	308	262	179	398	628	170	222	63	36	13	23	9					
		21.80%	26.86%	27.10%	24.12%	21.84%	21.69%	19.79%	22.24%	24.19%	21.21%	20.50%	18.95%	20.96%	18.09%	20.71%	25.05%	16.38%	17.42%	28.75%	19.19%	23.87%	14.06%	25.90%	20.63%	15.97%	15.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2373	162	152	184	116	168	40	179	138	157	19	45	197	164	136	127	63	40	43	80	103	26	10	3	13	8					
		8.44%	13.68%	14.21%	12.98%	6.55%	10.78%	2.63%	13.36%	11.47%	11.68%	1.83%	3.41%	14.80%	12.95%	9.15%	12.14%	5.76%	1.75%	1.97%	9.03%	11.08%	5.80%	7.19%	4.76%	9.03%	13.33%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11492	312	208	463	1002	534	701	375	369	534	584	714	376	488	594	239	641	1217	1139	400	272	164	46	26	61	33					
		40.85%	26.35%	19.44%	32.65%	56.55%	34.27%	46.09%	27.99%	30.67%	39.73%	56.21%	54.13%	28.25%	38.55%	39.95%	22.85%	58.65%	53.26%	52.15%	45.15%	29.25%	36.61%	33.09%	41.27%	42.36%	55.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	247	17	15	11	4	13	14	15	15	12	3	10	18	9	16	22	3	20	9	7	8	3	1	0	1	1					
		0.88%	1.44%	1.40%	0.78%	0.23%	0.83%	0.92%	1.12%	1.25%	0.89%	0.29%	0.76%	1.35%	0.71%	1.08%	2.10%	0.27%	0.88%	0.41%	0.79%	0.86%	0.67%	0.72%	0.00%	0.69%	1.67%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
