"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	138	2	3	5	0	1	7	1	11	2	13	0	0	2	0	2	2	0	5	4	1	4	7	1	0	18	4	5	1	6	0	4	0	0	3	2	3	0	4	6	0	1	4	2	0	2					
		0.60%	0.84%	0.96%	0.66%	0.00%	0.18%	0.70%	0.37%	1.46%	0.24%	0.69%	0.00%	0.00%	0.36%	0.00%	1.07%	0.64%	0.00%	1.01%	0.63%	0.22%	0.66%	0.65%	0.27%	0.00%	1.39%	0.99%	1.48%	0.43%	0.51%	0.00%	0.59%	0.00%	0.00%	0.38%	0.51%	1.02%	0.00%	1.18%	1.69%	0.00%	0.25%	0.93%	0.83%	0.00%	0.86%					
19	Жириновский Владимир Вольфович	1445	23	21	59	28	20	66	8	76	17	79	10	49	35	14	15	20	23	40	37	28	30	32	36	8	98	33	43	2	25	24	68	31	34	69	12	20	19	25	21	10	40	25	38	3	31					
		6.30%	9.66%	6.69%	7.79%	11.11%	3.59%	6.57%	2.99%	10.05%	2.08%	4.20%	3.03%	7.70%	6.28%	3.92%	8.02%	6.43%	7.21%	8.08%	5.85%	6.19%	4.98%	2.96%	9.89%	2.70%	7.56%	8.23%	12.76%	0.87%	2.12%	8.57%	10.06%	8.71%	10.03%	8.80%	3.08%	6.80%	4.85%	7.37%	5.92%	4.85%	9.98%	5.81%	15.70%	0.92%	13.30%					
20	Зюганов Геннадий Андреевич	3586	43	46	87	31	102	151	52	121	186	324	45	96	53	56	27	56	51	69	98	63	97	189	41	31	178	81	64	45	200	29	109	87	61	98	61	46	73	39	43	31	54	43	55	20	54					
		15.62%	18.07%	14.65%	11.49%	12.30%	18.31%	15.02%	19.48%	16.01%	22.74%	17.22%	13.64%	15.09%	9.52%	15.69%	14.44%	18.01%	15.99%	13.94%	15.48%	13.94%	16.09%	17.47%	11.26%	10.47%	13.72%	20.20%	18.99%	19.57%	16.99%	10.36%	16.12%	24.44%	17.99%	12.50%	15.64%	15.65%	18.62%	11.50%	12.11%	15.05%	13.47%	10.00%	22.73%	6.13%	23.18%					
21	Медведев Дмитрий Анатольевич	16625	170	229	570	191	432	722	189	517	573	1355	265	460	436	266	126	208	230	351	457	360	397	799	275	254	901	282	217	161	925	227	450	222	225	586	299	225	273	247	251	138	267	327	146	285	139					
		72.43%	71.43%	72.93%	75.30%	75.79%	77.56%	71.84%	70.79%	68.39%	70.05%	72.04%	80.30%	72.33%	78.28%	74.51%	67.38%	66.88%	72.10%	70.91%	72.20%	79.65%	65.84%	73.84%	75.55%	85.81%	69.47%	70.32%	64.39%	70.00%	78.59%	81.07%	66.57%	62.36%	66.37%	74.74%	76.67%	76.53%	69.64%	72.86%	70.70%	66.99%	66.58%	76.05%	60.33%	87.42%	59.66%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
