Выборы Президента Российской Федерации																																																										
																																																										
Наименование Избирательной комиссии:    Ливенская																																																										
																																																										
Итоги голосования 																																																										
																																																										
		Сумма	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №791	УИК №792					
18	. Глазьев Сергей Юрьевич	509	0	5	5	13	4	35	9	23	9	42	12	10	1	19	7	5	6	6	12	8	4	4	11	2	21	4	4	64	9	16	5	23	1	0	2	1	7	0	13	9	3	4	8	4	0	23	8	3	7	9	9					
		2.45%	0.00%	1.58%	0.89%	5.88%	0.76%	3.85%	3.88%	3.21%	2.60%	2.92%	3.82%	1.85%	0.94%	3.95%	2.24%	2.70%	2.12%	2.21%	2.64%	1.59%	1.23%	2.92%	2.70%	1.08%	2.39%	1.17%	1.27%	5.08%	2.54%	4.37%	2.33%	2.25%	0.55%	0.00%	0.39%	1.06%	1.98%	0.00%	1.95%	2.59%	0.99%	1.13%	2.62%	1.17%	0.00%	5.99%	1.75%	1.09%	1.97%	4.48%	3.24%					
19	. Малышкин Олег Александрович	558	4	12	13	10	5	29	5	16	12	37	19	24	5	11	9	0	9	7	17	14	11	8	13	4	7	11	1	28	12	20	4	26	2	1	10	2	4	7	14	12	10	8	6	13	10	11	21	9	2	3	10					
		2.68%	1.73%	3.80%	2.32%	4.52%	0.95%	3.19%	2.16%	2.23%	3.47%	2.57%	6.05%	4.44%	4.72%	2.29%	2.88%	0.00%	3.18%	2.57%	3.74%	2.78%	3.38%	5.84%	3.19%	2.15%	0.80%	3.21%	0.32%	2.22%	3.38%	5.46%	1.86%	2.54%	1.09%	0.87%	1.93%	2.13%	1.13%	2.21%	2.10%	3.46%	3.31%	2.25%	1.97%	3.81%	4.85%	2.86%	4.61%	3.26%	0.56%	1.49%	3.60%					
20	. Миронов Сергей Михайлович	123	0	1	2	0	1	5	1	5	2	11	3	2	0	4	0	0	1	2	3	5	4	0	1	2	5	0	1	7	2	2	1	7	0	0	4	2	3	2	5	3	5	1	2	2	0	3	3	1	3	2	2					
		0.59%	0.00%	0.32%	0.36%	0.00%	0.19%	0.55%	0.43%	0.70%	0.58%	0.76%	0.96%	0.37%	0.00%	0.83%	0.00%	0.00%	0.35%	0.74%	0.66%	0.99%	1.23%	0.00%	0.25%	1.08%	0.57%	0.00%	0.32%	0.56%	0.56%	0.55%	0.47%	0.68%	0.00%	0.00%	0.77%	2.13%	0.85%	0.63%	0.75%	0.86%	1.66%	0.28%	0.66%	0.59%	0.00%	0.78%	0.66%	0.36%	0.84%	1.00%	0.72%					
21	. Путин Владимир Владимирович	13109	167	236	394	141	277	522	126	412	183	742	207	332	62	295	196	122	161	157	303	360	244	95	199	104	665	236	232	773	239	243	140	690	123	83	268	68	213	230	491	214	182	163	190	227	156	260	294	190	263	111	128					
		62.99%	72.29%	74.68%	70.23%	63.80%	52.76%	57.36%	54.31%	57.54%	52.89%	51.53%	65.92%	61.37%	58.49%	61.33%	62.82%	65.95%	56.89%	57.72%	66.74%	71.43%	75.08%	69.34%	48.89%	55.91%	75.83%	68.80%	73.89%	61.35%	67.32%	66.39%	65.12%	67.45%	67.21%	72.17%	51.84%	72.34%	60.34%	72.56%	73.61%	61.67%	60.26%	45.92%	62.30%	66.57%	75.73%	67.71%	64.47%	68.84%	73.88%	55.22%	46.04%					
22	. Хакамада Ирина Муцуовна	312	1	6	14	2	6	11	5	11	4	34	5	7	0	7	0	1	3	2	3	9	2	0	12	5	9	4	7	27	7	4	1	12	1	0	12	2	3	7	4	3	4	2	12	0	6	9	7	8	2	6	3					
		1.50%	0.43%	1.90%	2.50%	0.90%	1.14%	1.21%	2.16%	1.54%	1.16%	2.36%	1.59%	1.29%	0.00%	1.46%	0.00%	0.54%	1.06%	0.74%	0.66%	1.79%	0.62%	0.00%	2.95%	2.69%	1.03%	1.17%	2.23%	2.14%	1.97%	1.09%	0.47%	1.17%	0.55%	0.00%	2.32%	2.13%	0.85%	2.21%	0.60%	0.86%	1.32%	0.56%	3.93%	0.00%	2.91%	2.34%	1.54%	2.90%	0.56%	2.99%	1.08%					
23	. Харитонов Николай Михайлович	5051	50	49	119	49	181	259	74	196	104	501	58	143	37	74	88	49	96	93	82	100	53	26	148	57	150	81	55	261	80	69	60	157	54	31	199	15	103	56	99	101	88	119	77	56	30	73	75	59	66	63	88					
		24.27%	21.65%	15.51%	21.21%	22.17%	34.48%	28.46%	31.90%	27.37%	30.06%	34.79%	18.47%	26.43%	34.91%	15.38%	28.21%	26.49%	33.92%	34.19%	18.06%	19.84%	16.31%	18.98%	36.36%	30.65%	17.10%	23.62%	17.52%	20.71%	22.54%	18.85%	27.91%	15.35%	29.51%	26.96%	38.49%	15.96%	29.18%	17.67%	14.84%	29.11%	29.14%	33.52%	25.25%	16.42%	14.56%	19.01%	16.45%	21.38%	18.54%	31.34%	31.65%					
																																																										
24	Против всех	592	8	7	12	5	12	20	10	34	27	73	7	14	0	11	4	2	5	5	14	8	6	0	21	5	16	7	14	47	5	10	4	39	0	0	13	2	6	14	18	4	10	10	6	3	4	4	3	5	10	7	21					
		2.84%	3.46%	2.22%	2.14%	2.26%	2.29%	2.20%	4.31%	4.75%	7.80%	5.07%	2.23%	2.59%	0.00%	2.29%	1.28%	1.08%	1.77%	1.84%	3.08%	1.59%	1.85%	0.00%	5.16%	2.69%	1.82%	2.04%	4.46%	3.73%	1.41%	2.73%	1.86%	3.81%	0.00%	0.00%	2.51%	2.13%	1.70%	4.42%	2.70%	1.15%	3.31%	2.82%	1.97%	0.88%	1.94%	1.04%	0.66%	1.81%	2.81%	3.48%	7.55%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
