Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Пышминская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №721	УИК №722	УИК №723					
		0.55%	0.77%	0.83%	0.64%	0.34%	0.75%	0.99%	0.00%	0.63%	0.00%	1.45%	0.00%	0.00%	1.02%	0.89%	0.80%	0.00%	0.28%	0.67%	0.00%	0.32%	0.00%	0.54%	0.51%	0.00%	0.81%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7011	596	438	686	727	591	133	220	353	106	273	38	185	139	89	252	178	210	89	161	392	188	403	269	207	88					
		65.68%	57.31%	60.33%	62.94%	61.77%	63.69%	66.17%	82.09%	73.85%	73.10%	65.94%	50.67%	74.90%	70.56%	79.46%	67.20%	68.99%	59.66%	59.33%	67.08%	62.72%	82.82%	72.22%	68.80%	74.46%	71.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	3	5	8	5	3	2	1	2	0	3	0	1	0	0	0	0	3	0	0	3	1	0	2	0	0					
		0.39%	0.29%	0.69%	0.73%	0.42%	0.32%	0.99%	0.37%	0.42%	0.00%	0.72%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.48%	0.44%	0.00%	0.51%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
