Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Володарская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102					
		0.07%	0.18%	0.00%	0.10%	0.00%	0.00%	0.00%	0.08%	0.51%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.11%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	657	55	61	24	43	6	8	13	2	0	1	7	4	5	2	6	15	7	12	31	8	4	7	8	2	1	8	0	4	21	2	43	35	11	0	6	1	8	5	47	59	4	4	33	21	13	0					
		2.81%	5.03%	6.23%	2.51%	5.79%	1.51%	2.16%	1.10%	1.02%	0.00%	1.25%	3.41%	2.04%	0.83%	1.32%	2.76%	2.40%	2.19%	2.86%	4.85%	4.97%	0.78%	0.96%	2.24%	2.08%	1.15%	1.21%	0.00%	0.87%	3.80%	0.51%	3.14%	3.04%	1.33%	0.00%	2.34%	0.36%	1.59%	5.88%	5.36%	6.43%	0.68%	1.82%	4.69%	3.70%	2.84%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2425	175	138	173	68	37	21	161	8	24	2	7	11	27	0	9	60	27	56	38	24	47	52	36	3	10	67	68	50	70	27	109	129	68	9	20	11	69	8	131	102	20	14	88	87	31	33					
		10.38%	15.99%	14.10%	18.10%	9.15%	9.30%	5.66%	13.61%	4.08%	9.72%	2.50%	3.41%	5.61%	4.47%	0.00%	4.15%	9.62%	8.46%	13.33%	5.95%	14.91%	9.18%	7.13%	10.08%	3.13%	11.49%	10.14%	15.85%	10.89%	12.66%	6.92%	7.96%	11.19%	8.22%	5.17%	7.81%	3.91%	13.75%	9.41%	14.94%	11.11%	3.41%	6.36%	12.52%	15.32%	6.77%	10.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	134	2	5	5	4	5	0	13	3	1	0	2	0	7	0	1	7	0	2	2	2	4	2	2	0	0	3	5	1	1	1	8	4	7	0	0	1	5	0	3	6	5	3	2	1	6	3					
		0.57%	0.18%	0.51%	0.52%	0.54%	1.26%	0.00%	1.10%	1.53%	0.40%	0.00%	0.98%	0.00%	1.16%	0.00%	0.46%	1.12%	0.00%	0.48%	0.31%	1.24%	0.78%	0.27%	0.56%	0.00%	0.00%	0.45%	1.17%	0.22%	0.18%	0.26%	0.58%	0.35%	0.85%	0.00%	0.00%	0.36%	0.99%	0.00%	0.34%	0.65%	0.85%	1.36%	0.28%	0.18%	1.31%	0.94%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17456	715	645	639	553	269	301	820	164	194	72	167	131	497	129	178	472	255	273	508	116	427	572	266	88	71	503	305	355	411	339	1093	877	668	126	212	257	348	60	609	630	510	178	503	380	337	233					
		74.75%	65.36%	65.88%	66.84%	74.43%	67.59%	81.13%	69.32%	83.67%	78.54%	90.00%	81.46%	66.84%	82.28%	85.43%	82.03%	75.64%	79.94%	65.00%	79.50%	72.05%	83.40%	78.46%	74.51%	91.67%	81.61%	76.10%	71.10%	77.34%	74.32%	86.92%	79.78%	76.06%	80.77%	72.41%	82.81%	91.46%	69.32%	70.59%	69.44%	68.63%	86.88%	80.91%	71.55%	66.90%	73.58%	73.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	68	6	6	0	2	1	1	5	1	0	0	2	3	0	3	0	3	3	2	1	0	1	3	0	0	0	0	2	0	4	0	5	1	0	0	0	1	1	0	5	2	0	0	2	0	2	0					
		0.29%	0.55%	0.61%	0.00%	0.27%	0.25%	0.27%	0.42%	0.51%	0.00%	0.00%	0.98%	1.53%	0.00%	1.99%	0.00%	0.48%	0.94%	0.48%	0.16%	0.00%	0.20%	0.41%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.72%	0.00%	0.36%	0.09%	0.00%	0.00%	0.00%	0.36%	0.20%	0.00%	0.57%	0.22%	0.00%	0.00%	0.28%	0.00%	0.44%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
