Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Богдановичская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277					
		9.30%	11.03%	8.18%	8.95%	7.29%	6.43%	10.14%	3.36%	8.10%	8.95%	6.50%	8.13%	7.82%	7.14%	10.97%	10.14%	14.78%	9.62%	4.79%	12.72%	12.95%	8.02%	12.01%	8.65%	4.50%	17.51%	5.26%	11.87%	20.91%	10.92%	8.92%	9.12%					
																																						
24	Против всех	323	17	12	13	20	3	19	2	20	19	32	18	2	5	7	0	5	6	19	9	2	9	9	16	3	3	1	6	7	6	18	15					
		1.47%	1.49%	0.94%	1.04%	1.49%	1.20%	1.47%	1.68%	1.74%	1.67%	2.51%	1.56%	0.33%	2.55%	1.10%	0.00%	1.01%	1.15%	2.40%	1.59%	0.72%	1.34%	0.84%	3.01%	1.35%	0.85%	1.05%	1.37%	2.44%	1.72%	1.56%	1.18%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
