Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																											
Дата голосования: 04.12.2011																																																											
																																																											
Наименование Избирательной комиссии:    Балезинская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	500	31	20	10	10	12	15	17	10	10	17	25	6	6	6	6	6	8	3	6	6	6	6	19	6	6	9	12	11	6	6	11	6	6	8	12	6	6	11	6	11	6	6	6	6	6	21	6	25	0	6	6	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	369	31	19	9	7	12	15	14	8	6	12	24	6	4	0	6	0	8	1	1	5	5	1	19	1	2	9	12	11	3	2	9	3	0	8	12	3	0	6	6	9	2	5	0	1	1	19	0	25	0	0	1	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	191	16	14	7	2	8	7	6	3	5	3	3	1	1	1	4	2	0	3	3	2	6	2	5	2	1	2	4	1	3	1	4	7	2	8	1	3	2	2	7	2	0	5	1	2	3	1	2	17	0	1	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	131	0	1	1	3	0	0	3	2	4	5	1	0	2	6	0	6	0	2	5	1	1	5	0	5	4	0	0	0	3	4	2	3	6	0	0	3	6	5	0	2	4	1	6	5	5	2	6	0	0	6	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1577	133	84	84	24	123	53	105	69	67	20	25	23	36	0	32	1	19	8	18	16	18	0	32	2	12	34	13	46	31	6	12	17	14	16	7	21	3	5	10	13	37	31	22	19	8	22	10	136	10	10	11	9					
		8.26%	11.32%	8.52%	13.82%	4.78%	11.87%	8.27%	9.86%	15.75%	8.06%	7.09%	5.58%	9.06%	9.38%	0.00%	5.55%	1.25%	5.67%	7.41%	16.67%	5.23%	6.92%	0.00%	10.46%	2.00%	5.45%	7.85%	4.26%	12.53%	9.84%	5.77%	3.11%	5.04%	9.52%	4.60%	3.91%	6.52%	2.21%	1.87%	2.82%	5.02%	8.06%	8.05%	9.44%	11.52%	6.06%	5.66%	6.25%	11.81%	9.80%	6.02%	13.92%	5.52%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2243	144	123	69	72	120	80	129	63	81	34	57	30	26	12	43	3	31	13	16	21	33	4	18	7	12	47	20	65	57	18	24	31	22	27	22	22	8	8	41	24	62	37	36	16	34	23	15	287	8	18	17	13					
		11.75%	12.26%	12.47%	11.35%	14.34%	11.58%	12.48%	12.11%	14.38%	9.75%	12.06%	12.72%	11.81%	6.77%	12.77%	7.45%	3.75%	9.25%	12.04%	14.81%	6.86%	12.69%	4.26%	5.88%	7.00%	5.45%	10.85%	6.56%	17.71%	18.10%	17.31%	6.22%	9.20%	14.97%	7.76%	12.29%	6.83%	5.88%	2.99%	11.55%	9.27%	13.51%	9.61%	15.45%	9.70%	25.76%	5.91%	9.38%	24.91%	7.84%	10.84%	21.52%	7.98%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	113	11	6	2	6	5	1	12	5	5	0	0	3	3	1	5	0	1	0	0	0	0	1	0	0	0	0	3	4	4	0	0	1	1	2	0	2	0	1	0	0	3	0	1	2	2	3	0	17	0	0	0	0					
		0.59%	0.94%	0.61%	0.33%	1.20%	0.48%	0.16%	1.13%	1.14%	0.60%	0.00%	0.00%	1.18%	0.78%	1.06%	0.87%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.98%	1.09%	1.27%	0.00%	0.00%	0.30%	0.68%	0.57%	0.00%	0.62%	0.00%	0.37%	0.00%	0.00%	0.65%	0.00%	0.43%	1.21%	1.52%	0.77%	0.00%	1.48%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2728	183	155	137	99	224	130	191	56	175	46	54	16	33	2	67	7	54	23	8	45	49	4	66	21	9	51	19	63	37	16	20	19	31	32	28	40	13	16	23	20	67	48	22	14	4	51	8	189	19	9	9	6					
		14.30%	15.57%	15.72%	22.53%	19.72%	21.62%	20.28%	17.93%	12.79%	21.06%	16.31%	12.05%	6.30%	8.59%	2.13%	11.61%	8.75%	16.12%	21.30%	7.41%	14.71%	18.85%	4.26%	21.57%	21.00%	4.09%	11.78%	6.23%	17.17%	11.75%	15.38%	5.18%	5.64%	21.09%	9.20%	15.64%	12.42%	9.56%	5.99%	6.48%	7.72%	14.60%	12.47%	9.44%	8.48%	3.03%	13.11%	5.00%	16.41%	18.63%	5.42%	11.39%	3.68%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	175	21	10	7	9	18	2	14	11	11	1	0	3	2	0	7	0	1	3	2	0	0	0	0	1	0	0	1	3	1	0	1	2	3	2	0	1	1	1	1	1	8	4	1	3	2	1	0	13	1	1	0	0					
		0.92%	1.79%	1.01%	1.15%	1.79%	1.74%	0.31%	1.31%	2.51%	1.32%	0.35%	0.00%	1.18%	0.52%	0.00%	1.21%	0.00%	0.30%	2.78%	1.85%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.33%	0.82%	0.32%	0.00%	0.26%	0.59%	2.04%	0.57%	0.00%	0.31%	0.74%	0.37%	0.28%	0.39%	1.74%	1.04%	0.43%	1.82%	1.52%	0.26%	0.00%	1.13%	0.98%	0.60%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11953	658	579	290	285	529	367	611	227	478	179	307	173	280	79	421	69	222	59	60	223	151	85	187	65	185	289	248	181	181	62	325	264	72	263	115	230	108	236	279	197	275	262	146	110	80	283	125	487	62	128	41	135					
		62.64%	56.00%	58.72%	47.70%	56.77%	51.06%	57.25%	57.37%	51.83%	57.52%	63.48%	68.53%	68.11%	72.92%	84.04%	72.96%	86.25%	66.27%	54.63%	55.56%	72.88%	58.08%	90.43%	61.11%	65.00%	84.09%	66.74%	81.31%	49.32%	57.46%	59.62%	84.20%	78.34%	48.98%	75.57%	64.25%	71.43%	79.41%	88.39%	78.59%	76.06%	59.91%	68.05%	62.66%	66.67%	60.61%	72.75%	78.13%	42.27%	60.78%	77.11%	51.90%	82.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	71	5	3	4	3	5	0	3	1	3	1	0	0	2	0	2	0	1	0	1	0	2	0	1	0	2	2	1	0	1	0	1	0	0	5	1	1	2	0	1	0	2	1	1	0	1	0	2	10	0	0	0	0					
		0.37%	0.43%	0.30%	0.66%	0.60%	0.48%	0.00%	0.28%	0.23%	0.36%	0.35%	0.00%	0.00%	0.52%	0.00%	0.35%	0.00%	0.30%	0.00%	0.93%	0.00%	0.77%	0.00%	0.33%	0.00%	0.91%	0.46%	0.33%	0.00%	0.32%	0.00%	0.26%	0.00%	0.00%	1.44%	0.56%	0.31%	1.47%	0.00%	0.28%	0.00%	0.44%	0.26%	0.43%	0.00%	0.76%	0.00%	1.25%	0.87%	0.00%	0.00%	0.00%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
