Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																																
Дата голосования: 18.09.2016																																																
																																																
Наименование Избирательной комиссии:    Увельская																																																
																																																
Сводная таблица итогов голосования по федеральному избирательному округу																																																
																																																
		Сумма	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2246	УИК №2247	УИК №2248	УИК №2278	УИК №2279	УИК №2294									
		0.37%	0.72%	0.54%	0.25%	0.44%	0.54%	0.00%	0.20%	0.83%	0.22%	0.00%	0.14%	0.00%	0.27%	0.15%	1.27%	0.00%	0.29%	0.00%	0.80%	0.25%	0.71%	0.13%	0.00%	0.43%	0.00%	0.79%	0.00%	0.00%	0.42%	0.00%	0.78%	0.25%	0.77%	0.00%	0.00%	0.00%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	69	2	9	4	6	2	1	3	0	3	1	1	0	1	2	5	6	1	0	4	1	1	1	0	4	0	5	0	1	0	0	1	4	0	0	0	0	0									
		0.49%	0.29%	1.21%	0.49%	0.88%	0.27%	0.27%	0.61%	0.00%	0.66%	1.23%	0.14%	0.00%	0.27%	0.29%	1.59%	1.20%	0.29%	0.00%	0.54%	0.25%	0.24%	0.13%	0.00%	1.71%	0.00%	0.79%	0.00%	0.29%	0.00%	0.00%	0.26%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	19	3	2	0	2	0	1	1	1	0	0	1	0	0	0	0	1	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0									
		0.13%	0.43%	0.27%	0.00%	0.29%	0.00%	0.27%	0.20%	0.83%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.20%	0.58%	0.00%	0.13%	0.25%	0.24%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	112	14	6	5	9	11	4	3	0	3	1	4	0	2	1	2	3	4	1	8	1	3	9	0	1	0	10	0	1	0	1	5	0	0	0	0	0	0									
		0.79%	2.01%	0.81%	0.61%	1.33%	1.49%	1.08%	0.61%	0.00%	0.66%	1.23%	0.57%	0.00%	0.55%	0.15%	0.64%	0.60%	1.16%	0.91%	1.07%	0.25%	0.71%	1.17%	0.00%	0.43%	0.00%	1.57%	0.00%	0.29%	0.00%	0.42%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1666	90	112	95	89	82	42	72	9	29	5	91	2	35	71	33	58	61	17	98	42	51	91	24	44	38	89	4	28	39	10	28	41	22	6	11	3	4									
		11.76%	12.89%	15.03%	11.67%	13.13%	11.14%	11.29%	14.75%	7.44%	6.40%	6.17%	12.98%	1.55%	9.59%	10.38%	10.51%	11.62%	17.63%	15.45%	13.12%	10.47%	12.09%	11.83%	17.78%	18.80%	14.23%	13.99%	4.44%	8.05%	16.53%	4.17%	7.29%	10.25%	16.92%	8.70%	8.53%	3.23%	4.04%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	35	2	3	3	3	1	0	1	0	4	0	1	0	0	2	0	0	0	0	1	0	2	0	0	0	0	3	0	1	1	1	3	1	0	1	0	0	1									
		0.25%	0.29%	0.40%	0.37%	0.44%	0.14%	0.00%	0.20%	0.00%	0.88%	0.00%	0.14%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.29%	0.42%	0.42%	0.78%	0.25%	0.00%	1.45%	0.00%	0.00%	1.01%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1117	68	86	93	65	81	30	45	4	51	4	29	5	9	56	30	53	45	5	82	31	19	50	7	4	2	67	3	11	6	6	17	36	7	5	0	1	4									
		7.89%	9.74%	11.54%	11.43%	9.59%	11.01%	8.06%	9.22%	3.31%	11.26%	4.94%	4.14%	3.88%	2.47%	8.19%	9.55%	10.62%	13.01%	4.55%	10.98%	7.73%	4.50%	6.50%	5.19%	1.71%	0.75%	10.53%	3.33%	3.16%	2.54%	2.50%	4.43%	9.00%	5.38%	7.25%	0.00%	1.08%	4.04%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
