Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Шекснинская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1133	25	50	47	60	35	60	30	115	40	50	68	11	12	25	3	9	8	10	5	71	12	70	19	8	75	21	10	10	10	25	5	27	90	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1080	25	42	36	60	35	56	29	111	40	42	68	9	12	17	3	9	8	10	5	71	12	70	19	8	71	21	10	10	10	25	5	27	87	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	473	19	26	59	24	26	33	15	29	19	29	14	7	3	9	1	6	5	2	4	23	1	14	3	2	22	5	8	5	9	17	2	8	16	8					
14	Число погашенных неиспользованных открепительных удостоверений	53	0	8	11	0	0	4	1	4	0	8	0	2	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	1	4	4	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	1087	13	70	124	45	76	74	84	66	45	84	18	7	4	36	10	2	3	32	5	22	6	35	1	1	89	4	20	12	13	18	6	19	32	11					
		6.18%	3.34%	6.13%	7.31%	5.04%	5.33%	5.37%	5.93%	4.07%	9.59%	6.47%	4.46%	10.61%	4.94%	16.59%	10.99%	1.28%	2.36%	10.99%	5.26%	10.00%	6.67%	9.94%	1.89%	1.47%	11.84%	3.96%	8.30%	4.12%	5.51%	2.79%	7.79%	9.84%	4.30%	4.31%					
19	2.Всероссийская политическая партия «Гражданская Сила»	125	1	17	23	6	9	16	14	9	1	8	1	2	0	2	0	0	0	1	0	0	1	0	0	0	9	0	0	0	0	0	0	0	4	1					
		0.71%	0.26%	1.49%	1.36%	0.67%	0.63%	1.16%	0.99%	0.56%	0.21%	0.62%	0.25%	3.03%	0.00%	0.92%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	1.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.39%					
20	3.Политическая партия «Демократическая партия России»	9	0	1	0	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.05%	0.00%	0.09%	0.00%	0.11%	0.00%	0.15%	0.14%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1616	47	157	204	86	160	176	180	133	37	98	16	4	4	23	5	20	6	19	4	7	8	25	0	3	49	9	20	17	16	26	1	16	34	6					
		9.19%	12.08%	13.75%	12.02%	9.63%	11.21%	12.78%	12.71%	8.20%	7.89%	7.54%	3.96%	6.06%	4.94%	10.60%	5.49%	12.82%	4.72%	6.53%	4.21%	3.18%	8.89%	7.10%	0.00%	4.41%	6.52%	8.91%	8.30%	5.84%	6.78%	4.03%	1.30%	8.29%	4.57%	2.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	84	0	8	11	3	9	14	10	2	3	8	0	0	1	2	0	1	0	1	0	0	0	2	0	0	4	0	0	0	0	3	0	0	2	0					
		0.48%	0.00%	0.70%	0.65%	0.34%	0.63%	1.02%	0.71%	0.12%	0.64%	0.62%	0.00%	0.00%	1.23%	0.92%	0.00%	0.64%	0.00%	0.34%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.27%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	41	0	5	3	0	7	3	6	1	0	6	2	0	0	0	1	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	1	1	0					
		0.23%	0.00%	0.44%	0.18%	0.00%	0.49%	0.22%	0.42%	0.06%	0.00%	0.46%	0.50%	0.00%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.13%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2000	45	153	222	119	206	188	173	165	50	158	41	8	1	27	5	5	8	21	4	17	7	20	3	9	95	12	26	35	24	56	1	5	80	11					
		11.38%	11.57%	13.40%	13.08%	13.33%	14.44%	13.65%	12.22%	10.18%	10.66%	12.16%	10.15%	12.12%	1.23%	12.44%	5.49%	3.21%	6.30%	7.22%	4.21%	7.73%	7.78%	5.68%	5.66%	13.24%	12.63%	11.88%	10.79%	12.03%	10.17%	8.68%	1.30%	2.59%	10.75%	4.31%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1515	27	108	201	100	148	128	118	151	38	90	18	2	9	27	9	19	13	23	6	17	11	27	2	4	62	9	18	25	20	22	6	5	28	24					
		8.62%	6.94%	9.46%	11.84%	11.20%	10.37%	9.30%	8.33%	9.32%	8.10%	6.93%	4.46%	3.03%	11.11%	12.44%	9.89%	12.18%	10.24%	7.90%	6.32%	7.73%	12.22%	7.67%	3.77%	5.88%	8.24%	8.91%	7.47%	8.59%	8.47%	3.41%	7.79%	2.59%	3.76%	9.41%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	82	2	8	14	2	8	3	15	13	2	1	1	0	0	0	0	1	1	0	0	2	0	1	1	0	0	0	0	1	0	4	0	1	0	1					
		0.47%	0.51%	0.70%	0.82%	0.22%	0.56%	0.22%	1.06%	0.80%	0.43%	0.08%	0.25%	0.00%	0.00%	0.00%	0.00%	0.64%	0.79%	0.00%	0.00%	0.91%	0.00%	0.28%	1.89%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.62%	0.00%	0.52%	0.00%	0.39%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10748	249	589	868	514	773	750	787	1054	285	827	301	43	61	95	59	108	95	193	75	154	55	236	44	49	440	66	156	201	161	510	63	146	545	196					
		61.15%	64.01%	51.58%	51.15%	57.56%	54.17%	54.47%	55.58%	65.02%	60.77%	63.66%	74.50%	65.15%	75.31%	43.78%	64.84%	69.23%	74.80%	66.32%	78.95%	70.00%	61.11%	67.05%	83.02%	72.06%	58.51%	65.35%	64.73%	69.07%	68.22%	79.07%	81.82%	75.65%	73.25%	76.86%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	116	2	16	16	8	14	12	13	11	1	9	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	4	2					
		0.66%	0.51%	1.40%	0.94%	0.90%	0.98%	0.87%	0.92%	0.68%	0.21%	0.69%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	1.47%	0.13%	0.99%	0.00%	0.00%	0.42%	0.16%	0.00%	0.00%	0.54%	0.78%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
