Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Красноуфимская городская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077					
11	Число полученных открепительных  удостоверений	650	24	30	25	25	20	30	30	25	30	30	25	26	25	25	25	20	25	25	20	25	20	25	20	25	20	20	10					
12	Число выданных открепительных удостоверений	218	5	9	10	0	1	5	30	5	24	26	6	6	10	6	5	7	3	5	8	7	6	8	6	7	6	7	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	78	5	4	2	0	3	4	3	3	15	3	1	0	2	3	1	1	2	1	0	2	2	2	2	5	9	1	2					
14	Число неиспользованных открепительных удостоверений	432	19	21	15	25	19	25	0	20	6	4	19	20	15	19	20	13	22	20	12	18	14	17	14	18	14	13	10					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	744	29	32	27	16	7	31	30	12	58	61	28	32	57	24	33	18	18	22	27	27	8	40	27	42	31	7	0					
		3.76%	4.23%	3.73%	3.85%	2.06%	1.57%	2.88%	2.89%	2.55%	4.65%	5.09%	3.33%	3.70%	4.52%	2.96%	3.88%	3.90%	2.64%	3.71%	6.57%	2.90%	2.56%	5.41%	5.00%	4.72%	4.75%	1.82%	0.00%					
19	. Малышкин Олег Александрович	454	8	28	16	11	14	26	29	13	23	24	17	8	16	29	18	7	22	15	16	32	6	10	7	26	18	12	3					
		2.30%	1.17%	3.27%	2.28%	1.42%	3.13%	2.41%	2.79%	2.76%	1.85%	2.00%	2.02%	0.92%	1.27%	3.57%	2.12%	1.52%	3.23%	2.53%	3.89%	3.43%	1.92%	1.35%	1.30%	2.92%	2.76%	3.12%	7.14%					
20	. Миронов Сергей Михайлович	103	2	7	3	2	0	7	4	5	6	3	7	5	9	2	4	1	7	5	3	4	3	5	3	3	1	2	0					
		0.52%	0.29%	0.82%	0.43%	0.26%	0.00%	0.65%	0.39%	1.06%	0.48%	0.25%	0.83%	0.58%	0.71%	0.25%	0.47%	0.22%	1.03%	0.84%	0.73%	0.43%	0.96%	0.68%	0.56%	0.34%	0.15%	0.52%	0.00%					
21	. Путин Владимир Владимирович	15301	557	672	560	644	353	823	839	384	934	907	646	671	940	625	673	357	540	447	306	749	246	545	398	674	483	296	32					
		77.40%	81.20%	78.41%	79.77%	82.88%	78.97%	76.35%	80.83%	81.53%	74.96%	75.65%	76.90%	77.57%	74.54%	76.97%	79.08%	77.27%	79.30%	75.38%	74.45%	80.36%	78.85%	73.75%	73.70%	75.82%	73.97%	77.08%	76.19%					
22	. Хакамада Ирина Муцуовна	716	20	28	22	11	17	48	34	13	59	59	27	33	66	23	32	16	21	26	15	28	9	30	13	33	24	8	1					
		3.62%	2.92%	3.27%	3.13%	1.42%	3.80%	4.45%	3.28%	2.76%	4.74%	4.92%	3.21%	3.82%	5.23%	2.83%	3.76%	3.46%	3.08%	4.38%	3.65%	3.00%	2.88%	4.06%	2.41%	3.71%	3.68%	2.08%	2.38%					
23	. Харитонов Николай Михайлович	1897	52	67	56	68	43	116	76	24	137	117	91	87	122	83	67	54	58	63	37	71	27	90	77	84	80	47	3					
		9.60%	7.58%	7.82%	7.98%	8.75%	9.62%	10.76%	7.32%	5.10%	11.00%	9.76%	10.83%	10.06%	9.67%	10.22%	7.87%	11.69%	8.52%	10.62%	9.00%	7.62%	8.65%	12.18%	14.26%	9.45%	12.25%	12.24%	7.14%					
																																		
24	Против всех	342	10	19	9	16	7	15	12	10	24	20	13	17	31	11	13	8	10	6	4	13	7	17	9	19	13	8	1					
		1.73%	1.46%	2.22%	1.28%	2.06%	1.57%	1.39%	1.16%	2.12%	1.93%	1.67%	1.55%	1.97%	2.46%	1.35%	1.53%	1.73%	1.47%	1.01%	0.97%	1.39%	2.24%	2.30%	1.67%	2.14%	1.99%	2.08%	2.38%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
