Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Березовская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1722	40	45	80	153	255	306	38	23	25	12	32	8	51	48	11	27	53	16	12	8	15	12	23	47	14	8	59	16	25	7	70	41	18	29	36	21	38					
		21.04%	17.02%	19.82%	24.02%	26.70%	24.10%	25.21%	14.62%	16.91%	17.01%	17.39%	31.37%	12.50%	36.96%	15.79%	10.38%	14.52%	18.47%	16.33%	15.38%	9.52%	12.30%	13.33%	16.55%	23.50%	18.42%	13.33%	22.78%	17.20%	20.83%	9.33%	21.60%	28.47%	13.33%	28.71%	21.69%	17.65%	14.50%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1454	43	50	57	123	227	218	18	24	35	11	14	11	4	53	22	46	61	15	5	17	5	13	2	22	17	9	55	29	18	17	58	23	4	10	29	33	56					
		17.77%	18.30%	22.03%	17.12%	21.47%	21.46%	17.96%	6.92%	17.65%	23.81%	15.94%	13.73%	17.19%	2.90%	17.43%	20.75%	24.73%	21.25%	15.31%	6.41%	20.24%	4.10%	14.44%	1.44%	11.00%	22.37%	15.00%	21.24%	31.18%	15.00%	22.67%	17.90%	15.97%	2.96%	9.90%	17.47%	27.73%	21.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	100	1	2	3	12	12	22	0	0	1	1	0	0	1	3	1	4	5	2	0	1	0	0	3	3	0	0	1	1	3	0	4	0	3	2	4	0	5					
		1.22%	0.43%	0.88%	0.90%	2.09%	1.13%	1.81%	0.00%	0.00%	0.68%	1.45%	0.00%	0.00%	0.72%	0.99%	0.94%	2.15%	1.74%	2.04%	0.00%	1.19%	0.00%	0.00%	2.16%	1.50%	0.00%	0.00%	0.39%	1.08%	2.50%	0.00%	1.23%	0.00%	2.22%	1.98%	2.41%	0.00%	1.91%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1444	38	42	56	83	155	187	64	22	25	19	14	14	31	72	25	34	38	10	7	24	22	28	60	23	13	26	32	9	25	4	43	24	66	21	32	15	41					
		17.64%	16.17%	18.50%	16.82%	14.49%	14.65%	15.40%	24.62%	16.18%	17.01%	27.54%	13.73%	21.88%	22.46%	23.68%	23.58%	18.28%	13.24%	10.20%	8.97%	28.57%	18.03%	31.11%	43.17%	11.50%	17.11%	43.33%	12.36%	9.68%	20.83%	5.33%	13.27%	16.67%	48.89%	20.79%	19.28%	12.61%	15.65%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	121	9	3	2	5	16	40	2	0	2	0	0	0	3	3	1	1	9	3	0	0	0	1	1	1	1	1	4	0	1	2	3	1	0	2	1	0	3					
		1.48%	3.83%	1.32%	0.60%	0.87%	1.51%	3.29%	0.77%	0.00%	1.36%	0.00%	0.00%	0.00%	2.17%	0.99%	0.94%	0.54%	3.14%	3.06%	0.00%	0.00%	0.00%	1.11%	0.72%	0.50%	1.32%	1.67%	1.54%	0.00%	0.83%	2.67%	0.93%	0.69%	0.00%	1.98%	0.60%	0.00%	1.15%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3185	102	81	131	186	374	414	133	65	53	25	41	26	43	120	44	68	116	50	53	31	78	36	48	100	31	16	102	38	47	43	134	54	40	35	63	48	116					
		38.92%	43.40%	35.68%	39.34%	32.46%	35.35%	34.10%	51.15%	47.79%	36.05%	36.23%	40.20%	40.63%	31.16%	39.47%	41.51%	36.56%	40.42%	51.02%	67.95%	36.90%	63.93%	40.00%	34.53%	50.00%	40.79%	26.67%	39.38%	40.86%	39.17%	57.33%	41.36%	37.50%	29.63%	34.65%	37.95%	40.34%	44.27%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	2	1	0	3	4	9	0	0	0	1	1	0	1	1	0	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	5	0	0	0	0	0	1					
		0.43%	0.85%	0.44%	0.00%	0.52%	0.38%	0.74%	0.00%	0.00%	0.00%	1.45%	0.98%	0.00%	0.72%	0.33%	0.00%	0.54%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	1.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
