Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
"Наименование Избирательной комиссии:    Оренбург, Центральная"																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	750	10	20	10	10	10	20	10	10	100	20	10	10	10	20	150	20	20	10	10	10	20	10	10	30	10	10	20	10	10	20	10	20	30	20	20	10	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	394	4	9	7	0	6	12	8	7	9	17	9	8	2	11	41	11	12	6	0	10	16	4	7	24	9	10	14	7	8	15	10	14	24	15	20	8	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	342	5	6	4	5	8	11	13	8	15	14	10	16	2	7	24	7	13	7	9	8	8	5	3	4	4	9	9	5	0	9	5	2	6	3	19	3	19	26	5	0	4	2					
14	Число погашенных открепительных удостоверений	356	6	11	3	10	4	8	2	3	91	3	1	2	8	9	109	9	8	4	10	0	4	6	3	6	1	0	6	3	2	5	0	6	6	5	0	2	0	0	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	6	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	"1. ""ЕДИНЕНИЕ"""	351	6	8	9	4	5	5	7	7	9	10	3	37	9	1	11	13	15	6	11	7	5	10	7	13	8	11	14	9	6	7	10	6	9	10	10	12	1	6	8	4	0	2					
		0.99%	0.96%	1.07%	1.15%	2.36%	0.72%	0.52%	0.73%	0.68%	0.91%	0.94%	0.30%	2.61%	0.97%	0.09%	1.40%	1.33%	1.56%	0.76%	1.20%	1.00%	0.47%	0.98%	0.67%	0.89%	0.96%	1.22%	1.10%	1.25%	0.59%	0.62%	1.09%	0.51%	0.70%	0.75%	0.87%	1.96%	0.98%	1.68%	3.65%	3.73%	0.0%	5.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1966	37	32	31	6	31	60	63	52	37	72	63	269	34	59	54	70	49	38	32	28	43	36	53	84	37	63	49	24	61	80	49	53	45	54	70	15	10	10	5	5	0	3					
		5.59%	5.93%	4.30%	3.96%	3.55%	4.52%	6.26%	6.63%	5.11%	3.74%	6.77%	6.35%	18.98%	3.67%	5.85%	6.89%	7.17%	5.10%	4.84%	3.50%	4.01%	4.10%	3.54%	5.12%	5.78%	4.45%	7.03%	3.88%	3.33%	6.03%	7.14%	5.34%	4.53%	3.54%	4.08%	6.15%	2.45%	9.80%	2.80%	2.28%	4.67%	0.0%	7.89%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1092	24	28	40	12	17	25	24	45	26	37	31	32	37	26	8	28	32	45	26	21	31	42	30	45	23	29	28	25	31	27	25	36	41	35	37	14	4	10	7	5	3	0					
		3.10%	3.85%	3.76%	5.11%	7.10%	2.48%	2.61%	2.52%	4.42%	2.63%	3.48%	3.12%	2.25%	4.00%	2.57%	1.02%	2.87%	3.33%	5.73%	2.85%	3.00%	2.96%	4.13%	2.90%	3.10%	2.76%	3.24%	2.21%	3.47%	3.06%	2.41%	2.72%	3.08%	3.23%	2.64%	3.25%	2.29%	3.92%	2.80%	3.19%	4.67%	3.70%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2025	47	29	15	8	38	97	67	79	71	69	69	60	48	69	31	78	58	39	28	21	73	50	52	68	45	29	64	54	64	87	47	80	72	90	69	26	2	10	8	7	6	1					
		5.76%	7.54%	3.89%	1.91%	4.73%	5.54%	10.13%	7.05%	7.76%	7.19%	6.49%	6.96%	4.23%	5.19%	6.84%	3.95%	8.0%	6.04%	4.97%	3.07%	3.00%	6.97%	4.92%	5.02%	4.68%	5.41%	3.24%	5.07%	7.51%	6.33%	7.77%	5.12%	6.84%	5.67%	6.80%	6.06%	4.26%	1.96%	2.80%	3.65%	6.54%	7.40%	2.63%					
22	"5. ""За Русь Святую"""	177	3	5	3	1	1	1	10	2	10	5	5	11	6	2	3	1	7	6	6	3	3	7	3	10	5	3	7	3	6	2	9	1	8	5	2	6	0	3	3	0	0	0					
		0.50%	0.48%	0.67%	0.38%	0.59%	0.14%	0.10%	1.05%	0.19%	1.01%	0.47%	0.50%	0.77%	0.64%	0.19%	0.38%	0.10%	0.72%	0.76%	0.65%	0.42%	0.28%	0.68%	0.29%	0.68%	0.60%	0.33%	0.55%	0.41%	0.59%	0.17%	0.98%	0.08%	0.63%	0.37%	0.17%	0.98%	0.0%	0.84%	1.36%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	91	0	5	3	0	1	2	4	1	3	4	6	5	0	0	2	1	0	3	3	3	4	2	2	3	2	1	1	3	3	1	1	3	5	4	4	0	2	1	2	0	1	0					
		0.25%	0.0%	0.67%	0.38%	0.0%	0.14%	0.20%	0.42%	0.09%	0.30%	0.37%	0.60%	0.35%	0.0%	0.0%	0.25%	0.10%	0.0%	0.38%	0.32%	0.42%	0.38%	0.19%	0.19%	0.20%	0.24%	0.11%	0.07%	0.41%	0.29%	0.08%	0.10%	0.25%	0.39%	0.30%	0.35%	0.0%	1.96%	0.28%	0.91%	0.0%	1.23%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	346	7	4	8	1	10	9	13	6	16	8	17	18	8	3	4	19	8	10	8	11	8	14	2	14	12	8	11	7	6	11	8	11	11	6	11	9	1	1	1	5	0	1					
		0.98%	1.12%	0.53%	1.02%	0.59%	1.45%	0.94%	1.36%	0.58%	1.62%	0.75%	1.71%	1.27%	0.86%	0.29%	0.51%	1.94%	0.83%	1.27%	0.87%	1.57%	0.76%	1.37%	0.19%	0.96%	1.44%	0.89%	0.87%	0.97%	0.59%	0.98%	0.87%	0.94%	0.86%	0.45%	0.96%	1.47%	0.98%	0.28%	0.45%	4.67%	0.0%	2.63%					
25	"8. ""Народно-республиканская партия России"""	35	1	0	4	0	0	0	3	0	0	0	0	3	0	0	0	1	3	0	0	0	1	3	0	0	2	2	1	0	1	1	0	2	1	1	3	0	0	1	0	0	1	0					
		0.09%	0.16%	0.0%	0.51%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.10%	0.31%	0.0%	0.0%	0.0%	0.09%	0.29%	0.0%	0.0%	0.24%	0.22%	0.07%	0.0%	0.09%	0.08%	0.0%	0.17%	0.07%	0.07%	0.26%	0.0%	0.0%	0.28%	0.0%	0.0%	1.23%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	164	1	2	3	1	5	8	6	7	5	5	3	8	2	2	13	4	5	1	6	1	4	6	3	7	2	9	4	1	5	2	1	6	7	5	10	1	1	2	0	0	0	0					
		0.46%	0.16%	0.26%	0.38%	0.59%	0.72%	0.83%	0.63%	0.68%	0.50%	0.47%	0.30%	0.56%	0.21%	0.19%	1.66%	0.41%	0.52%	0.12%	0.65%	0.14%	0.38%	0.59%	0.29%	0.48%	0.24%	1.00%	0.31%	0.13%	0.49%	0.17%	0.10%	0.51%	0.55%	0.37%	0.87%	0.16%	0.98%	0.56%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	963	11	15	24	3	18	31	14	31	26	20	25	30	28	15	18	26	30	18	23	23	22	22	17	34	24	28	38	24	23	29	32	20	27	37	44	57	3	26	14	5	8	0					
		2.74%	1.76%	2.01%	3.06%	1.77%	2.62%	3.23%	1.47%	3.04%	2.63%	1.88%	2.52%	2.11%	3.03%	1.48%	2.29%	2.66%	3.12%	2.29%	2.52%	3.29%	2.10%	2.16%	1.64%	2.34%	2.88%	3.12%	3.01%	3.33%	2.27%	2.59%	3.48%	1.71%	2.12%	2.79%	3.86%	9.34%	2.94%	7.28%	6.39%	4.67%	9.87%	0.0%					
28	"11. ""Истинные патриоты России"""	79	0	3	2	1	2	0	3	2	4	2	2	6	0	3	3	3	3	2	0	4	1	4	5	4	2	2	6	0	0	0	0	3	0	3	2	1	0	1	0	0	0	0					
		0.22%	0.0%	0.40%	0.25%	0.59%	0.29%	0.0%	0.31%	0.19%	0.40%	0.18%	0.20%	0.42%	0.0%	0.29%	0.38%	0.30%	0.31%	0.25%	0.0%	0.57%	0.09%	0.39%	0.48%	0.27%	0.24%	0.22%	0.47%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.22%	0.17%	0.16%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	411	7	12	5	2	3	18	7	17	14	10	14	23	9	18	8	8	4	13	6	10	16	8	19	14	6	21	10	2	9	5	10	15	12	25	15	5	2	2	2	2	1	2					
		1.16%	1.12%	1.61%	0.63%	1.18%	0.43%	1.88%	0.73%	1.67%	1.41%	0.94%	1.41%	1.62%	0.97%	1.78%	1.02%	0.82%	0.41%	1.65%	0.65%	1.43%	1.52%	0.78%	1.83%	0.96%	0.72%	2.34%	0.79%	0.27%	0.89%	0.44%	1.09%	1.28%	0.94%	1.88%	1.31%	0.81%	1.96%	0.56%	0.91%	1.86%	1.23%	5.26%					
30	"13. ""Демократическая партия России"""	57	0	2	3	1	2	1	0	5	0	0	0	0	1	1	1	4	0	0	3	1	3	1	2	0	3	1	2	0	0	2	3	1	0	1	9	2	1	1	0	0	0	0					
		0.16%	0.0%	0.26%	0.38%	0.59%	0.29%	0.10%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.10%	0.09%	0.12%	0.41%	0.0%	0.0%	0.32%	0.14%	0.28%	0.09%	0.19%	0.0%	0.36%	0.11%	0.15%	0.0%	0.0%	0.17%	0.32%	0.08%	0.0%	0.07%	0.79%	0.32%	0.98%	0.28%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	82	1	4	2	0	2	0	2	6	2	3	3	5	1	0	3	0	2	0	2	3	1	1	1	5	5	2	6	4	1	1	0	0	4	2	2	1	1	3	1	0	0	0					
		0.23%	0.16%	0.53%	0.25%	0.0%	0.29%	0.0%	0.21%	0.58%	0.20%	0.28%	0.30%	0.35%	0.10%	0.0%	0.38%	0.0%	0.20%	0.0%	0.21%	0.42%	0.09%	0.09%	0.09%	0.34%	0.60%	0.22%	0.47%	0.55%	0.09%	0.08%	0.0%	0.0%	0.31%	0.15%	0.17%	0.16%	0.98%	0.84%	0.45%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	73	1	3	0	1	0	1	3	2	2	6	1	5	1	0	7	7	2	2	0	1	0	3	3	3	0	3	2	1	0	1	1	3	2	2	2	1	1	0	0	0	0	0					
		0.20%	0.16%	0.40%	0.0%	0.59%	0.0%	0.10%	0.31%	0.19%	0.20%	0.56%	0.10%	0.35%	0.10%	0.0%	0.89%	0.71%	0.20%	0.25%	0.0%	0.14%	0.0%	0.29%	0.29%	0.20%	0.0%	0.33%	0.15%	0.13%	0.0%	0.08%	0.10%	0.25%	0.15%	0.15%	0.17%	0.16%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3782	43	70	78	9	48	103	83	127	121	147	116	87	98	187	72	101	74	65	91	80	121	101	122	197	74	107	120	81	111	142	77	170	168	178	109	41	4	36	13	6	4	0					
		10.76%	6.90%	9.40%	9.97%	5.32%	7.00%	10.76%	8.73%	12.48%	12.25%	13.84%	11.70%	6.13%	10.60%	18.55%	9.19%	10.35%	7.70%	8.29%	9.97%	11.46%	11.55%	9.95%	11.79%	13.57%	8.90%	11.95%	9.50%	11.26%	10.99%	12.68%	8.39%	14.55%	13.24%	13.45%	9.57%	6.72%	3.92%	10.08%	5.93%	5.60%	4.93%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	71	0	0	3	2	1	7	1	1	1	2	0	5	2	1	1	2	1	4	1	3	3	1	4	0	3	1	0	3	2	0	0	0	3	2	4	4	1	1	0	0	1	0					
		0.20%	0.0%	0.0%	0.38%	1.18%	0.14%	0.73%	0.10%	0.09%	0.10%	0.18%	0.0%	0.35%	0.21%	0.09%	0.12%	0.20%	0.10%	0.51%	0.10%	0.42%	0.28%	0.09%	0.38%	0.0%	0.36%	0.11%	0.0%	0.41%	0.19%	0.0%	0.0%	0.0%	0.23%	0.15%	0.35%	0.65%	0.98%	0.28%	0.0%	0.0%	1.23%	0.0%					
35	"18. ""ЛДПР"""	4694	88	134	133	34	127	113	127	76	108	96	119	109	161	104	112	144	162	142	160	129	145	144	129	189	114	124	185	119	132	115	139	133	160	174	147	64	11	38	30	18	0	6					
		13.35%	14.12%	18.01%	17.00%	20.11%	18.54%	11.80%	13.36%	7.47%	10.94%	9.03%	12.00%	7.69%	17.42%	10.31%	14.30%	14.76%	16.87%	18.11%	17.54%	18.48%	13.84%	14.18%	12.47%	13.02%	13.71%	13.85%	14.65%	16.55%	13.06%	10.27%	15.15%	11.38%	12.61%	13.15%	12.91%	10.49%	10.78%	10.64%	13.69%	16.82%	0.0%	15.78%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	568	10	20	13	0	16	22	8	17	14	15	12	30	4	16	14	13	14	20	17	16	9	25	24	18	16	13	22	9	18	7	20	20	13	15	14	13	0	12	5	1	2	1					
		1.61%	1.60%	2.68%	1.66%	0.0%	2.33%	2.29%	0.84%	1.67%	1.41%	1.41%	1.21%	2.11%	0.43%	1.58%	1.78%	1.33%	1.45%	2.55%	1.86%	2.29%	0.85%	2.46%	2.32%	1.24%	1.92%	1.45%	1.74%	1.25%	1.78%	0.62%	2.18%	1.71%	1.02%	1.13%	1.23%	2.13%	0.0%	3.36%	2.28%	0.93%	2.46%	2.63%					
37	"20. ""Политическая партия ""Единая Россия"""	9939	169	208	214	37	194	253	306	302	260	336	268	440	278	278	271	274	262	213	259	192	296	265	268	430	221	248	381	201	295	344	251	351	385	341	304	138	35	66	60	24	10	11					
		28.28%	27.12%	27.95%	27.36%	21.89%	28.32%	26.43%	32.21%	29.69%	26.34%	31.63%	27.04%	31.05%	30.08%	27.57%	34.61%	28.10%	27.29%	27.16%	28.39%	27.50%	28.27%	26.10%	25.91%	29.63%	26.59%	27.70%	30.19%	27.95%	29.20%	30.74%	27.37%	30.05%	30.36%	25.77%	26.71%	22.62%	34.31%	18.48%	27.39%	22.42%	12.34%	28.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	62	1	1	0	0	0	0	1	2	1	2	2	7	1	1	3	0	0	2	2	0	4	1	2	4	1	3	2	0	1	1	1	2	3	4	1	1	0	4	0	1	0	0					
		0.17%	0.16%	0.13%	0.0%	0.0%	0.0%	0.0%	0.10%	0.19%	0.10%	0.18%	0.20%	0.49%	0.10%	0.09%	0.38%	0.0%	0.0%	0.25%	0.21%	0.0%	0.38%	0.09%	0.19%	0.27%	0.12%	0.33%	0.15%	0.0%	0.09%	0.08%	0.10%	0.17%	0.23%	0.30%	0.08%	0.16%	0.0%	1.12%	0.0%	0.93%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	125	4	1	2	1	0	6	2	1	0	2	3	2	6	2	4	4	1	2	2	3	0	6	1	9	2	7	7	6	3	5	1	4	5	3	8	8	0	0	0	0	0	2					
		0.35%	0.64%	0.13%	0.25%	0.59%	0.0%	0.62%	0.21%	0.09%	0.0%	0.18%	0.30%	0.14%	0.64%	0.19%	0.51%	0.41%	0.10%	0.25%	0.21%	0.42%	0.0%	0.59%	0.09%	0.62%	0.24%	0.78%	0.55%	0.83%	0.29%	0.44%	0.10%	0.34%	0.39%	0.22%	0.70%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	5.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5581	113	110	127	31	92	137	139	157	188	159	172	128	133	179	82	125	137	124	157	91	173	198	200	192	168	124	222	97	178	189	162	192	206	234	164	134	8	85	32	9	30	3					
		15.88%	18.13%	14.78%	16.24%	18.34%	13.43%	14.31%	14.63%	15.43%	19.04%	14.97%	17.35%	9.03%	14.39%	17.75%	10.47%	12.82%	14.27%	15.81%	17.21%	13.03%	16.52%	19.50%	19.34%	13.23%	20.21%	13.85%	17.59%	13.49%	17.62%	16.89%	17.66%	16.43%	16.24%	17.68%	14.41%	21.96%	7.84%	23.80%	14.61%	8.41%	37.03%	7.89%					
																																																	
41	Против всех	1707	37	32	39	8	27	36	46	58	45	45	45	86	43	32	55	41	56	23	42	33	35	39	58	91	38	40	62	33	41	47	52	46	64	61	69	30	9	21	22	12	3	5					
		4.85%	5.93%	4.30%	4.98%	4.73%	3.94%	3.76%	4.84%	5.70%	4.55%	4.23%	4.54%	6.06%	4.65%	3.17%	7.02%	4.20%	5.83%	2.93%	4.60%	4.72%	3.34%	3.84%	5.60%	6.27%	4.57%	4.46%	4.91%	4.58%	4.05%	4.20%	5.67%	3.93%	5.04%	4.61%	6.06%	4.91%	8.82%	5.88%	10.04%	11.21%	3.70%	13.15%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
