Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Суземская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031					
		0.20%	0.44%	0.0%	0.0%	1.29%	0.0%	0.0%	0.69%	0.0%	0.42%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.13%	0.27%	0.09%	0.25%	1.14%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	0	0	1	3	0	2	0	0	0	1	1	4	0	1	1	0	0	4	2	0	1	2	0	0	0					
		0.29%	0.0%	0.0%	0.0%	1.29%	1.41%	0.0%	0.23%	0.0%	0.0%	0.0%	0.55%	0.66%	2.43%	0.0%	0.55%	0.27%	0.0%	0.0%	0.29%	0.26%	0.0%	0.09%	0.51%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1					
		0.10%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%					
33	"16. ""Родина"" (народно-патриотический союз)"""	460	7	0	0	3	12	5	62	6	19	3	11	8	19	1	12	12	9	5	81	52	18	71	33	6	4	1					
		5.81%	3.13%	0.0%	0.0%	3.89%	5.66%	3.04%	7.22%	2.13%	8.11%	5.26%	6.14%	5.29%	11.58%	0.78%	6.70%	3.28%	4.09%	3.87%	6.04%	6.91%	5.0%	6.84%	8.52%	6.89%	3.92%	0.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	1	0	0	0	1	0	2	2	1	0	0	2	1	1	0	1	0	0	4	0	2	1	0	2	0	0					
		0.26%	0.44%	0.0%	0.0%	0.0%	0.47%	0.0%	0.23%	0.71%	0.42%	0.0%	0.0%	1.32%	0.60%	0.78%	0.0%	0.27%	0.0%	0.0%	0.29%	0.0%	0.55%	0.09%	0.0%	2.29%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1047	13	5	0	3	14	17	109	18	8	7	31	36	21	17	21	39	11	13	223	146	73	130	57	16	15	4					
		13.22%	5.82%	10.0%	0.0%	3.89%	6.60%	10.36%	12.70%	6.40%	3.41%	12.28%	17.31%	23.84%	12.80%	13.28%	11.73%	10.68%	5.0%	10.07%	16.62%	19.41%	20.27%	12.52%	14.72%	18.39%	14.70%	3.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	207	4	0	0	0	6	2	5	7	2	0	2	4	5	1	2	6	4	0	61	40	14	29	4	1	7	1					
		2.61%	1.79%	0.0%	0.0%	0.0%	2.83%	1.21%	0.58%	2.49%	0.85%	0.0%	1.11%	2.64%	3.04%	0.78%	1.11%	1.64%	1.81%	0.0%	4.54%	5.31%	3.88%	2.79%	1.03%	1.14%	6.86%	0.90%					
37	"20. ""Политическая партия ""Единая Россия"""	3053	65	13	36	27	96	54	395	70	88	14	71	44	70	76	75	101	99	68	489	263	120	411	160	31	31	86					
		38.57%	29.14%	26.0%	53.73%	35.06%	45.28%	32.92%	46.03%	24.91%	37.60%	24.56%	39.66%	29.13%	42.68%	59.37%	41.89%	27.67%	44.99%	52.71%	36.46%	34.97%	33.33%	39.59%	41.34%	35.63%	30.39%	78.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	1	1	0	0	0	0	1	0	0	3	0	0	1	0	1	1	0	2	1	2	2	2	0	1	2					
		0.26%	0.0%	2.0%	1.49%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	1.67%	0.0%	0.0%	0.78%	0.0%	0.27%	0.45%	0.0%	0.14%	0.13%	0.55%	0.19%	0.51%	0.0%	0.98%	1.81%					
39	"22. ""Развитие предпринимательства"""	16	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	1	3	4	0	2	0	0	0	1					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.94%	0.60%	0.11%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.22%	0.53%	0.0%	0.19%	0.0%	0.0%	0.0%	0.90%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1544	47	14	17	32	36	58	134	81	80	18	29	13	16	4	23	120	38	20	241	124	77	217	84	5	7	9					
		19.50%	21.07%	28.0%	25.37%	41.55%	16.98%	35.36%	15.61%	28.82%	34.18%	31.57%	16.20%	8.60%	9.75%	3.12%	12.84%	32.87%	17.27%	15.50%	17.97%	16.48%	21.38%	20.90%	21.70%	5.74%	6.86%	8.18%					
																																	
41	Против всех	197	0	2	0	1	3	3	11	6	9	1	3	9	7	12	2	15	7	0	26	23	7	39	4	5	0	2					
		2.48%	0.0%	4.0%	0.0%	1.29%	1.41%	1.82%	1.28%	2.13%	3.84%	1.75%	1.67%	5.96%	4.26%	9.37%	1.11%	4.10%	3.18%	0.0%	1.93%	3.05%	1.94%	3.75%	1.03%	5.74%	0.0%	1.81%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
