Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Черногорская городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	598	14	7	15	9	6	7	22	2	16	8	9	5	13	6	23	9	9	10	12	5	9	20	17	11	4	18	13	28	46	29	28	4	24	10	10	28	27	7	16	20	14	8					
		2.28%	2.17%	1.05%	2.32%	1.79%	1.10%	1.14%	2.87%	0.72%	2.79%	1.78%	1.63%	0.90%	2.08%	1.00%	3.13%	1.84%	1.68%	2.17%	1.63%	0.99%	1.62%	3.49%	1.86%	2.12%	1.22%	2.00%	1.50%	2.98%	4.87%	4.11%	3.65%	1.00%	2.36%	1.51%	2.70%	2.84%	3.90%	2.67%	2.72%	3.28%	3.32%	1.08%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10190	216	273	273	206	273	242	283	137	233	177	279	261	270	252	230	214	203	164	290	176	238	197	348	215	151	338	328	336	328	211	297	178	386	239	122	362	250	109	212	207	145	341					
		38.84%	33.54%	41.05%	42.26%	41.04%	50.09%	39.54%	36.90%	49.64%	40.66%	39.33%	50.45%	47.20%	43.13%	42.14%	31.29%	43.67%	37.87%	35.57%	39.40%	35.13%	42.88%	34.38%	38.16%	41.35%	46.04%	37.56%	37.74%	35.71%	34.75%	29.89%	38.67%	44.50%	37.88%	36.05%	32.97%	36.71%	36.13%	41.60%	36.05%	33.99%	34.36%	46.02%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	136	1	2	4	10	2	3	3	1	3	1	3	3	0	2	6	4	1	1	4	1	1	2	5	5	1	3	3	2	4	3	5	3	7	8	2	10	7	1	3	2	1	3					
		0.52%	0.16%	0.30%	0.62%	1.99%	0.37%	0.49%	0.39%	0.36%	0.52%	0.22%	0.54%	0.54%	0.00%	0.33%	0.82%	0.82%	0.19%	0.22%	0.54%	0.20%	0.18%	0.35%	0.55%	0.96%	0.30%	0.33%	0.35%	0.21%	0.42%	0.42%	0.65%	0.75%	0.69%	1.21%	0.54%	1.01%	1.01%	0.38%	0.51%	0.33%	0.24%	0.40%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
