Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Черниговская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141					
31	"14. ""Великая Россия - Евразийский Союз"""	34	3	1	2	0	0	2	0	0	4	1	1	1	0	0	1	0	1	1	2	0	0	0	3	0	4	6	0	0	1					
		0.20%	0.24%	0.11%	0.17%	0.0%	0.0%	0.22%	0.0%	0.0%	1.31%	0.99%	0.32%	0.35%	0.0%	0.0%	0.5%	0.0%	0.28%	0.68%	2.04%	0.0%	0.0%	0.0%	1.01%	0.0%	0.57%	0.68%	0.0%	0.0%	0.40%					
32	"15. ""Партия СЛОН"""	19	3	0	0	1	0	2	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	5	0	2	0					
		0.11%	0.24%	0.0%	0.0%	0.11%	0.0%	0.22%	0.0%	0.26%	0.0%	0.0%	0.32%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.15%	0.0%	0.57%	0.0%	1.08%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	681	44	24	45	44	33	29	0	15	5	0	10	9	12	53	4	6	7	7	6	33	50	77	19	41	29	62	10	0	7					
		4.19%	3.52%	2.84%	3.82%	5.01%	3.43%	3.27%	0.0%	1.98%	1.63%	0.0%	3.23%	3.22%	2.87%	5.86%	2.0%	1.94%	1.97%	4.79%	6.12%	5.89%	5.01%	6.51%	6.39%	6.41%	4.19%	7.06%	2.97%	0.0%	2.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	0	2	3	4	4	0	0	3	2	0	0	0	0	2	0	0	1	1	1	3	3	7	3	0	0	3	2	2	0					
		0.28%	0.0%	0.23%	0.25%	0.45%	0.41%	0.0%	0.0%	0.39%	0.65%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.28%	0.68%	1.02%	0.53%	0.30%	0.59%	1.01%	0.0%	0.0%	0.34%	0.59%	1.08%	0.0%					
35	"18. ""ЛДПР"""	3806	399	232	297	193	204	202	17	174	55	32	57	78	122	183	44	75	44	55	35	132	206	256	57	149	132	205	80	73	18					
		23.42%	31.94%	27.52%	25.27%	21.98%	21.22%	22.79%	23.61%	23.07%	18.03%	31.68%	18.44%	27.95%	29.25%	20.26%	22.0%	24.35%	12.42%	37.67%	35.71%	23.57%	20.64%	21.67%	19.19%	23.31%	19.07%	23.37%	23.80%	39.67%	7.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	327	13	21	33	31	25	21	0	2	1	1	6	6	1	29	2	7	13	3	1	11	24	31	4	13	9	11	1	5	2					
		2.01%	1.04%	2.49%	2.80%	3.53%	2.60%	2.37%	0.0%	0.26%	0.32%	0.99%	1.94%	2.15%	0.23%	3.21%	1.0%	2.27%	3.67%	2.05%	1.02%	1.96%	2.40%	2.62%	1.34%	2.03%	1.30%	1.25%	0.29%	2.71%	0.80%					
37	"20. ""Политическая партия ""Единая Россия"""	5872	456	294	373	311	333	360	35	303	145	42	136	111	175	248	88	105	101	41	27	220	330	322	118	239	286	290	144	62	177					
		36.13%	36.50%	34.87%	31.74%	35.42%	34.65%	40.63%	48.61%	40.18%	47.54%	41.58%	44.01%	39.78%	41.96%	27.46%	44.0%	34.09%	28.53%	28.08%	27.55%	39.28%	33.06%	27.26%	39.73%	37.40%	41.32%	33.06%	42.85%	33.69%	71.08%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	6	1	3	1	3	7	0	1	1	0	1	3	0	2	1	1	0	0	0	0	2	3	0	1	2	0	1	0	0					
		0.24%	0.48%	0.11%	0.25%	0.11%	0.31%	0.79%	0.0%	0.13%	0.32%	0.0%	0.32%	1.07%	0.0%	0.22%	0.5%	0.32%	0.0%	0.0%	0.0%	0.0%	0.20%	0.25%	0.0%	0.15%	0.28%	0.0%	0.29%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	37	12	0	4	0	6	2	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	4	0	0	0					
		0.22%	0.96%	0.0%	0.34%	0.0%	0.62%	0.22%	0.0%	0.13%	0.32%	0.99%	0.32%	0.0%	0.23%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.10%	0.0%	0.33%	0.0%	0.14%	0.45%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2154	70	120	175	131	150	118	9	99	21	9	36	38	37	215	12	38	127	9	6	47	143	174	46	85	84	92	38	13	12					
		13.25%	5.60%	14.23%	14.89%	14.92%	15.60%	13.31%	12.5%	13.12%	6.88%	8.91%	11.65%	13.62%	8.87%	23.80%	6.0%	12.33%	35.87%	6.16%	6.12%	8.39%	14.32%	14.73%	15.48%	13.30%	12.13%	10.49%	11.30%	7.06%	4.81%					
																																				
41	Против всех	683	83	36	52	33	53	8	1	33	24	1	14	7	9	36	11	5	8	5	4	21	44	61	8	12	32	59	8	8	7					
		4.20%	6.64%	4.27%	4.42%	3.75%	5.51%	0.90%	1.38%	4.37%	7.86%	0.99%	4.53%	2.50%	2.15%	3.98%	5.5%	1.62%	2.25%	3.42%	4.08%	3.74%	4.40%	5.16%	2.69%	1.87%	4.62%	6.72%	2.38%	4.34%	2.81%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
