Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Дорогобужская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169					
		2.31%	2.99%	0.79%	1.08%	1.77%	1.26%	4.00%	0.67%	1.03%	2.19%	1.27%	0.58%	2.27%	1.52%	2.47%	1.32%	2.88%	2.10%	2.80%	3.20%	2.47%	2.99%	2.27%	2.28%	2.58%	3.67%	1.90%	1.60%	2.13%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4637	98	53	118	187	106	84	54	105	79	95	77	85	72	32	167	102	212	150	212	322	247	265	316	347	252	292	268	240					
		37.91%	36.70%	41.73%	63.44%	66.08%	66.67%	42.00%	36.00%	53.85%	57.66%	60.51%	44.51%	38.64%	54.55%	39.51%	44.06%	32.59%	37.13%	35.05%	33.92%	34.55%	33.65%	35.33%	37.84%	34.39%	34.24%	34.72%	33.05%	30.04%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	63	1	0	0	0	1	1	1	1	0	0	1	0	0	0	5	3	1	2	1	3	4	6	6	4	3	12	4	3					
		0.52%	0.37%	0.00%	0.00%	0.00%	0.63%	0.50%	0.67%	0.51%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	1.32%	0.96%	0.18%	0.47%	0.16%	0.32%	0.54%	0.80%	0.72%	0.40%	0.41%	1.43%	0.49%	0.38%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
