Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Дорогобужская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178					
		1.54%	0.88%	0.68%	0.46%	1.48%	5.49%	0.45%	0.00%	0.48%	2.60%	2.08%	1.36%	0.32%	3.19%	2.35%	1.06%	1.96%	2.72%	1.32%	2.45%	2.35%	1.69%	2.49%	1.96%	1.85%	1.01%	1.69%	1.74%	0.68%	0.99%	1.40%	0.97%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8079	210	87	171	280	90	124	109	129	100	98	146	229	134	51	230	67	180	317	254	221	192	509	412	434	614	575	423	526	540	328	299					
		54.45%	61.95%	59.59%	78.44%	83.09%	54.88%	55.86%	59.89%	62.02%	64.94%	68.06%	66.06%	72.70%	71.28%	60.00%	60.69%	65.69%	49.05%	46.62%	47.83%	51.88%	54.24%	46.99%	47.52%	50.06%	56.43%	53.99%	52.55%	51.07%	53.68%	50.85%	48.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	181	5	0	0	0	3	1	0	1	0	0	1	0	1	1	1	0	8	9	11	8	2	24	15	16	9	15	7	9	10	8	16					
		1.22%	1.47%	0.00%	0.00%	0.00%	1.83%	0.45%	0.00%	0.48%	0.00%	0.00%	0.45%	0.00%	0.53%	1.18%	0.26%	0.00%	2.18%	1.32%	2.07%	1.88%	0.56%	2.22%	1.73%	1.85%	0.83%	1.41%	0.87%	0.87%	0.99%	1.24%	2.58%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
