Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
"Наименование Избирательной комиссии:    Воронеж, Центральная"																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1384	40	30	40	40	30	20	43	30	35	25	35	25	15	25	20	75	41	25	25	33	40	25	60	35	37	50	25	30	35	45	28	25	45	25	50	40	38	65	1	0	0	33					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1166	38	17	39	34	29	20	35	20	32	16	32	22	15	23	15	75	37	24	14	29	30	24	52	29	37	35	14	25	31	35	23	20	40	21	35	34	38	47	1	0	0	29					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1663	24	39	27	38	26	73	22	39	33	23	21	41	46	123	19	52	34	34	26	56	47	19	59	27	23	55	18	30	12	30	14	22	38	47	18	29	26	45	0	216	67	25					
14	Число погашенных неиспользованных открепительных удостоверений	218	2	13	1	6	1	0	8	10	3	9	3	3	0	2	5	0	4	1	11	4	10	1	8	6	0	15	11	5	4	10	5	5	5	4	15	6	0	18	0	0	0	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5774	140	144	156	212	158	130	135	136	128	135	117	105	120	166	98	120	160	132	92	136	163	98	236	209	160	169	95	160	175	137	97	142	139	112	119	186	135	244	14	54	56	154					
		16.02%	16.77%	18.58%	18.59%	18.78%	16.92%	18.16%	16.54%	17.66%	17.53%	19.07%	16.74%	13.85%	17.19%	18.44%	14.61%	11.75%	18.71%	16.16%	13.41%	16.29%	16.91%	19.41%	14.23%	18.32%	18.74%	15.81%	18.10%	15.53%	18.31%	13.70%	15.23%	16.32%	12.18%	14.43%	15.12%	15.62%	13.42%	16.61%	7.22%	7.31%	19.58%	14.50%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4110	87	78	67	99	66	48	74	72	57	67	71	100	78	63	48	199	66	91	69	87	105	70	254	114	84	159	40	122	89	106	78	94	209	70	125	123	97	188	7	240	28	121					
		11.40%	10.42%	10.06%	7.99%	8.77%	7.07%	6.70%	9.07%	9.35%	7.81%	9.46%	10.16%	13.19%	11.17%	7.00%	7.15%	19.49%	7.72%	11.14%	10.06%	10.42%	10.89%	13.86%	15.32%	9.99%	9.84%	14.87%	7.62%	11.84%	9.31%	10.60%	12.24%	10.80%	18.32%	9.02%	15.88%	10.33%	9.64%	12.80%	3.61%	32.48%	9.79%	11.39%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	485	15	12	6	16	10	17	6	5	8	12	10	6	7	15	10	20	13	12	7	4	6	6	26	12	8	21	8	21	16	11	13	6	16	5	10	23	18	23	1	5	3	16					
		1.35%	1.80%	1.55%	0.72%	1.42%	1.07%	2.37%	0.74%	0.65%	1.10%	1.69%	1.43%	0.79%	1.00%	1.67%	1.49%	1.96%	1.52%	1.47%	1.02%	0.48%	0.62%	1.19%	1.57%	1.05%	0.94%	1.96%	1.52%	2.04%	1.67%	1.10%	2.04%	0.69%	1.40%	0.64%	1.27%	1.93%	1.79%	1.57%	0.52%	0.68%	1.05%	1.51%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	12034	297	269	327	395	385	259	293	285	282	229	243	256	244	301	246	269	272	249	261	256	309	129	478	388	288	288	173	330	366	273	242	333	366	287	299	407	382	487	31	87	110	363					
		33.38%	35.57%	34.71%	38.97%	34.99%	41.22%	36.17%	35.91%	37.01%	38.63%	32.34%	34.76%	33.77%	34.96%	33.44%	36.66%	26.35%	31.81%	30.48%	38.05%	30.66%	32.05%	25.54%	28.83%	34.01%	33.72%	26.94%	32.95%	32.04%	38.28%	27.30%	37.99%	38.28%	32.08%	36.98%	37.99%	34.17%	37.97%	33.15%	15.98%	11.77%	38.46%	34.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2485	55	38	63	74	74	63	77	74	54	58	63	56	56	66	71	58	87	67	71	76	73	28	78	68	54	47	32	61	60	37	36	70	36	81	41	118	80	119	4	5	6	50					
		6.89%	6.59%	4.90%	7.51%	6.55%	7.92%	8.80%	9.44%	9.61%	7.40%	8.19%	9.01%	7.39%	8.02%	7.33%	10.58%	5.68%	10.18%	8.20%	10.35%	9.10%	7.57%	5.54%	4.70%	5.96%	6.32%	4.40%	6.10%	5.92%	6.28%	3.70%	5.65%	8.05%	3.16%	10.44%	5.21%	9.91%	7.95%	8.10%	2.06%	0.68%	2.10%	4.71%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10412	233	214	206	309	222	194	216	183	188	189	187	219	184	274	175	333	233	248	162	260	293	162	541	332	249	356	165	309	234	417	160	197	361	198	172	310	275	379	132	322	80	339					
		28.88%	27.90%	27.61%	24.55%	27.37%	23.77%	27.09%	26.47%	23.77%	25.75%	26.69%	26.75%	28.89%	26.36%	30.44%	26.08%	32.62%	27.25%	30.35%	23.62%	31.14%	30.39%	32.08%	32.63%	29.10%	29.16%	33.30%	31.43%	30.00%	24.48%	41.70%	25.12%	22.64%	31.64%	25.52%	21.86%	26.03%	27.34%	25.80%	68.04%	43.57%	27.97%	31.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	286	4	6	4	14	9	5	5	6	7	3	5	7	2	4	10	5	12	6	6	6	4	5	19	7	4	9	4	9	7	12	4	10	4	5	5	10	9	13	0	12	1	7					
		0.79%	0.48%	0.77%	0.48%	1.24%	0.96%	0.70%	0.61%	0.78%	0.96%	0.42%	0.72%	0.92%	0.29%	0.44%	1.49%	0.49%	1.40%	0.73%	0.87%	0.72%	0.41%	0.99%	1.15%	0.61%	0.47%	0.84%	0.76%	0.87%	0.73%	1.20%	0.63%	1.15%	0.35%	0.64%	0.64%	0.84%	0.89%	0.88%	0.00%	1.62%	0.35%	0.66%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
