Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
"Наименование Избирательной комиссии:    Воронеж, Центральная"																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1765	21	44	10	16	23	48	27	84	33	42	84	31	27	156	27	28	36	38	29	32	64	10	59	24	24	45	56	30	15	22	14	25	39	87	30	41	13	50	0	112	169					
14	Число погашенных неиспользованных открепительных удостоверений	302	0	10	0	5	5	6	4	0	8	8	4	7	3	10	4	10	4	3	4	3	0	7	4	9	0	10	16	1	0	19	4	1	6	16	75	17	5	14	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	1216	18	31	17	36	31	32	27	17	35	18	29	20	21	32	19	28	18	30	30	18	17	15	54	35	12	24	23	27	29	33	27	20	72	105	28	39	30	101	2	10	6					
		3.01%	2.08%	3.13%	2.05%	3.00%	3.25%	3.04%	2.79%	1.88%	3.83%	2.09%	2.19%	2.96%	2.63%	3.30%	2.15%	2.41%	2.37%	2.73%	3.08%	2.03%	1.66%	3.46%	2.99%	2.69%	1.29%	3.02%	2.12%	2.08%	2.73%	3.43%	2.77%	2.35%	6.83%	10.29%	2.86%	3.53%	3.39%	4.63%	1.02%	1.08%	1.39%					
19	2.Всероссийская политическая партия «Гражданская Сила»	864	25	18	21	14	17	19	24	25	25	20	33	15	16	23	28	20	18	32	22	24	25	11	42	21	21	20	22	32	11	15	19	11	17	18	20	28	29	53	0	10	0					
		2.14%	2.89%	1.82%	2.53%	1.17%	1.78%	1.81%	2.48%	2.77%	2.73%	2.32%	2.49%	2.22%	2.01%	2.37%	3.17%	1.72%	2.37%	2.91%	2.26%	2.70%	2.44%	2.54%	2.33%	1.61%	2.26%	2.51%	2.03%	2.47%	1.04%	1.56%	1.95%	1.29%	1.61%	1.76%	2.04%	2.53%	3.27%	2.43%	0.00%	1.08%	0.00%					
20	3.Политическая партия «Демократическая партия России»	86	1	1	2	9	2	1	2	2	2	1	1	3	0	3	0	3	2	0	1	1	5	1	3	2	2	7	4	2	1	2	4	1	1	3	1	1	0	1	0	8	0					
		0.21%	0.12%	0.10%	0.24%	0.75%	0.21%	0.10%	0.21%	0.22%	0.22%	0.12%	0.08%	0.44%	0.00%	0.31%	0.00%	0.26%	0.26%	0.00%	0.10%	0.11%	0.49%	0.23%	0.17%	0.15%	0.22%	0.88%	0.37%	0.15%	0.09%	0.21%	0.41%	0.12%	0.09%	0.29%	0.10%	0.09%	0.00%	0.05%	0.00%	0.86%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	9438	220	283	250	354	251	331	271	236	243	203	300	153	228	178	247	224	202	256	243	215	233	55	390	309	197	131	186	274	292	224	221	236	239	190	241	290	236	439	24	33	110					
		23.38%	25.43%	28.56%	30.12%	29.50%	26.34%	31.46%	27.99%	26.14%	26.56%	23.55%	22.68%	22.67%	28.61%	18.37%	27.94%	19.26%	26.65%	23.32%	24.95%	24.21%	22.73%	12.70%	21.63%	23.71%	21.21%	16.46%	17.16%	21.14%	27.50%	23.31%	22.64%	27.70%	22.68%	18.63%	24.64%	26.24%	26.64%	20.13%	12.18%	3.57%	25.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	538	10	11	8	8	9	15	17	24	16	24	14	3	14	13	31	15	20	14	21	14	26	3	16	18	14	8	12	15	16	5	9	8	11	3	10	17	9	30	0	7	0					
		1.33%	1.16%	1.11%	0.96%	0.67%	0.94%	1.43%	1.76%	2.66%	1.75%	2.78%	1.06%	0.44%	1.76%	1.34%	3.51%	1.29%	2.64%	1.28%	2.16%	1.58%	2.54%	0.69%	0.89%	1.38%	1.51%	1.01%	1.11%	1.16%	1.51%	0.52%	0.92%	0.94%	1.04%	0.29%	1.02%	1.54%	1.02%	1.38%	0.00%	0.76%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	88	2	2	2	0	1	1	3	4	2	1	6	1	1	3	1	5	0	4	1	3	3	0	5	5	2	1	1	2	1	4	4	4	2	1	2	2	1	3	0	2	0					
		0.22%	0.23%	0.20%	0.24%	0.00%	0.10%	0.10%	0.31%	0.44%	0.22%	0.12%	0.45%	0.15%	0.13%	0.31%	0.11%	0.43%	0.00%	0.36%	0.10%	0.34%	0.29%	0.00%	0.28%	0.38%	0.22%	0.13%	0.09%	0.15%	0.09%	0.42%	0.41%	0.47%	0.19%	0.10%	0.20%	0.18%	0.11%	0.14%	0.00%	0.22%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	4283	92	97	61	106	87	84	83	71	71	89	138	77	81	81	48	131	69	111	112	92	106	51	175	132	104	91	137	140	161	129	143	87	112	124	126	89	76	192	2	295	30					
		10.61%	10.64%	9.79%	7.35%	8.83%	9.13%	7.98%	8.57%	7.86%	7.76%	10.32%	10.43%	11.41%	10.16%	8.36%	5.43%	11.26%	9.10%	10.11%	11.50%	10.36%	10.34%	11.78%	9.71%	10.13%	11.19%	11.43%	12.64%	10.80%	15.16%	13.42%	14.65%	10.21%	10.63%	12.16%	12.88%	8.05%	8.58%	8.80%	1.02%	31.89%	6.94%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3889	107	114	96	99	99	88	85	87	102	66	137	57	72	111	84	103	73	110	124	80	85	37	169	175	132	74	129	121	92	84	112	114	104	84	70	85	70	189	9	22	38					
		9.63%	12.37%	11.50%	11.57%	8.25%	10.39%	8.37%	8.78%	9.63%	11.15%	7.66%	10.36%	8.44%	9.03%	11.46%	9.50%	8.86%	9.63%	10.02%	12.73%	9.01%	8.29%	8.55%	9.37%	13.43%	14.21%	9.30%	11.90%	9.34%	8.66%	8.74%	11.48%	13.38%	9.87%	8.24%	7.16%	7.69%	7.90%	8.67%	4.57%	2.38%	8.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	404	8	13	8	19	7	17	8	13	13	10	11	10	9	9	9	10	8	13	12	7	2	4	11	6	3	5	11	13	11	6	8	11	18	8	11	15	14	21	0	11	1					
		1.00%	0.92%	1.31%	0.96%	1.58%	0.73%	1.62%	0.83%	1.44%	1.42%	1.16%	0.83%	1.48%	1.13%	0.93%	1.02%	0.86%	1.06%	1.18%	1.23%	0.79%	0.20%	0.92%	0.61%	0.46%	0.32%	0.63%	1.01%	1.00%	1.04%	0.62%	0.82%	1.29%	1.71%	0.78%	1.12%	1.36%	1.58%	0.96%	0.00%	1.19%	0.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17770	353	392	316	501	401	402	384	364	342	376	583	302	302	472	353	575	310	474	354	393	485	236	863	540	409	418	532	629	410	437	396	326	430	465	428	492	401	1058	145	487	234					
		44.02%	40.81%	39.56%	38.07%	41.75%	42.08%	38.21%	39.67%	40.31%	37.38%	43.62%	44.07%	44.74%	37.89%	48.71%	39.93%	49.44%	40.90%	43.17%	36.34%	44.26%	47.32%	54.50%	47.86%	41.44%	44.03%	52.51%	49.08%	48.53%	38.61%	45.47%	40.57%	38.26%	40.80%	45.59%	43.76%	44.52%	45.26%	48.51%	73.60%	52.65%	54.17%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1271	21	17	34	35	35	49	53	45	51	37	51	25	42	33	49	42	30	39	43	32	26	16	42	40	26	12	16	28	28	15	21	27	34	10	29	35	16	72	2	8	5					
		3.15%	2.43%	1.72%	4.10%	2.92%	3.67%	4.66%	5.48%	4.98%	5.57%	4.29%	3.85%	3.70%	5.27%	3.41%	5.54%	3.61%	3.96%	3.55%	4.41%	3.60%	2.54%	3.70%	2.33%	3.07%	2.80%	1.51%	1.48%	2.16%	2.64%	1.56%	2.15%	3.17%	3.23%	0.98%	2.97%	3.17%	1.81%	3.30%	1.02%	0.86%	1.16%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
