Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Мостовская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136	УИК №3137	УИК №3138	УИК №3139	УИК №3140	УИК №3141	УИК №3142					
		0.50%	0.80%	0.85%	0.31%	0.97%	0.74%	0.47%	0.72%	0.54%	0.97%	0.27%	0.75%	0.76%	0.41%	0.66%	1.38%	1.13%	0.00%	0.66%	0.14%	0.78%	0.30%	0.73%	0.33%	0.54%	0.00%	0.00%	0.11%	0.45%	0.00%	0.00%	0.72%	0.30%	0.00%	0.38%	0.00%	0.00%	0.50%	0.10%	0.35%	0.45%	0.21%	0.60%					
20	3.Политическая партия «Демократическая партия России»	38	1	0	1	3	0	2	1	1	0	2	2	0	0	0	0	0	2	1	1	0	0	0	9	3	0	0	2	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1					
		0.12%	0.13%	0.00%	0.10%	0.24%	0.00%	0.23%	0.12%	0.14%	0.00%	0.27%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.13%	0.14%	0.00%	0.00%	0.00%	0.50%	0.20%	0.00%	0.00%	0.22%	0.15%	0.42%	0.12%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.15%	0.00%	0.30%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3825	56	146	109	131	104	89	106	55	152	71	87	30	143	64	75	105	112	89	101	25	155	77	318	133	27	25	102	103	36	79	136	21	151	71	17	16	109	109	48	95	98	49					
		11.83%	7.47%	13.84%	11.17%	10.60%	10.99%	10.37%	12.65%	7.49%	12.31%	9.63%	10.89%	7.61%	14.50%	10.58%	17.28%	13.16%	18.21%	11.79%	14.53%	6.46%	11.49%	14.10%	17.58%	8.99%	9.00%	12.08%	11.11%	15.44%	15.19%	9.55%	8.12%	6.21%	15.50%	13.42%	12.69%	11.68%	13.73%	10.42%	8.35%	14.24%	10.32%	14.58%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	93	1	7	3	5	11	2	6	0	11	3	4	0	2	0	0	5	2	1	0	4	2	0	8	2	1	0	0	1	0	0	1	1	1	1	0	1	1	2	2	1	1	0					
		0.29%	0.13%	0.66%	0.31%	0.40%	1.16%	0.23%	0.72%	0.00%	0.89%	0.41%	0.50%	0.00%	0.20%	0.00%	0.00%	0.63%	0.33%	0.13%	0.00%	1.03%	0.15%	0.00%	0.44%	0.14%	0.33%	0.00%	0.00%	0.15%	0.00%	0.00%	0.06%	0.30%	0.10%	0.19%	0.00%	0.73%	0.13%	0.19%	0.35%	0.15%	0.11%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	43	2	0	0	1	1	3	0	5	0	2	1	1	3	2	1	1	2	1	0	2	0	1	0	2	0	0	2	0	0	0	2	0	1	0	2	0	0	0	0	1	1	3					
		0.13%	0.27%	0.00%	0.00%	0.08%	0.11%	0.35%	0.00%	0.68%	0.00%	0.27%	0.13%	0.25%	0.30%	0.33%	0.23%	0.13%	0.33%	0.13%	0.00%	0.52%	0.00%	0.18%	0.00%	0.14%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.12%	0.00%	0.10%	0.00%	1.49%	0.00%	0.00%	0.00%	0.00%	0.15%	0.11%	0.89%					
24	7.Политическая партия «Либерально-демократическая партия России»	2210	62	85	70	104	71	86	58	31	103	60	64	26	77	44	19	53	35	68	37	23	84	35	92	87	12	10	56	34	18	66	131	17	65	33	10	11	55	58	18	60	61	21					
		6.84%	8.27%	8.06%	7.17%	8.41%	7.51%	10.02%	6.92%	4.22%	8.34%	8.14%	8.01%	6.60%	7.81%	7.27%	4.38%	6.64%	5.69%	9.01%	5.32%	5.94%	6.23%	6.41%	5.09%	5.88%	4.00%	4.83%	6.10%	5.10%	7.59%	7.98%	7.83%	5.03%	6.67%	6.24%	7.46%	8.03%	6.93%	5.54%	3.13%	8.99%	6.42%	6.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1686	44	64	48	79	69	38	54	41	52	34	51	11	59	40	20	52	20	41	35	22	41	20	58	68	8	8	52	50	5	46	48	8	43	32	6	8	65	139	26	31	36	14					
		5.22%	5.87%	6.07%	4.92%	6.39%	7.29%	4.43%	6.44%	5.59%	4.21%	4.61%	6.38%	2.79%	5.98%	6.61%	4.61%	6.52%	3.25%	5.43%	5.04%	5.68%	3.04%	3.66%	3.21%	4.59%	2.67%	3.86%	5.66%	7.50%	2.11%	5.56%	2.87%	2.37%	4.41%	6.05%	4.48%	5.84%	8.19%	13.29%	4.52%	4.65%	3.79%	4.17%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	277	7	19	9	22	11	15	8	7	18	11	11	10	7	3	3	4	3	9	3	0	4	3	9	6	1	0	6	4	3	12	14	6	4	4	0	0	5	2	4	2	5	3					
		0.86%	0.93%	1.80%	0.92%	1.78%	1.16%	1.75%	0.95%	0.95%	1.46%	1.49%	1.38%	2.54%	0.71%	0.50%	0.69%	0.50%	0.49%	1.19%	0.43%	0.00%	0.30%	0.55%	0.50%	0.41%	0.33%	0.00%	0.65%	0.60%	1.27%	1.45%	0.84%	1.78%	0.41%	0.76%	0.00%	0.00%	0.63%	0.19%	0.70%	0.30%	0.53%	0.89%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22662	533	693	686	830	632	572	576	554	831	523	533	298	650	376	297	538	429	516	491	291	1034	369	1238	1111	243	154	667	443	164	601	1291	276	670	374	94	88	517	703	454	452	687	183					
		70.10%	71.07%	65.69%	70.29%	67.15%	66.81%	66.67%	68.74%	75.48%	67.29%	70.96%	66.71%	75.63%	65.92%	62.15%	68.43%	67.42%	69.76%	68.34%	70.65%	75.19%	76.65%	67.58%	68.44%	75.07%	81.00%	74.40%	72.66%	66.42%	69.20%	72.67%	77.12%	81.66%	68.79%	70.70%	70.15%	64.23%	65.11%	67.21%	78.96%	67.77%	72.32%	54.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	200	10	8	12	9	7	4	2	6	15	5	7	3	8	8	1	5	4	6	7	3	3	1	8	16	0	0	3	5	0	0	9	2	1	2	1	1	7	3	0	1	4	3					
		0.62%	1.33%	0.76%	1.23%	0.73%	0.74%	0.47%	0.24%	0.82%	1.21%	0.68%	0.88%	0.76%	0.81%	1.32%	0.23%	0.63%	0.65%	0.79%	1.01%	0.78%	0.22%	0.18%	0.44%	1.08%	0.00%	0.00%	0.33%	0.75%	0.00%	0.00%	0.54%	0.59%	0.10%	0.38%	0.75%	0.73%	0.88%	0.29%	0.00%	0.15%	0.42%	0.89%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
