Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Жирновская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	412	31	18	16	23	35	34	10	10	0	15	12	12	26	2	8	9	18	19	6	1	0	5	0	10	4	18	0	10	12	2	0	10	5	0	2	2	5	0	15	3	0	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	402	29	18	16	23	35	34	8	10	0	15	12	12	26	2	8	8	18	19	6	1	0	3	0	10	4	16	0	10	12	2	0	10	5	0	2	2	5	0	15	2	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	234	12	22	25	20	14	12	9	5	0	4	3	7	3	2	5	3	7	5	5	2	1	3	1	6	1	4	6	6	7	1	3	3	3	1	3	8	4	3	2	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	10	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	1	1	0	1	3	2	0	2	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4305	180	119	316	275	311	305	117	179	32	140	178	151	128	21	111	183	264	261	59	20	13	38	30	36	31	68	22	29	145	15	5	101	53	2	25	12	12	35	186	68	18	11					
		20.99%	22.36%	20.52%	28.26%	25.39%	27.26%	27.06%	21.43%	20.41%	8.23%	16.57%	18.68%	15.86%	22.38%	22.34%	17.21%	23.46%	27.99%	21.59%	25.32%	12.35%	28.89%	15.32%	13.51%	9.60%	29.25%	17.26%	25.00%	10.55%	14.31%	10.42%	16.13%	14.90%	20.23%	3.33%	19.08%	16.22%	8.28%	23.33%	30.74%	33.17%	12.77%	17.74%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3405	136	98	165	172	176	171	120	161	45	163	168	208	100	11	127	146	103	212	43	29	9	48	30	46	21	57	12	52	204	34	2	106	48	4	11	7	10	19	83	30	13	5					
		16.60%	16.89%	16.90%	14.76%	15.88%	15.43%	15.17%	21.98%	18.36%	11.57%	19.29%	17.63%	21.85%	17.48%	11.70%	19.69%	18.72%	10.92%	17.54%	18.45%	17.90%	20.00%	19.35%	13.51%	12.27%	19.81%	14.47%	13.64%	18.91%	20.14%	23.61%	6.45%	15.63%	18.32%	6.67%	8.40%	9.46%	6.90%	12.67%	13.72%	14.63%	9.22%	8.06%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	199	7	11	11	13	18	11	3	11	3	3	22	7	4	4	3	6	9	6	1	0	0	1	2	3	0	2	1	1	11	1	0	10	0	1	0	0	1	3	5	2	1	1					
		0.97%	0.87%	1.90%	0.98%	1.20%	1.58%	0.98%	0.55%	1.25%	0.77%	0.36%	2.31%	0.74%	0.70%	4.26%	0.47%	0.77%	0.95%	0.50%	0.43%	0.00%	0.00%	0.40%	0.90%	0.80%	0.00%	0.51%	1.14%	0.36%	1.09%	0.69%	0.00%	1.47%	0.00%	1.67%	0.00%	0.00%	0.69%	2.00%	0.83%	0.98%	0.71%	1.61%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4145	183	114	203	195	203	222	97	179	42	193	198	203	111	24	133	162	215	258	43	85	9	68	61	129	35	108	24	37	201	26	12	105	12	1	11	25	18	31	116	27	15	11					
		20.21%	22.73%	19.66%	18.16%	18.01%	17.79%	19.70%	17.77%	20.41%	10.80%	22.84%	20.78%	21.32%	19.41%	25.53%	20.62%	20.77%	22.80%	21.34%	18.45%	52.47%	20.00%	27.42%	27.48%	34.40%	33.02%	27.41%	27.27%	13.45%	19.84%	18.06%	38.71%	15.49%	4.58%	1.67%	8.40%	33.78%	12.41%	20.67%	19.17%	13.17%	10.64%	17.74%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	376	25	13	32	19	52	38	18	22	7	19	35	12	13	0	4	1	8	8	1	1	0	1	3	2	0	7	0	4	9	0	0	8	0	1	0	0	0	6	5	2	0	0					
		1.83%	3.11%	2.24%	2.86%	1.75%	4.56%	3.37%	3.30%	2.51%	1.80%	2.25%	3.67%	1.26%	2.27%	0.00%	0.62%	0.13%	0.85%	0.66%	0.43%	0.62%	0.00%	0.40%	1.35%	0.53%	0.00%	1.78%	0.00%	1.45%	0.89%	0.00%	0.00%	1.18%	0.00%	1.67%	0.00%	0.00%	0.00%	4.00%	0.83%	0.98%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7724	258	217	367	389	368	356	184	307	239	309	317	358	205	34	258	274	328	448	80	27	14	90	92	155	17	145	29	143	431	62	11	342	147	50	83	29	103	55	201	74	94	34					
		37.66%	32.05%	37.41%	32.83%	35.92%	32.25%	31.59%	33.70%	35.01%	61.44%	36.57%	33.26%	37.61%	35.84%	36.17%	40.00%	35.13%	34.78%	37.06%	34.33%	16.67%	31.11%	36.29%	41.44%	41.33%	16.04%	36.80%	32.95%	52.00%	42.55%	43.06%	35.48%	50.44%	56.11%	83.33%	63.36%	39.19%	71.03%	36.67%	33.22%	36.10%	66.67%	54.84%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	93	6	1	9	6	4	7	3	9	2	4	14	4	2	0	0	1	1	1	2	0	0	0	1	1	1	2	0	2	3	0	1	2	0	1	0	0	1	0	2	0	0	0					
		0.45%	0.75%	0.17%	0.81%	0.55%	0.35%	0.62%	0.55%	1.03%	0.51%	0.47%	1.47%	0.42%	0.35%	0.00%	0.00%	0.13%	0.11%	0.08%	0.86%	0.00%	0.00%	0.00%	0.45%	0.27%	0.94%	0.51%	0.00%	0.73%	0.30%	0.00%	3.23%	0.29%	0.00%	1.67%	0.00%	0.00%	0.69%	0.00%	0.33%	0.00%	0.00%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
