Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Славгородская городская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1884					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	114	7	11	4	1	4	24	4	6	5	16	4	0	4	2	1	3	3	2	2	0	3	1	2	5					
14	Число погашенных неиспользованных открепительных удостоверений	30	0	1	1	1	1	0	0	0	0	0	3	1	7	0	0	8	0	0	3	0	1	1	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2159	186	153	134	185	61	177	113	87	135	169	10	46	95	9	28	86	41	19	80	8	50	143	27	117					
		12.83%	13.89%	14.70%	12.24%	14.40%	13.06%	13.66%	10.36%	12.10%	10.76%	13.40%	13.89%	14.56%	14.77%	8.26%	14.89%	17.13%	12.31%	7.20%	13.94%	8.70%	12.59%	11.38%	19.29%	10.71%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2974	176	190	253	184	83	235	204	122	266	177	15	61	90	21	38	75	42	54	110	21	79	244	22	212					
		17.67%	13.14%	18.25%	23.11%	14.32%	17.77%	18.13%	18.70%	16.97%	21.20%	14.04%	20.83%	19.30%	13.99%	19.27%	20.21%	14.94%	12.61%	20.45%	19.16%	22.83%	19.90%	19.41%	15.71%	19.41%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	128	10	6	4	13	0	11	9	4	10	13	1	4	8	1	1	5	1	2	5	1	3	11	0	5					
		0.76%	0.75%	0.58%	0.37%	1.01%	0.00%	0.85%	0.82%	0.56%	0.80%	1.03%	1.39%	1.27%	1.24%	0.92%	0.53%	0.99%	0.30%	0.76%	0.87%	1.09%	0.76%	0.88%	0.00%	0.46%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4407	380	289	278	333	143	320	272	224	326	380	19	73	156	41	45	90	72	56	136	22	94	345	38	275					
		26.19%	28.38%	27.76%	25.39%	25.91%	30.62%	24.69%	24.93%	31.15%	25.98%	30.13%	26.39%	23.10%	24.26%	37.61%	23.94%	17.93%	21.62%	21.21%	23.69%	23.91%	23.68%	27.45%	27.14%	25.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	289	28	13	12	31	7	19	17	13	22	45	1	5	6	1	0	5	3	5	15	0	4	20	0	17					
		1.72%	2.09%	1.25%	1.10%	2.41%	1.50%	1.47%	1.56%	1.81%	1.75%	3.57%	1.39%	1.58%	0.93%	0.92%	0.00%	0.99%	0.90%	1.89%	2.61%	0.00%	1.01%	1.59%	0.00%	1.56%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6499	516	359	401	517	164	507	453	253	472	450	24	114	268	35	68	226	172	120	217	39	156	470	49	449					
		38.62%	38.54%	34.49%	36.62%	40.23%	35.12%	39.12%	41.52%	35.19%	37.61%	35.69%	33.33%	36.08%	41.68%	32.11%	36.17%	45.02%	51.65%	45.45%	37.80%	42.39%	39.29%	37.39%	35.00%	41.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	6	3	0	1	0	8	6	0	3	6	0	2	3	0	0	1	0	1	2	0	0	2	0	4					
		0.29%	0.45%	0.29%	0.00%	0.08%	0.00%	0.62%	0.55%	0.00%	0.24%	0.48%	0.00%	0.63%	0.47%	0.00%	0.00%	0.20%	0.00%	0.38%	0.35%	0.00%	0.00%	0.16%	0.00%	0.37%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
