Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Орджоникидзевская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284					
		9.04%	4.08%	4.69%	2.73%	21.47%	9.35%	7.14%	27.34%	11.40%	39.34%	1.35%	3.42%	11.82%	5.68%	3.07%	9.55%	2.54%	8.38%	11.40%	8.09%	1.65%	2.11%	0.70%					
28	"11. ""Истинные патриоты России"""	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	33	3	6	2	4	0	0	3	0	1	2	1	3	0	1	2	1	1	0	1	0	2	0					
		0.57%	0.43%	0.74%	1.09%	1.28%	0.0%	0.0%	0.58%	0.0%	0.81%	2.70%	0.57%	0.70%	0.0%	1.53%	1.47%	0.84%	0.19%	0.0%	0.57%	0.0%	0.70%	0.0%					
30	"13. ""Демократическая партия России"""	23	2	1	0	1	0	0	0	1	0	0	2	0	0	0	1	0	3	1	1	8	0	2					
		0.39%	0.29%	0.12%	0.0%	0.32%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.73%	0.0%	0.59%	0.87%	0.57%	2.20%	0.0%	0.70%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	3	0	0	0	1	3	0	0	1	0	1	0	0	0	1	3	0	0	0	1	2					
		0.27%	0.0%	0.37%	0.0%	0.0%	0.0%	1.19%	0.58%	0.0%	0.0%	1.35%	0.0%	0.23%	0.0%	0.0%	0.0%	0.84%	0.59%	0.0%	0.0%	0.0%	0.35%	0.70%					
32	"15. ""Партия СЛОН"""	8	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0					
		0.13%	0.14%	0.0%	0.0%	0.0%	0.71%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.75%	0.57%	0.27%	0.35%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	269	42	41	4	14	2	1	19	4	2	9	1	29	1	3	9	7	12	5	5	28	14	17					
		4.67%	6.12%	5.06%	2.18%	4.48%	1.43%	1.19%	3.71%	3.50%	1.63%	12.16%	0.57%	6.85%	1.13%	4.61%	6.61%	5.93%	2.39%	4.38%	2.89%	7.73%	4.92%	6.02%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	0	3	1	0	1	0	3	1	0	0	0	4	0	0	1	1	3	1	2	1	3	0					
		0.43%	0.0%	0.37%	0.54%	0.0%	0.71%	0.0%	0.58%	0.87%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.73%	0.84%	0.59%	0.87%	1.15%	0.27%	1.05%	0.0%					
35	"18. ""ЛДПР"""	923	113	124	37	47	19	19	81	19	6	6	18	59	22	15	23	19	90	34	32	41	43	56					
		16.03%	16.47%	15.30%	20.21%	15.06%	13.66%	22.61%	15.82%	16.66%	4.91%	8.10%	10.28%	13.94%	25.0%	23.07%	16.91%	16.10%	17.96%	29.82%	18.49%	11.32%	15.14%	19.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	131	11	19	4	7	1	3	6	2	3	4	4	7	0	0	4	2	16	0	9	13	8	8					
		2.27%	1.60%	2.34%	2.18%	2.24%	0.71%	3.57%	1.17%	1.75%	2.45%	5.40%	2.28%	1.65%	0.0%	0.0%	2.94%	1.69%	3.19%	0.0%	5.20%	3.59%	2.81%	2.83%					
37	"20. ""Политическая партия ""Единая Россия"""	2003	251	270	69	111	76	31	118	50	23	29	41	138	24	22	37	51	199	37	69	133	111	113					
		34.79%	36.58%	33.33%	37.70%	35.57%	54.67%	36.90%	23.04%	43.85%	18.85%	39.18%	23.42%	32.62%	27.27%	33.84%	27.20%	43.22%	39.72%	32.45%	39.88%	36.74%	39.08%	40.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	10	2	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0					
		0.17%	0.29%	0.0%	0.0%	0.32%	0.0%	2.38%	0.0%	0.0%	0.81%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.55%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	2	3	0	0	0	0	0	0	0	0	0	3	0	0	2	2	0	0	1	0	2	0					
		0.26%	0.29%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	1.47%	1.69%	0.0%	0.0%	0.57%	0.0%	0.70%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1054	138	189	33	32	6	6	89	6	23	11	85	75	19	15	29	17	77	6	17	75	62	44					
		18.30%	20.11%	23.33%	18.03%	10.25%	4.31%	7.14%	17.38%	5.26%	18.85%	14.86%	48.57%	17.73%	21.59%	23.07%	21.32%	14.40%	15.36%	5.26%	9.82%	20.71%	21.83%	15.60%					
																													
41	Против всех	166	19	30	13	15	2	1	10	3	7	2	7	11	2	0	1	2	11	1	7	11	3	8					
		2.88%	2.76%	3.70%	7.10%	4.80%	1.43%	1.19%	1.95%	2.63%	5.73%	2.70%	4.0%	2.60%	2.27%	0.0%	0.73%	1.69%	2.19%	0.87%	4.04%	3.03%	1.05%	2.83%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
