Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Территориальная избирательная комиссия  Cуджанского района																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056									
		1.90%	2.82%	2.53%	1.49%	1.60%	1.12%	1.39%	1.60%	2.56%	1.27%	1.71%	2.36%	2.49%	3.10%	1.38%	2.08%	1.06%	1.90%	0.00%	1.35%	2.96%	2.81%	1.18%	1.15%	0.96%	0.93%	0.00%	2.56%	0.90%	1.92%	1.73%	1.73%	0.97%	3.47%	2.16%	2.23%	1.75%									
19	2.Всероссийская политическая партия «Гражданская Сила»	43	7	4	2	1	2	1	0	1	0	3	1	0	0	0	0	0	2	1	0	2	2	2	0	0	1	0	0	0	0	1	0	1	1	0	8	0									
		0.27%	0.94%	0.44%	0.23%	0.13%	0.75%	0.46%	0.00%	0.26%	0.00%	0.47%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.63%	0.00%	0.25%	0.23%	0.20%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.16%	0.69%	0.00%	0.64%	0.00%									
20	3.Политическая партия «Демократическая партия России»	20	1	3	2	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	3	0	1	0	1	1	0									
		0.12%	0.13%	0.33%	0.23%	0.13%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.17%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.45%	0.96%	1.04%	0.00%	0.16%	0.00%	0.43%	0.08%	0.00%									
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1582	96	123	107	128	29	13	13	13	23	35	19	37	22	4	35	13	37	6	18	98	92	113	40	6	21	5	7	17	7	35	59	95	10	25	148	33									
		9.79%	12.87%	13.55%	12.24%	17.07%	10.82%	6.02%	6.95%	3.32%	4.88%	5.45%	6.40%	6.58%	6.81%	2.76%	6.07%	4.59%	6.38%	3.80%	6.06%	12.08%	10.79%	11.07%	9.24%	2.88%	6.54%	4.50%	5.98%	7.62%	6.73%	12.11%	11.32%	15.32%	6.94%	10.78%	11.80%	14.47%									
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	37	3	12	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	2	4	0	1	1	0	1	0	1	0	0	5	0	0	0	0	2	0									
		0.23%	0.40%	1.32%	0.11%	0.00%	0.00%	0.00%	0.00%	0.26%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.67%	0.49%	0.00%	0.10%	0.23%	0.00%	0.31%	0.00%	0.85%	0.00%	0.00%	1.73%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%									
23	6.Политическая партия «Партия социальной справедливости»	25	1	0	1	1	0	0	0	0	0	1	1	1	1	2	0	0	1	0	0	3	3	0	1	0	1	0	0	0	0	0	1	1	0	1	4	0									
		0.15%	0.13%	0.00%	0.11%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.34%	0.18%	0.31%	1.38%	0.00%	0.00%	0.17%	0.00%	0.00%	0.37%	0.35%	0.00%	0.23%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.16%	0.00%	0.43%	0.32%	0.00%									
24	7.Политическая партия «Либерально-демократическая партия России»	1087	50	54	71	67	17	11	7	19	51	49	18	28	21	10	36	14	33	3	15	60	60	89	32	16	15	10	7	13	6	8	19	34	5	16	108	15									
		6.72%	6.70%	5.95%	8.12%	8.93%	6.34%	5.09%	3.74%	4.86%	10.83%	7.63%	6.06%	4.98%	6.50%	6.90%	6.24%	4.95%	5.69%	1.90%	5.05%	7.40%	7.03%	8.72%	7.39%	7.69%	4.67%	9.01%	5.98%	5.83%	5.77%	2.77%	3.65%	5.48%	3.47%	6.90%	8.61%	6.58%									
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1421	72	123	76	56	14	21	26	32	28	34	23	35	28	32	21	7	25	3	19	96	92	109	37	27	12	7	7	12	15	12	37	87	3	41	132	20									
		8.79%	9.65%	13.55%	8.70%	7.47%	5.22%	9.72%	13.90%	8.18%	5.94%	5.30%	7.74%	6.23%	8.67%	22.07%	3.64%	2.47%	4.31%	1.90%	6.40%	11.84%	10.79%	10.68%	8.55%	12.98%	3.74%	6.31%	5.98%	5.38%	14.42%	4.15%	7.10%	14.03%	2.08%	17.67%	10.53%	8.77%									
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	108	9	7	8	13	3	0	0	3	3	5	1	3	2	0	6	0	1	1	0	6	7	7	4	0	2	1	0	0	0	2	4	2	1	1	5	1									
		0.67%	1.21%	0.77%	0.92%	1.73%	1.12%	0.00%	0.00%	0.77%	0.64%	0.78%	0.34%	0.53%	0.62%	0.00%	1.04%	0.00%	0.17%	0.63%	0.00%	0.74%	0.82%	0.69%	0.92%	0.00%	0.62%	0.90%	0.00%	0.00%	0.00%	0.69%	0.77%	0.32%	0.69%	0.43%	0.40%	0.44%									
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11304	470	540	578	460	195	165	136	309	353	494	224	438	236	95	459	241	463	144	234	500	558	671	308	156	261	82	91	175	72	218	390	382	117	140	798	151									
		69.93%	63.00%	59.47%	66.13%	61.33%	72.76%	76.39%	72.73%	79.03%	74.95%	76.95%	75.42%	77.94%	73.07%	65.52%	79.55%	85.16%	79.83%	91.14%	78.79%	61.65%	65.42%	65.72%	71.13%	75.00%	81.31%	73.87%	77.78%	78.48%	69.23%	75.43%	74.86%	61.61%	81.25%	60.34%	63.64%	66.23%									
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	69	7	12	6	5	2	0	0	2	0	0	2	3	0	0	3	0	1	0	0	6	5	6	0	0	0	3	0	0	0	0	0	0	1	1	4	0									
		0.43%	0.94%	1.32%	0.69%	0.67%	0.75%	0.00%	0.00%	0.51%	0.00%	0.00%	0.67%	0.53%	0.00%	0.00%	0.52%	0.00%	0.17%	0.00%	0.00%	0.74%	0.59%	0.59%	0.00%	0.00%	0.00%	2.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.43%	0.32%	0.00%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
