Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Кондинская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434					
		52.93%	55.70%	43.01%	59.51%	47.49%	49.09%	52.45%	51.94%	48.48%	48.25%	50.76%	47.04%	48.35%	55.24%	53.55%	59.55%	47.84%	54.97%	56.53%	38.93%	56.17%	64.33%	51.76%	50.64%	50.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	2	0	3	0	1	0	2	0	3	2	0	1	0	5	7	0	0	0	0	1	2	3	0	3					
		0.21%	1.34%	0.0%	0.27%	0.0%	0.09%	0.0%	0.70%	0.0%	0.24%	0.13%	0.0%	0.08%	0.0%	0.26%	0.52%	0.0%	0.0%	0.0%	0.0%	0.13%	0.21%	0.50%	0.0%	0.75%					
39	"22. ""Развитие предпринимательства"""	45	0	0	3	1	5	2	0	0	3	3	0	13	0	2	2	2	1	3	0	3	2	0	0	0					
		0.27%	0.0%	0.0%	0.27%	0.35%	0.47%	0.21%	0.0%	0.0%	0.24%	0.19%	0.0%	1.04%	0.0%	0.10%	0.14%	0.37%	0.29%	0.75%	0.0%	0.39%	0.21%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1425	3	14	52	30	116	80	30	47	120	138	37	116	20	172	83	63	25	15	9	96	54	33	26	46					
		8.61%	2.01%	7.52%	4.82%	10.71%	11.03%	8.54%	10.60%	15.82%	9.73%	9.18%	9.11%	9.30%	6.99%	8.98%	6.17%	11.81%	7.30%	3.76%	7.96%	12.74%	5.90%	5.54%	8.44%	11.5%					
																															
41	Против всех	462	6	13	23	5	37	30	6	6	35	48	13	25	9	63	30	11	4	7	3	19	9	23	21	16					
		2.79%	4.02%	6.98%	2.13%	1.78%	3.52%	3.20%	2.12%	2.02%	2.83%	3.19%	3.20%	2.00%	3.14%	3.29%	2.23%	2.06%	1.16%	1.75%	2.65%	2.52%	0.98%	3.86%	6.81%	4.0%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
