20	Зюганов Геннадий Андреевич	1112	29	23	27	52	48	45	1	44	48	58	40	31	33	51	87	43	41	24	59	71	9	2	9	2	3	20	0	7	9	16	9	3	25	4	5	2	8	5	16	3	5	2	15	24	32	22					
		3.45%	2.96%	4.71%	3.75%	5.45%	4.79%	4.97%	0.42%	4.97%	4.98%	3.99%	4.98%	2.98%	3.54%	4.93%	4.49%	4.69%	2.09%	1.86%	4.92%	4.99%	2.15%	0.88%	1.11%	0.72%	0.81%	4.78%	0.00%	1.83%	4.97%	5.06%	5.39%	5.08%	2.28%	1.79%	4.31%	0.51%	1.84%	1.79%	3.98%	1.95%	0.91%	0.95%	3.82%	1.38%	3.96%	5.03%					
21	Медведев Дмитрий Анатольевич	30905	931	464	684	890	952	861	235	841	915	1381	764	1005	896	983	1841	872	1914	1264	1139	1350	410	224	767	277	367	398	189	374	172	300	158	56	1055	220	111	390	427	274	384	151	544	209	373	1710	768	415					
		96.02%	95.10%	95.08%	95.00%	93.29%	95.01%	95.03%	98.74%	95.03%	95.02%	94.98%	95.02%	96.45%	96.03%	95.07%	94.99%	95.09%	97.75%	97.98%	95.08%	95.00%	97.85%	98.68%	94.93%	99.28%	99.19%	95.22%	100.00%	97.91%	95.03%	94.94%	94.61%	94.92%	96.08%	98.21%	95.69%	98.48%	98.16%	98.21%	95.52%	98.05%	99.09%	99.05%	94.91%	97.99%	95.05%	94.97%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
