Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Кимовская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272					
11	Число полученных открепительных  удостоверений	518	20	20	30	20	30	30	30	30	20	31	30	0	25	25	25	2	10	2	5	5	5	2	10	2	2	2	2	2	10	5	2	2	2	2	5	2	2	2	7	2	2	2	2	2	2	6	2	5	15	20					
12	Число выданных открепительных удостоверений	205	3	3	6	10	17	11	11	10	8	15	10	0	4	11	5	0	4	0	3	3	2	0	6	0	0	1	0	1	3	5	2	0	0	2	0	1	2	0	7	2	1	0	0	2	2	4	2	2	4	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	125	3	1	2	3	7	3	7	0	4	7	4	0	3	1	6	0	3	1	3	1	3	1	4	0	1	0	1	10	7	4	2	0	0	5	3	0	2	0	2	0	2	1	4	1	0	2	1	2	0	8					
14	Число неиспользованных открепительных удостоверений	313	17	17	24	10	13	19	19	20	12	16	20	0	21	14	20	2	6	2	2	2	3	2	4	2	2	1	2	1	7	0	0	2	2	0	5	1	0	2	0	0	1	2	2	0	0	2	0	3	11	0					
15	"Число открепительных удостоверений, выданных в ТИК"	11	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	969	18	51	37	33	67	69	48	73	57	50	30	5	28	40	25	4	10	11	20	7	24	8	3	10	2	3	7	7	12	12	3	5	6	3	12	6	4	1	11	1	2	10	8	3	5	22	4	8	43	41					
		4.38%	3.96%	7.18%	4.97%	4.75%	6.02%	6.79%	4.19%	6.11%	6.16%	4.81%	4.17%	3.88%	4.79%	5.80%	4.15%	3.88%	3.68%	9.02%	6.39%	2.80%	4.93%	4.40%	2.13%	3.10%	0.94%	1.81%	4.49%	4.22%	2.22%	2.73%	1.33%	4.24%	2.31%	1.29%	2.66%	1.74%	2.90%	0.74%	2.56%	0.83%	1.10%	2.44%	3.17%	2.17%	1.91%	7.64%	1.27%	2.14%	5.73%	3.91%					
19	. Малышкин Олег Александрович	470	7	7	14	20	25	21	39	28	23	27	25	1	13	12	16	2	6	4	9	10	8	10	1	2	5	8	5	6	10	7	1	2	8	5	5	6	2	2	9	3	6	2	1	8	3	4	2	4	7	19					
		2.13%	1.54%	0.99%	1.88%	2.88%	2.25%	2.07%	3.41%	2.34%	2.49%	2.60%	3.47%	0.78%	2.22%	1.74%	2.65%	1.94%	2.21%	3.28%	2.88%	4.00%	1.64%	5.49%	0.71%	0.62%	2.35%	4.82%	3.21%	3.61%	1.85%	1.59%	0.44%	1.69%	3.08%	2.15%	1.11%	1.74%	1.45%	1.48%	2.10%	2.50%	3.31%	0.49%	0.40%	5.80%	1.15%	1.39%	0.63%	1.07%	0.93%	1.81%					
20	. Миронов Сергей Михайлович	124	1	8	3	4	5	5	6	11	4	5	1	1	3	1	4	1	0	0	0	2	3	1	1	1	0	1	0	2	1	6	0	0	3	3	4	0	1	0	9	0	0	0	0	2	2	1	1	3	9	5					
		0.56%	0.22%	1.13%	0.40%	0.58%	0.45%	0.49%	0.52%	0.92%	0.43%	0.48%	0.14%	0.78%	0.51%	0.14%	0.66%	0.97%	0.00%	0.00%	0.00%	0.80%	0.62%	0.55%	0.71%	0.31%	0.00%	0.60%	0.00%	1.20%	0.19%	1.37%	0.00%	0.00%	1.15%	1.29%	0.89%	0.00%	0.72%	0.00%	2.10%	0.00%	0.00%	0.00%	0.00%	1.45%	0.76%	0.35%	0.32%	0.80%	1.20%	0.48%					
21	. Путин Владимир Владимирович	13740	257	369	384	404	597	569	654	681	545	592	382	79	352	362	375	68	189	86	176	165	295	118	68	212	166	99	89	106	424	338	181	72	208	187	317	263	89	87	298	77	102	309	210	100	166	189	194	296	438	756					
		62.14%	56.48%	51.97%	51.61%	58.13%	53.64%	56.00%	57.12%	56.99%	58.92%	56.92%	53.06%	61.24%	60.17%	52.46%	62.19%	66.02%	69.49%	70.49%	56.23%	66.00%	60.57%	64.84%	48.23%	65.63%	77.93%	59.64%	57.05%	63.86%	78.52%	76.99%	80.44%	61.02%	80.00%	80.26%	70.29%	76.23%	64.49%	64.44%	69.46%	64.17%	56.35%	75.37%	83.33%	72.46%	63.36%	65.62%	61.39%	79.36%	58.40%	72.07%					
22	. Хакамада Ирина Муцуовна	386	7	20	21	17	29	19	26	43	21	20	9	2	13	8	17	1	5	2	5	2	10	4	2	1	0	0	2	0	16	4	1	1	4	0	1	2	3	1	6	0	3	1	1	3	4	2	5	3	9	10					
		1.75%	1.54%	2.82%	2.82%	2.45%	2.61%	1.87%	2.27%	3.60%	2.27%	1.92%	1.25%	1.55%	2.22%	1.16%	2.82%	0.97%	1.84%	1.64%	1.60%	0.80%	2.05%	2.20%	1.42%	0.31%	0.00%	0.00%	1.28%	0.00%	2.96%	0.91%	0.44%	0.85%	1.54%	0.00%	0.22%	0.58%	2.17%	0.74%	1.40%	0.00%	1.66%	0.24%	0.40%	2.17%	1.53%	0.69%	1.58%	0.80%	1.20%	0.95%					
23	. Харитонов Николай Михайлович	5479	131	210	241	180	337	281	296	297	234	289	238	33	149	231	136	25	56	15	88	58	132	31	64	94	34	52	50	39	60	61	34	38	19	29	87	61	31	41	89	39	64	83	28	20	79	64	98	52	200	181					
		24.78%	28.79%	29.58%	32.39%	25.90%	30.28%	27.66%	25.85%	24.85%	25.30%	27.79%	33.06%	25.58%	25.47%	33.48%	22.55%	24.27%	20.59%	12.30%	28.12%	23.20%	27.10%	17.03%	45.39%	29.10%	15.96%	31.33%	32.05%	23.49%	11.11%	13.90%	15.11%	32.20%	7.31%	12.45%	19.29%	17.68%	22.46%	30.37%	20.75%	32.50%	35.36%	20.24%	11.11%	14.49%	30.15%	22.22%	31.01%	13.94%	26.67%	17.25%					
																																																									
24	Против всех	799	29	41	34	30	48	45	68	55	37	54	28	7	23	32	28	1	6	4	12	4	15	5	2	3	6	2	3	4	14	6	5	0	11	6	18	6	5	3	5	0	2	5	4	2	3	6	12	3	31	26					
		3.61%	6.37%	5.77%	4.57%	4.32%	4.31%	4.43%	5.94%	4.60%	4.00%	5.19%	3.89%	5.43%	3.93%	4.64%	4.64%	0.97%	2.21%	3.28%	3.83%	1.60%	3.08%	2.75%	1.42%	0.93%	2.82%	1.20%	1.92%	2.41%	2.59%	1.37%	2.22%	0.00%	4.23%	2.58%	3.99%	1.74%	3.62%	2.22%	1.17%	0.00%	1.10%	1.22%	1.59%	1.45%	1.15%	2.08%	3.80%	0.80%	4.13%	2.48%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
