Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Арсеньевская городская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	740	50	30	30	30	30	40	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	144	0	7	7	1	3	9	11	7	14	13	4	7	5	4	9	6	6	11	9	1	0	3	7	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	41	1	1	1	0	0	0	3	1	3	5	2	3	2	0	9	1	1	1	0	0	1	2	4	0					
14	Число погашенных открепительных удостоверений	596	50	23	23	29	27	31	19	23	16	17	26	23	25	26	21	24	24	19	21	29	30	27	23	20					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	190	10	7	6	3	2	6	11	14	18	8	9	12	8	6	8	11	11	6	9	3	3	7	8	4					
		0.81%	1.04%	1.36%	0.76%	0.72%	0.34%	0.43%	1.0%	1.06%	1.27%	0.59%	0.73%	1.02%	1.14%	0.65%	0.61%	0.80%	0.86%	0.44%	0.74%	0.38%	0.48%	1.51%	0.75%	2.68%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	578	20	6	14	8	8	33	29	32	38	32	34	29	16	32	36	41	32	38	34	26	9	11	18	2					
		2.47%	2.08%	1.17%	1.78%	1.93%	1.36%	2.38%	2.63%	2.42%	2.69%	2.38%	2.76%	2.46%	2.29%	3.49%	2.75%	2.99%	2.51%	2.79%	2.83%	3.36%	1.46%	2.38%	1.69%	1.34%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	677	29	19	21	13	12	31	35	51	49	46	48	38	20	32	43	35	34	30	30	19	8	11	21	2					
		2.89%	3.01%	3.71%	2.67%	3.14%	2.05%	2.23%	3.18%	3.86%	3.47%	3.43%	3.89%	3.23%	2.87%	3.49%	3.28%	2.56%	2.67%	2.20%	2.49%	2.46%	1.30%	2.38%	1.97%	1.34%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1309	55	17	35	16	26	83	49	89	93	90	76	65	51	42	90	70	78	87	66	48	19	19	40	5					
		5.59%	5.72%	3.32%	4.45%	3.87%	4.45%	5.99%	4.45%	6.75%	6.59%	6.72%	6.17%	5.53%	7.32%	4.59%	6.88%	5.12%	6.13%	6.38%	5.49%	6.21%	3.08%	4.11%	3.76%	3.35%					
22	"5. ""За Русь Святую"""	122	2	2	2	6	1	5	4	8	6	7	3	13	1	2	12	10	11	4	6	4	5	1	5	2					
		0.52%	0.20%	0.39%	0.25%	1.45%	0.17%	0.36%	0.36%	0.60%	0.42%	0.52%	0.24%	1.10%	0.14%	0.21%	0.91%	0.73%	0.86%	0.29%	0.49%	0.51%	0.81%	0.21%	0.47%	1.34%					
23	"6. ""Объединенная Российская партия ""Русь"""	69	3	0	2	5	0	4	0	8	6	3	5	3	2	1	3	5	3	2	3	3	3	1	4	0					
		0.29%	0.31%	0.0%	0.25%	1.21%	0.0%	0.28%	0.0%	0.60%	0.42%	0.22%	0.40%	0.25%	0.28%	0.10%	0.22%	0.36%	0.23%	0.14%	0.24%	0.38%	0.48%	0.21%	0.37%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	297	11	1	10	13	3	21	14	17	6	15	14	20	7	13	11	14	14	19	17	16	7	14	20	0					
		1.26%	1.14%	0.19%	1.27%	3.14%	0.51%	1.51%	1.27%	1.28%	0.42%	1.12%	1.13%	1.70%	1.00%	1.42%	0.84%	1.02%	1.10%	1.39%	1.41%	2.07%	1.13%	3.03%	1.88%	0.0%					
25	"8. ""Народно-республиканская партия России"""	26	0	0	1	0	0	0	2	0	3	3	3	3	0	1	3	1	4	0	0	1	0	0	1	0					
		0.11%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.18%	0.0%	0.21%	0.22%	0.24%	0.25%	0.0%	0.10%	0.22%	0.07%	0.31%	0.0%	0.0%	0.12%	0.0%	0.0%	0.09%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	79	2	1	6	2	2	6	2	4	8	4	6	3	0	1	3	9	6	5	1	0	2	1	3	2					
		0.33%	0.20%	0.19%	0.76%	0.48%	0.34%	0.43%	0.18%	0.30%	0.56%	0.29%	0.48%	0.25%	0.0%	0.10%	0.22%	0.65%	0.47%	0.36%	0.08%	0.0%	0.32%	0.21%	0.28%	1.34%					
27	"10. ""Аграрная партия России"""	526	20	9	27	7	14	26	25	27	32	31	31	22	16	14	26	38	31	29	25	28	9	8	27	4					
		2.24%	2.08%	1.76%	3.43%	1.69%	2.39%	1.87%	2.27%	2.04%	2.26%	2.31%	2.51%	1.87%	2.29%	1.53%	1.98%	2.77%	2.43%	2.12%	2.08%	3.62%	1.46%	1.73%	2.54%	2.68%					
28	"11. ""Истинные патриоты России"""	13	0	0	0	0	0	2	1	1	0	0	2	0	1	1	0	0	0	1	0	0	2	1	1	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.09%	0.07%	0.0%	0.0%	0.16%	0.0%	0.14%	0.10%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.32%	0.21%	0.09%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	119	4	1	2	4	2	11	4	6	5	5	19	3	4	4	5	5	12	5	4	3	6	0	4	1					
		0.50%	0.41%	0.19%	0.25%	0.96%	0.34%	0.79%	0.36%	0.45%	0.35%	0.37%	1.54%	0.25%	0.57%	0.43%	0.38%	0.36%	0.94%	0.36%	0.33%	0.38%	0.97%	0.0%	0.37%	0.67%					
30	"13. ""Демократическая партия России"""	111	3	1	3	5	1	6	1	8	11	7	4	3	2	1	9	5	7	6	5	10	2	4	5	2					
		0.47%	0.31%	0.19%	0.38%	1.21%	0.17%	0.43%	0.09%	0.60%	0.78%	0.52%	0.32%	0.25%	0.28%	0.10%	0.68%	0.36%	0.55%	0.44%	0.41%	1.29%	0.32%	0.86%	0.47%	1.34%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	0	1	2	1	3	3	1	1	1	1	0	1	0	3	2	2	1	0	1	0	1	1	2	0					
		0.11%	0.0%	0.19%	0.25%	0.24%	0.51%	0.21%	0.09%	0.07%	0.07%	0.07%	0.0%	0.08%	0.0%	0.32%	0.15%	0.14%	0.07%	0.0%	0.08%	0.0%	0.16%	0.21%	0.18%	0.0%					
32	"15. ""Партия СЛОН"""	42	3	1	3	1	0	2	3	3	2	0	3	4	0	0	2	1	0	2	1	3	4	4	0	0					
		0.17%	0.31%	0.19%	0.38%	0.24%	0.0%	0.14%	0.27%	0.22%	0.14%	0.0%	0.24%	0.34%	0.0%	0.0%	0.15%	0.07%	0.0%	0.14%	0.08%	0.38%	0.65%	0.86%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1685	64	28	47	16	46	99	52	103	123	88	93	96	44	67	92	96	103	134	90	39	50	34	78	3					
		7.20%	6.65%	5.47%	5.98%	3.87%	7.87%	7.15%	4.72%	7.81%	8.72%	6.57%	7.55%	8.17%	6.32%	7.32%	7.03%	7.02%	8.09%	9.83%	7.49%	5.05%	8.13%	7.35%	7.34%	2.01%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	1	0	0	1	0	0	1	1	4	5	2	1	1	2	1	4	1	2	2	1	1	1	1	0					
		0.14%	0.10%	0.0%	0.0%	0.24%	0.0%	0.0%	0.09%	0.07%	0.28%	0.37%	0.16%	0.08%	0.14%	0.21%	0.07%	0.29%	0.07%	0.14%	0.16%	0.12%	0.16%	0.21%	0.09%	0.0%					
35	"18. ""ЛДПР"""	4767	195	121	181	103	116	249	269	216	232	258	214	224	149	197	229	269	277	259	279	171	160	120	250	29					
		20.37%	20.29%	23.67%	23.05%	24.93%	19.86%	17.99%	24.45%	16.38%	16.45%	19.26%	17.38%	19.06%	21.40%	21.53%	17.52%	19.67%	21.77%	19.01%	23.23%	22.15%	26.01%	25.97%	23.54%	19.46%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	677	36	19	16	5	26	49	25	22	40	41	29	37	20	24	40	43	31	39	48	26	10	13	32	6					
		2.89%	3.74%	3.71%	2.03%	1.21%	4.45%	3.54%	2.27%	1.66%	2.83%	3.06%	2.35%	3.14%	2.87%	2.62%	3.06%	3.14%	2.43%	2.86%	3.99%	3.36%	1.62%	2.81%	3.01%	4.02%					
37	"20. ""Политическая партия ""Единая Россия"""	5220	216	133	213	102	141	300	311	317	272	266	225	240	159	205	275	283	277	250	275	168	164	116	267	45					
		22.31%	22.47%	26.02%	27.13%	24.69%	24.14%	21.67%	28.27%	24.05%	19.29%	19.86%	18.27%	20.42%	22.84%	22.40%	21.04%	20.70%	21.77%	18.35%	22.89%	21.76%	26.66%	25.10%	25.14%	30.20%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	3	0	1	1	2	1	1	2	0	4	4	6	3	1	0	1	5	0	0	0	4	0	1	0					
		0.17%	0.31%	0.0%	0.12%	0.24%	0.34%	0.07%	0.09%	0.15%	0.0%	0.29%	0.32%	0.51%	0.43%	0.10%	0.0%	0.07%	0.39%	0.0%	0.0%	0.0%	0.65%	0.0%	0.09%	0.0%					
39	"22. ""Развитие предпринимательства"""	81	6	1	4	2	4	4	3	4	7	8	1	5	3	4	4	4	2	3	3	1	5	1	2	0					
		0.34%	0.62%	0.19%	0.50%	0.48%	0.68%	0.28%	0.27%	0.30%	0.49%	0.59%	0.08%	0.42%	0.43%	0.43%	0.30%	0.29%	0.15%	0.22%	0.24%	0.12%	0.81%	0.21%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5592	235	124	157	84	151	348	197	322	406	350	343	281	161	225	367	354	267	376	222	170	119	68	226	39					
		23.90%	24.45%	24.26%	20.0%	20.33%	25.85%	25.14%	17.90%	24.43%	28.79%	26.13%	27.86%	23.91%	23.13%	24.59%	28.07%	25.89%	20.99%	27.60%	18.48%	22.02%	19.34%	14.71%	21.28%	26.17%					
																															
41	Против всех	935	33	18	25	14	21	82	54	54	36	52	50	55	21	31	38	58	54	58	77	27	16	20	40	1					
		3.99%	3.43%	3.52%	3.18%	3.38%	3.59%	5.92%	4.90%	4.09%	2.55%	3.88%	4.06%	4.68%	3.01%	3.38%	2.90%	4.24%	4.24%	4.25%	6.41%	3.49%	2.60%	4.32%	3.76%	0.67%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
