Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:     Долгопрудненская городская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	996	18	30	30	30	30	30	30	30	38	0	30	30	40	40	30	30	30	30	30	40	40	30	30	40	40	40	20	30	30	20	20	20	20	20	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	331	2	3	6	9	18	4	16	9	11	0	15	10	16	11	8	9	20	17	7	17	13	17	9	10	3	8	4	6	17	5	7	5	10	9	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	294	2	6	6	2	10	2	5	3	9	6	5	47	7	9	9	5	7	4	7	3	8	8	3	8	4	1	4	9	5	33	4	20	8	4	21					
14	Число погашенных открепительных удостоверений	665	16	27	24	21	12	26	14	21	27	0	15	20	24	29	22	21	10	13	23	23	27	13	21	30	37	32	16	24	13	15	13	15	10	11	0					
15	Число открепительных удостоверений выданных ТИК	4	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	10	0	0	0	0	1	0	0	0	0	0	2	1	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	382	2	5	2	5	11	9	8	5	6	5	10	11	20	12	16	11	20	11	23	21	19	21	19	18	16	6	7	10	18	3	5	3	15	8	1					
		1.08%	0.90%	0.58%	0.39%	0.64%	1.08%	1.22%	0.75%	0.78%	0.45%	2.59%	0.75%	0.94%	1.27%	0.88%	1.15%	0.89%	1.41%	0.70%	1.60%	1.4%	1.27%	1.45%	1.42%	1.36%	1.53%	0.63%	1.06%	0.63%	1.24%	0.51%	1.12%	0.69%	2.53%	1.41%	0.53%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2897	22	349	58	100	115	64	97	54	125	14	92	123	114	117	128	93	102	93	100	114	49	78	126	77	87	75	38	72	89	29	22	22	23	24	12					
		8.20%	9.95%	40.58%	11.39%	12.97%	11.31%	8.69%	9.21%	8.42%	9.51%	7.25%	6.93%	10.53%	7.28%	8.60%	9.27%	7.53%	7.21%	5.96%	6.99%	7.6%	3.28%	5.38%	9.44%	5.83%	8.35%	7.91%	5.76%	4.55%	6.17%	4.96%	4.94%	5.10%	3.88%	4.24%	6.41%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	965	8	1	6	19	27	10	31	19	39	9	38	32	43	35	33	37	37	54	48	32	78	42	24	52	37	30	19	22	28	18	17	13	11	14	2					
		2.73%	3.61%	0.11%	1.17%	2.46%	2.65%	1.35%	2.94%	2.96%	2.96%	4.66%	2.86%	2.74%	2.74%	2.57%	2.39%	2.99%	2.61%	3.46%	3.35%	2.13%	5.22%	2.90%	1.79%	3.93%	3.55%	3.16%	2.88%	1.39%	1.94%	3.08%	3.82%	3.01%	1.85%	2.47%	1.06%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2608	19	104	62	74	93	66	66	52	130	8	107	89	115	108	107	77	77	110	80	124	89	92	110	62	71	103	43	79	78	57	26	29	49	44	8					
		7.38%	8.59%	12.09%	12.18%	9.59%	9.15%	8.96%	6.26%	8.11%	9.89%	4.14%	8.06%	7.62%	7.35%	7.94%	7.75%	6.23%	5.44%	7.05%	5.59%	8.26%	5.96%	6.35%	8.24%	4.69%	6.82%	10.86%	6.52%	5.00%	5.40%	9.76%	5.84%	6.72%	8.27%	7.78%	4.27%					
22	"5. ""За Русь Святую"""	199	1	6	4	5	5	0	7	6	6	2	6	6	3	12	7	13	5	7	10	12	6	9	4	6	4	1	6	8	18	2	3	1	3	4	1					
		0.56%	0.45%	0.69%	0.78%	0.64%	0.49%	0.0%	0.66%	0.93%	0.45%	1.03%	0.45%	0.51%	0.19%	0.88%	0.50%	1.05%	0.35%	0.44%	0.69%	0.8%	0.40%	0.62%	0.29%	0.45%	0.38%	0.10%	0.91%	0.50%	1.24%	0.34%	0.67%	0.23%	0.50%	0.70%	0.53%					
23	"6. ""Объединенная Российская партия ""Русь"""	98	2	4	2	1	3	1	2	1	3	0	2	0	5	2	5	2	6	6	2	5	5	3	3	8	3	3	3	4	1	5	1	0	1	3	1					
		0.27%	0.90%	0.46%	0.39%	0.12%	0.29%	0.13%	0.18%	0.15%	0.22%	0.0%	0.15%	0.0%	0.31%	0.14%	0.36%	0.16%	0.42%	0.38%	0.13%	0.33%	0.33%	0.20%	0.22%	0.60%	0.28%	0.31%	0.45%	0.25%	0.06%	0.85%	0.22%	0.0%	0.16%	0.53%	0.53%					
24	"7. ""Новый курс - Автомобильная Россия"""	472	3	7	6	16	20	7	8	7	17	2	10	18	11	22	15	8	25	23	19	16	27	26	26	23	10	12	10	22	15	10	6	7	7	6	5					
		1.33%	1.35%	0.81%	1.17%	2.07%	1.96%	0.95%	0.75%	1.09%	1.29%	1.03%	0.75%	1.54%	0.70%	1.61%	1.08%	0.64%	1.76%	1.47%	1.32%	1.06%	1.80%	1.79%	1.94%	1.74%	0.96%	1.26%	1.51%	1.39%	1.04%	1.71%	1.34%	1.62%	1.18%	1.06%	2.67%					
25	"8. ""Народно-республиканская партия России"""	51	0	0	0	0	2	2	2	0	2	2	2	1	1	0	2	2	3	2	2	1	1	3	1	8	0	1	2	2	3	1	0	0	1	1	1					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.19%	0.27%	0.18%	0.0%	0.15%	1.03%	0.15%	0.08%	0.06%	0.0%	0.14%	0.16%	0.21%	0.12%	0.13%	0.06%	0.06%	0.20%	0.07%	0.60%	0.0%	0.10%	0.30%	0.12%	0.20%	0.17%	0.0%	0.0%	0.16%	0.17%	0.53%					
26	"9. ""Российская экологическая партия ""Зеленые"""	222	3	18	3	5	6	4	8	5	13	2	7	5	13	5	6	2	4	13	10	9	7	5	8	9	4	7	9	9	6	3	5	1	1	0	7					
		0.62%	1.35%	2.09%	0.58%	0.64%	0.59%	0.54%	0.75%	0.78%	0.98%	1.03%	0.52%	0.42%	0.83%	0.36%	0.43%	0.16%	0.28%	0.83%	0.69%	0.6%	0.46%	0.34%	0.59%	0.68%	0.38%	0.73%	1.36%	0.56%	0.41%	0.51%	1.12%	0.23%	0.16%	0.0%	3.74%					
27	"10. ""Аграрная партия России"""	686	2	2	7	18	13	12	30	15	28	2	32	15	42	29	29	31	22	28	25	26	25	37	15	34	23	16	11	18	33	14	6	15	17	13	1					
		1.94%	0.90%	0.23%	1.37%	2.33%	1.27%	1.63%	2.84%	2.34%	2.13%	1.03%	2.41%	1.28%	2.68%	2.13%	2.10%	2.51%	1.55%	1.79%	1.74%	1.73%	1.67%	2.55%	1.12%	2.57%	2.20%	1.68%	1.66%	1.13%	2.28%	2.39%	1.34%	3.48%	2.87%	2.30%	0.53%					
28	"11. ""Истинные патриоты России"""	20	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	2	0	3	1	0	1	0	0	0	7	0	0	0	0	0	0	1					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.06%	0.0%	0.07%	0.0%	0.0%	0.06%	0.13%	0.0%	0.20%	0.06%	0.0%	0.07%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	578	5	2	6	8	24	19	14	16	25	2	22	13	31	17	14	23	25	20	21	20	24	17	13	17	22	24	8	25	44	14	3	8	20	10	2					
		1.63%	2.26%	0.23%	1.17%	1.03%	2.36%	2.58%	1.32%	2.49%	1.90%	1.03%	1.65%	1.11%	1.98%	1.25%	1.01%	1.86%	1.76%	1.28%	1.46%	1.33%	1.60%	1.17%	0.97%	1.28%	2.11%	2.53%	1.21%	1.58%	3.05%	2.39%	0.67%	1.85%	3.37%	1.76%	1.06%					
30	"13. ""Демократическая партия России"""	74	0	0	0	4	1	0	5	3	2	0	5	2	2	7	2	3	1	1	4	1	5	1	5	4	1	1	0	2	3	2	0	0	5	2	0					
		0.20%	0.0%	0.0%	0.0%	0.51%	0.09%	0.0%	0.47%	0.46%	0.15%	0.0%	0.37%	0.17%	0.12%	0.51%	0.14%	0.24%	0.07%	0.06%	0.27%	0.06%	0.33%	0.06%	0.37%	0.30%	0.09%	0.10%	0.0%	0.12%	0.20%	0.34%	0.0%	0.0%	0.84%	0.35%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	57	0	0	0	1	1	0	0	3	5	0	3	3	2	4	4	1	2	0	2	5	1	0	1	5	0	0	4	3	3	0	0	0	3	1	0					
		0.16%	0.0%	0.0%	0.0%	0.12%	0.09%	0.0%	0.0%	0.46%	0.38%	0.0%	0.22%	0.25%	0.12%	0.29%	0.28%	0.08%	0.14%	0.0%	0.13%	0.33%	0.06%	0.0%	0.07%	0.37%	0.0%	0.0%	0.60%	0.18%	0.20%	0.0%	0.0%	0.0%	0.50%	0.17%	0.0%					
32	"15. ""Партия СЛОН"""	49	0	7	0	0	4	0	2	2	3	1	1	1	2	1	1	2	1	2	2	3	0	2	0	3	2	1	0	2	1	0	0	0	0	2	1					
		0.13%	0.0%	0.81%	0.0%	0.0%	0.39%	0.0%	0.18%	0.31%	0.22%	0.51%	0.07%	0.08%	0.12%	0.07%	0.07%	0.16%	0.07%	0.12%	0.13%	0.2%	0.0%	0.13%	0.0%	0.22%	0.19%	0.10%	0.0%	0.12%	0.06%	0.0%	0.0%	0.0%	0.0%	0.35%	0.53%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5639	25	36	88	132	169	131	162	94	225	18	220	229	265	224	223	192	242	228	215	232	237	242	213	199	164	171	71	314	250	81	71	63	90	111	12					
		15.96%	11.31%	4.18%	17.28%	17.12%	16.63%	17.79%	15.38%	14.66%	17.12%	9.32%	16.57%	19.62%	16.94%	16.48%	16.15%	15.55%	17.11%	14.61%	15.03%	15.46%	15.87%	16.71%	15.96%	15.07%	15.75%	18.03%	10.77%	19.88%	17.33%	13.86%	15.95%	14.61%	15.20%	19.64%	6.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	57	0	1	0	1	0	0	3	0	1	1	4	6	3	0	2	3	0	4	0	1	2	3	1	2	1	0	3	1	2	0	2	4	2	2	2					
		0.16%	0.0%	0.11%	0.0%	0.12%	0.0%	0.0%	0.28%	0.0%	0.07%	0.51%	0.30%	0.51%	0.19%	0.0%	0.14%	0.24%	0.0%	0.25%	0.0%	0.06%	0.13%	0.20%	0.07%	0.15%	0.09%	0.0%	0.45%	0.06%	0.13%	0.0%	0.44%	0.92%	0.33%	0.35%	1.06%					
35	"18. ""ЛДПР"""	2738	17	57	32	61	69	59	67	43	76	15	107	64	107	94	104	85	98	106	117	110	112	147	90	99	85	77	95	178	105	38	57	38	35	51	43					
		7.75%	7.69%	6.62%	6.28%	7.91%	6.79%	8.01%	6.36%	6.70%	5.78%	7.77%	8.06%	5.48%	6.84%	6.91%	7.53%	6.88%	6.93%	6.79%	8.18%	7.33%	7.50%	10.15%	6.74%	7.49%	8.16%	8.12%	14.41%	11.27%	7.28%	6.50%	12.80%	8.81%	5.91%	9.02%	22.99%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	372	5	5	5	7	8	9	9	12	5	3	22	13	11	19	12	19	20	9	14	20	16	21	9	9	10	3	3	13	15	9	6	4	14	10	3					
		1.05%	2.26%	0.58%	0.98%	0.90%	0.78%	1.22%	0.85%	1.87%	0.38%	1.55%	1.65%	1.11%	0.70%	1.39%	0.86%	1.53%	1.41%	0.57%	0.97%	1.33%	1.07%	1.45%	0.67%	0.68%	0.96%	0.31%	0.45%	0.82%	1.04%	1.54%	1.34%	0.92%	2.36%	1.76%	1.60%					
37	"20. ""Политическая партия ""Единая Россия"""	10618	55	123	139	193	240	213	329	177	366	49	364	323	477	390	407	404	452	562	440	484	511	449	429	455	327	258	187	529	459	197	136	112	181	169	32					
		30.06%	24.88%	14.30%	27.30%	25.03%	23.62%	28.94%	31.24%	27.61%	27.85%	25.38%	27.43%	27.67%	30.49%	28.69%	29.49%	32.73%	31.96%	36.02%	30.76%	32.26%	34.22%	31.00%	32.15%	34.46%	31.41%	27.21%	28.37%	33.50%	31.83%	33.73%	30.56%	25.98%	30.57%	29.91%	17.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	0	0	2	4	2	0	0	0	1	0	0	1	3	2	3	0	0	1	3	2	0	2	2	1	0	1	3	2	1	2	0	1	2	0	1					
		0.11%	0.0%	0.0%	0.39%	0.51%	0.19%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.08%	0.19%	0.14%	0.21%	0.0%	0.0%	0.06%	0.20%	0.13%	0.0%	0.13%	0.14%	0.07%	0.0%	0.10%	0.45%	0.12%	0.06%	0.34%	0.0%	0.23%	0.33%	0.0%	0.53%					
39	"22. ""Развитие предпринимательства"""	114	2	3	2	3	2	2	4	1	2	1	3	4	5	2	5	6	6	7	7	4	7	3	6	2	1	5	1	3	7	2	0	1	2	0	3					
		0.32%	0.90%	0.34%	0.39%	0.38%	0.19%	0.27%	0.37%	0.15%	0.15%	0.51%	0.22%	0.34%	0.31%	0.14%	0.36%	0.48%	0.42%	0.44%	0.48%	0.26%	0.46%	0.20%	0.44%	0.15%	0.09%	0.52%	0.15%	0.18%	0.48%	0.34%	0.0%	0.23%	0.33%	0.0%	1.60%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3494	26	52	48	67	120	68	135	72	137	37	140	124	188	152	120	152	162	149	126	153	154	121	115	120	107	73	68	135	123	67	42	45	54	34	8					
		9.89%	11.76%	6.04%	9.43%	8.69%	11.81%	9.23%	12.82%	11.23%	10.42%	19.17%	10.55%	10.62%	12.02%	11.18%	8.69%	12.31%	11.45%	9.55%	8.81%	10.2%	10.31%	8.35%	8.62%	9.09%	10.27%	7.70%	10.31%	8.54%	8.52%	11.47%	9.43%	10.44%	9.12%	6.01%	4.27%					
																																										
41	Против всех	2105	19	77	31	35	57	41	42	40	71	19	83	66	77	75	94	55	78	102	109	79	77	84	78	80	51	60	59	106	100	21	20	19	32	30	38					
		5.96%	8.59%	8.95%	6.09%	4.53%	5.61%	5.57%	3.98%	6.24%	5.40%	9.84%	6.25%	5.65%	4.92%	5.51%	6.81%	4.45%	5.51%	6.53%	7.62%	5.26%	5.15%	5.80%	5.84%	6.06%	4.89%	6.32%	8.95%	6.71%	6.93%	3.59%	4.49%	4.40%	5.40%	5.30%	20.32%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
