Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    район Северное Бутово																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246					
20	3.Политическая партия «Демократическая партия России»	68	4	1	2	3	2	2	0	5	2	3	2	1	4	4	4	3	6	2	3	8	1	3	3					
		0.23%	0.32%	0.08%	0.18%	0.25%	0.15%	0.18%	0.00%	0.49%	0.16%	0.18%	0.12%	0.06%	0.33%	0.28%	0.31%	0.25%	0.45%	0.15%	0.23%	0.57%	0.08%	0.25%	0.27%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3861	152	157	149	145	191	142	176	122	158	240	218	204	176	197	175	135	172	168	140	141	184	137	182					
		12.95%	12.24%	12.17%	13.24%	12.29%	14.17%	12.68%	14.40%	11.86%	12.91%	14.69%	13.30%	12.24%	14.58%	13.86%	13.35%	11.07%	13.02%	12.68%	10.89%	9.99%	14.49%	11.26%	16.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	693	20	22	17	23	42	19	30	8	41	33	49	31	21	31	34	61	24	20	19	76	34	18	20					
		2.32%	1.61%	1.71%	1.51%	1.95%	3.12%	1.70%	2.45%	0.78%	3.35%	2.02%	2.99%	1.86%	1.74%	2.18%	2.59%	5.00%	1.82%	1.51%	1.48%	5.39%	2.68%	1.48%	1.80%					
23	6.Политическая партия «Партия социальной справедливости»	131	4	4	2	5	11	11	3	6	8	4	2	10	1	9	7	4	5	4	11	5	4	8	3					
		0.44%	0.32%	0.31%	0.18%	0.42%	0.82%	0.98%	0.25%	0.58%	0.65%	0.24%	0.12%	0.60%	0.08%	0.63%	0.53%	0.33%	0.38%	0.30%	0.86%	0.35%	0.31%	0.66%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	2525	104	118	103	97	91	83	93	101	82	144	145	168	104	120	135	93	115	120	109	106	100	107	87					
		8.47%	8.37%	9.15%	9.16%	8.22%	6.75%	7.41%	7.61%	9.82%	6.70%	8.81%	8.85%	10.08%	8.62%	8.44%	10.30%	7.63%	8.71%	9.06%	8.48%	7.51%	7.87%	8.79%	7.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2154	107	100	91	80	84	86	88	67	91	121	115	121	90	106	95	91	83	82	70	84	99	101	102					
		7.22%	8.62%	7.75%	8.09%	6.78%	6.23%	7.68%	7.20%	6.51%	7.43%	7.41%	7.02%	7.26%	7.46%	7.46%	7.25%	7.47%	6.28%	6.19%	5.44%	5.95%	7.80%	8.30%	9.18%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	475	15	24	25	20	13	23	28	15	16	31	34	23	25	33	11	25	15	19	16	16	19	16	13					
		1.59%	1.21%	1.86%	2.22%	1.69%	0.96%	2.05%	2.29%	1.46%	1.31%	1.90%	2.07%	1.38%	2.07%	2.32%	0.84%	2.05%	1.14%	1.43%	1.24%	1.13%	1.50%	1.31%	1.17%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16526	691	707	628	686	739	594	674	623	670	849	873	919	640	761	693	635	779	772	798	793	694	705	603					
		55.42%	55.64%	54.81%	55.82%	58.14%	54.82%	53.04%	55.16%	60.54%	54.74%	51.96%	53.26%	55.16%	53.02%	53.55%	52.86%	52.09%	58.97%	58.26%	62.05%	56.20%	54.65%	57.93%	54.28%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1308	60	51	43	38	65	62	47	30	69	87	93	65	67	62	68	83	44	35	42	81	43	55	18					
		4.39%	4.83%	3.95%	3.82%	3.22%	4.82%	5.54%	3.85%	2.92%	5.64%	5.32%	5.67%	3.90%	5.55%	4.36%	5.19%	6.81%	3.33%	2.64%	3.27%	5.74%	3.39%	4.52%	1.62%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
