Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    район Северное Бутово																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1085	63	58	62	38	46	34	38	26	42	45	64	64	43	35	44	33	33	46	54	39	28	24	48	32	46					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	654	22	23	26	26	35	27	29	22	37	30	19	14	22	34	25	16	34	18	18	19	17	16	66	28	31					
14	Число погашенных неиспользованных открепительных удостоверений	240	7	12	8	7	9	11	7	4	13	10	6	6	12	10	11	12	12	9	6	6	17	6	12	13	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	83	3	4	6	1	5	2	1	3	4	4	1	3	1	3	7	5	2	2	3	5	2	2	4	3	7					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3651	194	219	160	171	207	151	209	138	184	165	175	25	23	95	209	87	220	164	186	61	187	127	64	55	175					
		10.18%	16.80%	14.11%	13.25%	12.14%	14.47%	12.41%	16.20%	12.72%	12.31%	15.41%	13.28%	2.01%	1.27%	4.55%	13.94%	4.26%	18.87%	11.61%	15.17%	3.26%	16.73%	15.66%	3.10%	2.88%	12.71%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3440	187	216	174	130	171	116	172	134	187	155	176	108	46	64	194	85	143	171	197	89	127	107	74	86	131					
		9.59%	16.19%	13.92%	14.40%	9.23%	11.95%	9.53%	13.33%	12.35%	12.51%	14.47%	13.35%	8.67%	2.55%	3.07%	12.94%	4.16%	12.26%	12.11%	16.07%	4.76%	11.36%	13.19%	3.58%	4.50%	9.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	531	30	26	11	13	29	18	44	14	18	23	20	17	8	29	24	22	22	18	25	15	23	12	34	20	16					
		1.48%	2.60%	1.68%	0.91%	0.92%	2.03%	1.48%	3.41%	1.29%	1.20%	2.15%	1.52%	1.37%	0.44%	1.39%	1.60%	1.08%	1.89%	1.27%	2.04%	0.80%	2.06%	1.48%	1.64%	1.05%	1.16%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5664	268	326	260	229	346	282	309	199	294	294	244	129	75	89	346	104	273	240	312	92	273	202	96	75	307					
		15.79%	23.20%	21.01%	21.52%	16.25%	24.18%	23.17%	23.95%	18.34%	19.67%	27.45%	18.51%	10.36%	4.15%	4.27%	23.08%	5.09%	23.41%	16.99%	25.45%	4.92%	24.42%	24.91%	4.64%	3.92%	22.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2403	131	107	97	122	230	161	113	80	110	134	90	31	13	17	121	29	207	103	101	26	154	133	7	9	77					
		6.70%	11.34%	6.89%	8.03%	8.66%	16.07%	13.23%	8.76%	7.37%	7.36%	12.51%	6.83%	2.49%	0.72%	0.81%	8.07%	1.42%	17.75%	7.29%	8.24%	1.39%	13.77%	16.40%	0.34%	0.47%	5.59%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18695	305	621	460	697	398	447	397	489	570	268	424	896	1460	1698	557	1675	265	694	360	1558	319	200	1758	1562	617					
		52.12%	26.41%	40.01%	38.08%	49.47%	27.81%	36.73%	30.78%	45.07%	38.13%	25.02%	32.17%	71.97%	80.84%	81.40%	37.16%	81.95%	22.73%	49.15%	29.36%	83.36%	28.53%	24.66%	85.05%	81.69%	44.81%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	246	9	8	7	5	23	13	13	10	14	8	11	14	4	7	10	5	17	7	11	7	13	8	8	4	10					
		0.69%	0.78%	0.52%	0.58%	0.35%	1.61%	1.07%	1.01%	0.92%	0.94%	0.75%	0.83%	1.12%	0.22%	0.34%	0.67%	0.24%	1.46%	0.50%	0.90%	0.37%	1.16%	0.99%	0.39%	0.21%	0.73%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
