Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
Наименование Избирательной комиссии:    Тихвинская																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	223	3	6	8	4	6	12	2	4	7	8	11	9	5	8	10	7	4	6	6	5	6	8	10	5	6	3	2	1	0	0	0	0	0	3	1	4	3	9	0	2	1	5	0	2	1	8	0	4	1	0	7	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	365	6	8	0	1	2	2	4	0	4	4	1	3	3	4	1	3	4	2	2	3	3	7	3	2	2	3	2	4	6	2	207	1	2	8	1	3	1	2	7	2	10	4	0	4	3	3	7	2	0	1	3	3					
14	Число погашенных открепительных удостоверений	688	38	19	17	21	19	13	23	16	18	17	14	16	20	17	15	18	21	19	19	20	19	17	15	20	19	17	23	24	20	0	0	0	0	7	4	16	2	1	5	8	19	5	5	8	4	2	10	6	19	5	3	5					
15	Число открепительных удостоверений выданных ТИК	89	4	1	5	4	2	2	3	1	2	0	4	1	3	2	4	4	3	0	1	2	4	5	6	5	2	1	2	1	2	0	0	0	0	0	2	1	0	4	0	1	1	0	1	0	0	0	0	0	2	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	"1. ""ЕДИНЕНИЕ"""	382	11	9	7	11	11	11	6	6	13	9	13	13	16	11	10	16	14	11	3	9	10	8	16	15	16	4	3	4	1	3	3	2	0	7	4	7	0	4	3	4	10	4	1	8	0	13	4	5	7	2	3	1					
		1.19%	1.35%	0.94%	0.77%	1.32%	1.01%	1.13%	0.80%	0.93%	1.17%	0.84%	1.17%	1.29%	1.88%	1.14%	1.09%	1.78%	1.59%	1.33%	0.32%	0.90%	1.20%	0.85%	1.45%	1.59%	1.43%	1.18%	0.65%	0.67%	0.34%	1.43%	1.08%	3.77%	0.0%	1.42%	1.89%	1.11%	0.0%	1.32%	1.18%	1.08%	1.57%	1.29%	1.44%	3.68%	0.0%	3.43%	1.27%	0.84%	1.19%	1.09%	0.89%	1.44%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	657	22	14	24	8	31	13	19	16	34	17	40	31	16	19	14	29	39	23	18	19	19	18	23	27	36	4	4	9	2	3	1	2	0	2	3	5	4	4	2	5	7	0	0	0	0	7	3	6	7	1	7	0					
		2.06%	2.70%	1.47%	2.64%	0.96%	2.86%	1.34%	2.54%	2.50%	3.06%	1.59%	3.61%	3.08%	1.88%	1.97%	1.53%	3.23%	4.44%	2.79%	1.94%	1.90%	2.29%	1.91%	2.08%	2.87%	3.23%	1.18%	0.87%	1.52%	0.69%	1.43%	0.36%	3.77%	0.0%	0.40%	1.42%	0.79%	2.91%	1.32%	0.79%	1.35%	1.10%	0.0%	0.0%	0.0%	0.0%	1.84%	0.95%	1.01%	1.19%	0.54%	2.08%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1174	47	37	45	41	34	35	32	26	42	29	43	40	33	43	46	24	21	28	34	47	25	15	28	17	33	11	12	23	18	9	8	0	3	14	6	13	5	10	11	20	18	23	1	8	4	11	22	24	23	7	18	7					
		3.68%	5.78%	3.90%	4.95%	4.93%	3.14%	3.62%	4.28%	4.06%	3.78%	2.72%	3.88%	3.98%	3.87%	4.47%	5.04%	2.67%	2.39%	3.40%	3.67%	4.72%	3.01%	1.59%	2.54%	1.80%	2.96%	3.25%	2.62%	3.90%	6.22%	4.30%	2.88%	0.0%	3.48%	2.84%	2.84%	2.07%	3.64%	3.31%	4.34%	5.43%	2.83%	7.46%	1.44%	3.68%	3.22%	2.90%	7.00%	4.06%	3.91%	3.84%	5.35%	10.14%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1096	34	45	38	35	46	50	28	28	48	40	41	25	18	38	46	26	41	29	49	40	32	44	41	37	45	10	14	14	10	3	4	2	1	4	3	8	1	11	6	8	6	1	1	3	4	7	5	12	7	1	6	0					
		3.43%	4.18%	4.74%	4.18%	4.21%	4.25%	5.17%	3.74%	4.38%	4.32%	3.75%	3.70%	2.48%	2.11%	3.95%	5.04%	2.90%	4.66%	3.52%	5.29%	4.02%	3.86%	4.67%	3.72%	3.93%	4.04%	2.95%	3.05%	2.37%	3.46%	1.43%	1.44%	3.77%	1.16%	0.81%	1.42%	1.27%	0.72%	3.64%	2.37%	2.17%	0.94%	0.32%	1.44%	1.38%	3.22%	1.84%	1.59%	2.03%	1.19%	0.54%	1.78%	0.0%					
22	"5. ""За Русь Святую"""	144	6	5	7	2	2	5	4	3	9	1	2	5	3	4	2	5	6	3	0	4	6	6	6	2	5	3	1	4	2	2	4	0	1	0	1	1	1	1	1	2	4	1	0	2	0	0	3	3	2	2	0	0					
		0.45%	0.73%	0.52%	0.77%	0.24%	0.18%	0.51%	0.53%	0.46%	0.81%	0.09%	0.18%	0.49%	0.35%	0.41%	0.21%	0.55%	0.68%	0.36%	0.0%	0.40%	0.72%	0.63%	0.54%	0.21%	0.44%	0.88%	0.21%	0.67%	0.69%	0.95%	1.44%	0.0%	1.16%	0.0%	0.47%	0.15%	0.72%	0.33%	0.39%	0.54%	0.62%	0.32%	0.0%	0.92%	0.0%	0.0%	0.95%	0.50%	0.34%	1.09%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	66	3	3	0	2	2	2	1	0	2	1	1	0	3	2	1	1	1	3	0	5	4	1	1	1	1	0	2	5	0	0	0	0	0	0	0	0	1	0	0	2	6	1	0	0	0	1	0	2	2	1	2	0					
		0.20%	0.36%	0.31%	0.0%	0.24%	0.18%	0.20%	0.13%	0.0%	0.18%	0.09%	0.09%	0.0%	0.35%	0.20%	0.10%	0.11%	0.11%	0.36%	0.0%	0.50%	0.48%	0.10%	0.09%	0.10%	0.08%	0.0%	0.43%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.54%	0.94%	0.32%	0.0%	0.0%	0.0%	0.26%	0.0%	0.33%	0.34%	0.54%	0.59%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	223	3	4	5	2	6	9	8	5	8	4	7	10	3	4	9	3	11	8	5	10	2	10	8	13	12	4	3	6	4	2	0	0	0	1	0	3	1	1	4	3	3	2	0	0	2	2	0	6	5	1	1	0					
		0.69%	0.36%	0.42%	0.55%	0.24%	0.55%	0.93%	1.07%	0.78%	0.72%	0.37%	0.63%	0.99%	0.35%	0.41%	0.98%	0.33%	1.25%	0.97%	0.54%	1.00%	0.24%	1.06%	0.72%	1.38%	1.07%	1.18%	0.65%	1.01%	1.38%	0.95%	0.0%	0.0%	0.0%	0.20%	0.0%	0.47%	0.72%	0.33%	1.58%	0.81%	0.47%	0.64%	0.0%	0.0%	1.61%	0.52%	0.0%	1.01%	0.85%	0.54%	0.29%	0.0%					
25	"8. ""Народно-республиканская партия России"""	34	0	0	2	2	0	1	3	0	0	0	0	1	3	1	0	2	0	1	0	1	1	1	0	0	3	0	0	0	0	0	1	0	0	1	0	1	2	0	0	0	2	1	0	0	0	0	0	2	1	0	0	1					
		0.10%	0.0%	0.0%	0.22%	0.24%	0.0%	0.10%	0.40%	0.0%	0.0%	0.0%	0.0%	0.09%	0.35%	0.10%	0.0%	0.22%	0.0%	0.12%	0.0%	0.10%	0.12%	0.10%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.20%	0.0%	0.15%	1.45%	0.0%	0.0%	0.0%	0.31%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.17%	0.0%	0.0%	1.44%					
26	"9. ""Российская экологическая партия ""Зеленые"""	119	4	1	3	1	6	5	0	0	3	6	6	5	3	2	2	6	4	6	4	5	4	2	2	6	5	4	3	1	0	1	2	0	0	1	0	0	0	2	0	0	0	1	0	0	1	3	0	3	3	1	2	0					
		0.37%	0.49%	0.10%	0.33%	0.12%	0.55%	0.51%	0.0%	0.0%	0.27%	0.56%	0.54%	0.49%	0.35%	0.20%	0.21%	0.66%	0.45%	0.72%	0.43%	0.50%	0.48%	0.21%	0.18%	0.63%	0.44%	1.18%	0.65%	0.16%	0.0%	0.47%	0.72%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.80%	0.79%	0.0%	0.50%	0.51%	0.54%	0.59%	0.0%					
27	"10. ""Аграрная партия России"""	865	18	15	15	21	23	22	20	16	22	21	16	20	27	18	22	28	22	15	27	19	8	12	13	8	13	6	6	16	6	10	1	1	0	42	23	43	4	5	17	5	35	23	12	19	4	13	9	37	34	9	17	7					
		2.71%	2.21%	1.58%	1.65%	2.53%	2.12%	2.27%	2.67%	2.50%	1.98%	1.97%	1.44%	1.99%	3.17%	1.87%	2.41%	3.12%	2.50%	1.82%	2.91%	1.90%	0.96%	1.27%	1.18%	0.85%	1.16%	1.77%	1.31%	2.71%	2.07%	4.78%	0.36%	1.88%	0.0%	8.53%	10.90%	6.86%	2.91%	1.65%	6.71%	1.35%	5.50%	7.46%	17.39%	8.75%	3.22%	3.43%	2.86%	6.27%	5.78%	4.94%	5.05%	10.14%					
28	"11. ""Истинные патриоты России"""	26	0	0	0	0	4	2	5	0	0	4	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.37%	0.20%	0.66%	0.0%	0.0%	0.37%	0.0%	0.09%	0.11%	0.0%	0.10%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.29%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	743	29	29	11	20	31	34	25	18	31	30	20	36	20	29	25	22	12	24	26	20	11	25	34	29	45	6	9	5	2	4	3	1	1	6	0	7	1	3	5	0	5	3	0	3	2	7	3	9	12	4	4	2					
		2.33%	3.56%	3.05%	1.21%	2.40%	2.86%	3.51%	3.34%	2.81%	2.79%	2.81%	1.80%	3.58%	2.35%	3.02%	2.74%	2.45%	1.36%	2.91%	2.81%	2.01%	1.32%	2.65%	3.08%	3.08%	4.04%	1.77%	1.96%	0.84%	0.69%	1.91%	1.08%	1.88%	1.16%	1.21%	0.0%	1.11%	0.72%	0.99%	1.97%	0.0%	0.78%	0.97%	0.0%	1.38%	1.61%	1.84%	0.95%	1.52%	2.04%	2.19%	1.19%	2.89%					
30	"13. ""Демократическая партия России"""	55	0	4	0	3	0	4	0	0	0	6	0	0	1	3	0	0	2	3	1	1	3	2	5	3	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	3	1	1	1					
		0.17%	0.0%	0.42%	0.0%	0.36%	0.0%	0.41%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.11%	0.31%	0.0%	0.0%	0.22%	0.36%	0.10%	0.10%	0.36%	0.21%	0.45%	0.31%	0.08%	0.29%	0.21%	0.0%	0.0%	0.0%	0.36%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	2.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.54%	0.29%	1.44%					
31	"14. ""Великая Россия - Евразийский Союз"""	48	1	2	1	0	1	3	0	0	2	2	2	1	2	1	2	1	1	1	1	1	1	0	1	5	2	1	0	1	0	1	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	1	0					
		0.15%	0.12%	0.21%	0.11%	0.0%	0.09%	0.31%	0.0%	0.0%	0.18%	0.18%	0.18%	0.09%	0.23%	0.10%	0.21%	0.11%	0.11%	0.12%	0.10%	0.10%	0.12%	0.0%	0.09%	0.53%	0.17%	0.29%	0.0%	0.16%	0.0%	0.47%	0.36%	0.0%	1.16%	0.60%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.17%	0.0%	0.29%	0.0%					
32	"15. ""Партия СЛОН"""	41	1	0	5	2	2	1	1	0	1	0	3	3	1	2	0	0	0	0	1	0	0	1	2	4	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0					
		0.12%	0.12%	0.0%	0.55%	0.24%	0.18%	0.10%	0.13%	0.0%	0.09%	0.0%	0.27%	0.29%	0.11%	0.20%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.10%	0.18%	0.42%	0.17%	0.59%	0.21%	0.16%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	1.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.29%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2893	73	115	95	108	130	102	71	56	100	121	88	133	82	105	97	94	76	74	96	102	78	98	105	105	103	21	40	55	29	9	4	0	3	31	9	47	0	22	13	14	44	16	0	9	7	24	17	33	20	6	11	2					
		9.07%	8.97%	12.13%	10.45%	13.01%	12.02%	10.55%	9.50%	8.76%	9.00%	11.37%	7.94%	13.23%	9.63%	10.93%	10.63%	10.49%	8.65%	9.00%	10.37%	10.25%	9.42%	10.41%	9.53%	11.17%	9.26%	6.21%	8.73%	9.33%	10.03%	4.30%	1.44%	0.0%	3.48%	6.30%	4.26%	7.50%	0.0%	7.28%	5.13%	3.80%	6.91%	5.19%	0.0%	4.14%	5.64%	6.33%	5.41%	5.59%	3.40%	3.29%	3.27%	2.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	61	2	1	2	2	1	4	1	1	4	0	2	0	3	1	0	2	0	1	0	0	1	1	2	2	0	0	0	1	0	0	2	0	0	2	1	3	0	0	0	1	3	2	1	3	1	2	1	0	1	4	0	0					
		0.19%	0.24%	0.10%	0.22%	0.24%	0.09%	0.41%	0.13%	0.15%	0.36%	0.0%	0.18%	0.0%	0.35%	0.10%	0.0%	0.22%	0.0%	0.12%	0.0%	0.0%	0.12%	0.10%	0.18%	0.21%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.72%	0.0%	0.0%	0.40%	0.47%	0.47%	0.0%	0.0%	0.0%	0.27%	0.47%	0.64%	1.44%	1.38%	0.80%	0.52%	0.31%	0.0%	0.17%	2.19%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4699	102	114	90	95	137	180	97	111	136	133	187	129	114	113	146	139	139	129	169	156	131	183	194	152	177	64	57	94	53	27	83	17	12	76	28	94	14	45	32	50	124	41	13	23	16	53	46	59	63	12	46	4					
		14.73%	12.54%	12.02%	9.90%	11.44%	12.67%	18.63%	12.98%	17.37%	12.25%	12.5%	16.89%	12.83%	13.39%	11.77%	16.00%	15.51%	15.83%	15.69%	18.27%	15.67%	15.82%	19.44%	17.62%	16.17%	15.91%	18.93%	12.44%	15.95%	18.33%	12.91%	29.96%	32.07%	13.95%	15.44%	13.27%	15.01%	10.21%	14.90%	12.64%	13.58%	19.49%	13.31%	18.84%	10.59%	12.90%	13.98%	14.64%	10.0%	10.71%	6.59%	13.69%	5.79%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1039	28	26	30	26	24	33	18	23	51	50	38	28	29	29	28	28	33	26	15	29	25	24	33	47	34	12	10	23	7	9	2	0	3	17	8	15	2	10	13	9	20	11	3	9	9	11	6	22	26	4	19	4					
		3.25%	3.44%	2.74%	3.30%	3.13%	2.22%	3.41%	2.40%	3.59%	4.59%	4.69%	3.43%	2.78%	3.40%	3.02%	3.07%	3.12%	3.75%	3.16%	1.62%	2.91%	3.01%	2.55%	2.99%	5.0%	3.05%	3.55%	2.18%	3.90%	2.42%	4.30%	0.72%	0.0%	3.48%	3.45%	3.79%	2.39%	1.45%	3.31%	5.13%	2.44%	3.14%	3.57%	4.34%	4.14%	7.25%	2.90%	1.91%	3.72%	4.42%	2.19%	5.65%	5.79%					
37	"20. ""Политическая партия ""Единая Россия"""	12825	305	375	380	294	443	347	300	239	445	414	425	374	330	358	326	323	318	312	341	380	345	362	431	356	435	142	205	245	102	90	115	19	46	209	106	305	85	159	113	189	280	143	29	115	62	185	141	246	267	109	148	12					
		40.22%	37.51%	39.55%	41.80%	35.42%	40.98%	35.92%	40.16%	37.40%	40.09%	38.90%	38.39%	37.21%	38.77%	37.29%	35.74%	36.04%	36.21%	37.95%	36.86%	38.19%	41.66%	38.46%	39.14%	37.87%	39.11%	42.01%	44.75%	41.59%	35.29%	43.06%	41.51%	35.84%	53.48%	42.47%	50.23%	48.72%	62.04%	52.64%	44.66%	51.35%	44.02%	46.42%	42.02%	52.99%	50.0%	48.81%	44.90%	41.69%	45.40%	59.89%	44.04%	17.39%					
38	"21. ""Российская Конституционно-демократическая партия"""	80	1	2	0	2	0	0	3	4	2	2	2	1	3	0	1	0	4	2	5	1	3	3	1	2	0	1	0	1	3	0	0	0	3	1	1	2	2	0	4	2	0	0	0	0	1	1	1	1	2	3	7	0					
		0.25%	0.12%	0.21%	0.0%	0.24%	0.0%	0.0%	0.40%	0.62%	0.18%	0.18%	0.18%	0.09%	0.35%	0.0%	0.10%	0.0%	0.45%	0.24%	0.54%	0.10%	0.36%	0.31%	0.09%	0.21%	0.0%	0.29%	0.0%	0.16%	1.03%	0.0%	0.0%	0.0%	3.48%	0.20%	0.47%	0.31%	1.45%	0.0%	1.58%	0.54%	0.0%	0.0%	0.0%	0.0%	0.80%	0.26%	0.31%	0.16%	0.34%	1.64%	2.08%	0.0%					
39	"22. ""Развитие предпринимательства"""	267	4	6	12	11	11	10	12	3	10	13	14	12	6	12	10	7	10	9	5	11	3	9	8	8	14	1	5	2	1	0	1	0	1	1	2	0	0	1	5	4	0	3	0	0	0	0	2	3	1	1	3	0					
		0.83%	0.49%	0.63%	1.32%	1.32%	1.01%	1.03%	1.60%	0.46%	0.90%	1.22%	1.26%	1.19%	0.70%	1.25%	1.09%	0.78%	1.13%	1.09%	0.54%	1.10%	0.36%	0.95%	0.72%	0.85%	1.25%	0.29%	1.09%	0.33%	0.34%	0.0%	0.36%	0.0%	1.16%	0.20%	0.94%	0.0%	0.0%	0.33%	1.97%	1.08%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.63%	0.50%	0.17%	0.54%	0.89%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3026	76	106	107	94	94	64	67	55	94	117	106	97	92	125	85	98	92	85	90	101	81	60	97	64	84	26	60	65	40	16	4	4	8	51	11	53	8	21	20	34	38	19	3	10	4	31	38	93	76	11	27	24					
		9.49%	9.34%	11.18%	11.77%	11.32%	8.69%	6.62%	8.96%	8.60%	8.46%	10.99%	9.57%	9.65%	10.81%	13.02%	9.32%	10.93%	10.47%	10.34%	9.72%	10.15%	9.78%	6.37%	8.81%	6.80%	7.55%	7.69%	13.10%	11.03%	13.84%	7.65%	1.44%	7.54%	9.30%	10.36%	5.21%	8.46%	5.83%	6.95%	7.90%	9.23%	5.97%	6.16%	4.34%	4.60%	3.22%	8.17%	12.10%	15.76%	12.92%	6.04%	8.03%	34.78%					
																																																											
41	Против всех	1072	34	30	26	30	42	25	17	23	48	40	45	35	27	37	31	40	30	27	32	33	33	44	46	31	39	9	16	11	8	18	29	5	1	9	3	14	5	3	2	8	23	7	2	2	2	3	9	14	11	2	7	4					
		3.36%	4.18%	3.16%	2.86%	3.61%	3.88%	2.58%	2.27%	3.59%	4.32%	3.75%	4.06%	3.48%	3.17%	3.85%	3.39%	4.46%	3.41%	3.28%	3.45%	3.31%	3.98%	4.67%	4.17%	3.29%	3.50%	2.66%	3.49%	1.86%	2.76%	8.61%	10.46%	9.43%	1.16%	1.82%	1.42%	2.23%	3.64%	0.99%	0.79%	2.17%	3.61%	2.27%	2.89%	0.92%	1.61%	0.79%	2.86%	2.37%	1.87%	1.09%	2.08%	5.79%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
