Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Басманный район																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	785	21	15	23	21	29	15	31	9	32	17	15	23	21	33	23	12	32	35	18	24	41	45	27	12	52	36	34	21	39	2	1	12	7	0	2	1	2	2					
		1.95%	2.13%	1.15%	1.60%	1.79%	1.96%	1.52%	1.93%	1.19%	1.67%	1.36%	1.38%	1.54%	1.70%	2.07%	1.93%	1.19%	2.02%	2.10%	1.32%	2.18%	2.40%	2.58%	2.92%	1.07%	3.78%	2.30%	2.22%	1.70%	2.81%	0.88%	0.67%	3.31%	3.21%	0.0%	1.16%	5.26%	2.40%	2.46%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	5148	137	215	250	198	218	180	229	131	210	162	151	224	170	200	127	55	166	225	121	113	205	204	101	122	159	260	189	170	162	6	8	27	24	2	6	4	7	10					
		12.84%	13.95%	16.61%	17.47%	16.92%	14.76%	18.32%	14.25%	17.35%	11.02%	13.05%	13.96%	15.09%	13.83%	12.60%	10.69%	5.46%	10.48%	13.52%	8.92%	10.30%	12.02%	11.73%	10.93%	10.91%	11.56%	16.64%	12.39%	13.79%	11.70%	2.66%	5.40%	7.45%	11.00%	2.02%	3.50%	21.05%	8.43%	12.34%					
22	"5. ""За Русь Святую"""	233	4	8	8	9	13	5	13	2	15	4	4	6	4	4	6	9	7	5	8	2	9	14	7	12	7	9	12	7	8	1	1	2	2	1	3	0	2	0					
		0.58%	0.40%	0.61%	0.55%	0.76%	0.88%	0.50%	0.80%	0.26%	0.78%	0.32%	0.37%	0.40%	0.32%	0.25%	0.50%	0.89%	0.44%	0.30%	0.59%	0.18%	0.52%	0.80%	0.75%	1.07%	0.50%	0.57%	0.78%	0.56%	0.57%	0.44%	0.67%	0.55%	0.91%	1.01%	1.75%	0.0%	2.40%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	103	5	7	3	1	4	4	5	0	10	4	6	2	5	4	2	4	4	3	3	3	3	2	0	1	2	4	3	3	4	0	0	0	0	1	1	0	0	0					
		0.25%	0.50%	0.54%	0.20%	0.08%	0.27%	0.40%	0.31%	0.0%	0.52%	0.32%	0.55%	0.13%	0.40%	0.25%	0.16%	0.39%	0.25%	0.18%	0.22%	0.27%	0.17%	0.11%	0.0%	0.08%	0.14%	0.25%	0.19%	0.24%	0.28%	0.0%	0.0%	0.0%	0.0%	1.01%	0.58%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	558	11	16	18	11	20	4	25	6	28	21	8	28	20	23	8	15	26	18	17	14	36	17	11	12	22	15	27	37	26	4	2	1	2	0	7	0	1	1					
		1.39%	1.12%	1.23%	1.25%	0.94%	1.35%	0.40%	1.55%	0.79%	1.46%	1.69%	0.74%	1.88%	1.62%	1.44%	0.67%	1.49%	1.64%	1.08%	1.25%	1.27%	2.11%	0.97%	1.19%	1.07%	1.6%	0.96%	1.77%	3.00%	1.87%	1.77%	1.35%	0.27%	0.91%	0.0%	4.09%	0.0%	1.20%	1.23%					
25	"8. ""Народно-республиканская партия России"""	38	0	0	1	0	1	1	1	1	0	1	0	1	0	0	2	0	2	0	11	4	2	0	3	0	2	0	1	1	1	0	0	0	1	1	0	0	0	0					
		0.09%	0.0%	0.0%	0.06%	0.0%	0.06%	0.10%	0.06%	0.13%	0.0%	0.08%	0.0%	0.06%	0.0%	0.0%	0.16%	0.0%	0.12%	0.0%	0.81%	0.36%	0.11%	0.0%	0.32%	0.0%	0.14%	0.0%	0.06%	0.08%	0.07%	0.0%	0.0%	0.0%	0.45%	1.01%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	346	6	7	8	15	15	7	15	4	15	5	18	16	10	17	10	10	15	16	13	10	13	8	12	10	9	10	21	10	13	3	0	1	0	0	3	0	0	1					
		0.86%	0.61%	0.54%	0.55%	1.28%	1.01%	0.71%	0.93%	0.52%	0.78%	0.40%	1.66%	1.07%	0.81%	1.07%	0.84%	0.99%	0.94%	0.96%	0.95%	0.91%	0.76%	0.46%	1.29%	0.89%	0.65%	0.64%	1.37%	0.81%	0.93%	1.33%	0.0%	0.27%	0.0%	0.0%	1.75%	0.0%	0.0%	1.23%					
27	"10. ""Аграрная партия России"""	632	15	22	14	18	21	14	16	13	25	22	25	15	16	27	17	22	34	22	25	22	17	35	9	18	33	23	23	18	29	8	4	2	5	2	0	1	0	0					
		1.57%	1.52%	1.70%	0.97%	1.53%	1.42%	1.42%	0.99%	1.72%	1.31%	1.77%	2.31%	1.01%	1.30%	1.70%	1.43%	2.18%	2.14%	1.32%	1.84%	2.00%	0.99%	2.01%	0.97%	1.61%	2.4%	1.47%	1.50%	1.46%	2.09%	3.55%	2.70%	0.55%	2.29%	2.02%	0.0%	5.26%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	44	1	0	1	0	0	3	2	0	1	1	3	3	1	0	0	0	0	1	1	2	2	2	1	4	4	4	1	2	1	0	1	1	1	0	0	0	0	0					
		0.10%	0.10%	0.0%	0.06%	0.0%	0.0%	0.30%	0.12%	0.0%	0.05%	0.08%	0.27%	0.20%	0.08%	0.0%	0.0%	0.0%	0.0%	0.06%	0.07%	0.18%	0.11%	0.11%	0.10%	0.35%	0.29%	0.25%	0.06%	0.16%	0.07%	0.0%	0.67%	0.27%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	449	18	15	8	3	14	14	16	5	27	17	15	12	12	19	16	10	24	22	17	18	16	24	12	13	16	16	12	12	14	2	1	1	2	1	1	0	2	2					
		1.12%	1.83%	1.15%	0.55%	0.25%	0.94%	1.42%	0.99%	0.66%	1.41%	1.36%	1.38%	0.80%	0.97%	1.19%	1.34%	0.99%	1.51%	1.32%	1.25%	1.64%	0.93%	1.38%	1.29%	1.16%	1.16%	1.02%	0.78%	0.97%	1.01%	0.88%	0.67%	0.27%	0.91%	1.01%	0.58%	0.0%	2.40%	2.46%					
30	"13. ""Демократическая партия России"""	65	2	4	1	3	4	0	1	2	2	3	5	0	1	4	2	0	4	2	4	1	4	1	1	1	3	2	1	2	2	0	1	0	0	0	1	0	1	0					
		0.16%	0.20%	0.30%	0.06%	0.25%	0.27%	0.0%	0.06%	0.26%	0.10%	0.24%	0.46%	0.0%	0.08%	0.25%	0.16%	0.0%	0.25%	0.12%	0.29%	0.09%	0.23%	0.05%	0.10%	0.08%	0.21%	0.12%	0.06%	0.16%	0.14%	0.0%	0.67%	0.0%	0.0%	0.0%	0.58%	0.0%	1.20%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	86	2	3	4	3	2	6	5	1	4	9	0	3	4	3	0	3	4	5	2	3	3	1	1	3	1	1	1	4	1	2	1	0	0	0	0	0	1	0					
		0.21%	0.20%	0.23%	0.27%	0.25%	0.13%	0.61%	0.31%	0.13%	0.20%	0.72%	0.0%	0.20%	0.32%	0.18%	0.0%	0.29%	0.25%	0.30%	0.14%	0.27%	0.17%	0.05%	0.10%	0.26%	0.07%	0.06%	0.06%	0.32%	0.07%	0.88%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%					
32	"15. ""Партия СЛОН"""	101	1	8	6	3	3	6	6	0	5	1	6	3	2	4	2	1	3	6	4	1	2	3	2	1	3	0	6	2	6	0	1	2	0	0	0	0	1	1					
		0.25%	0.10%	0.61%	0.41%	0.25%	0.20%	0.61%	0.37%	0.0%	0.26%	0.08%	0.55%	0.20%	0.16%	0.25%	0.16%	0.09%	0.18%	0.36%	0.29%	0.09%	0.11%	0.17%	0.21%	0.08%	0.21%	0.0%	0.39%	0.16%	0.43%	0.0%	0.67%	0.55%	0.0%	0.0%	0.0%	0.0%	1.20%	1.23%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6521	167	190	235	170	239	149	253	142	348	192	178	208	195	321	206	107	226	271	254	201	283	335	164	150	197	241	223	228	255	38	30	46	32	7	16	5	9	10					
		16.26%	17.00%	14.68%	16.42%	14.52%	16.19%	15.17%	15.75%	18.80%	18.26%	15.47%	16.46%	14.01%	15.86%	20.22%	17.35%	10.63%	14.27%	16.28%	18.74%	18.32%	16.59%	19.26%	17.74%	13.41%	14.32%	15.42%	14.62%	18.50%	18.42%	16.88%	20.27%	12.70%	14.67%	7.07%	9.35%	26.31%	10.84%	12.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	56	18	3	0	1	1	2	1	0	3	1	0	0	1	0	2	2	2	2	0	0	1	2	0	1	2	2	3	0	1	2	0	2	0	0	0	0	0	1					
		0.13%	1.83%	0.23%	0.0%	0.08%	0.06%	0.20%	0.06%	0.0%	0.15%	0.08%	0.0%	0.0%	0.08%	0.0%	0.16%	0.19%	0.12%	0.12%	0.0%	0.0%	0.05%	0.11%	0.0%	0.08%	0.14%	0.12%	0.19%	0.0%	0.07%	0.88%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%					
35	"18. ""ЛДПР"""	2392	42	77	63	48	64	55	69	32	118	60	64	105	72	84	68	123	108	98	105	78	91	86	53	90	101	69	99	79	66	37	10	33	11	7	22	1	2	2					
		5.96%	4.27%	5.95%	4.40%	4.10%	4.33%	5.60%	4.29%	4.23%	6.19%	4.83%	5.92%	7.07%	5.85%	5.29%	5.72%	12.22%	6.82%	5.88%	7.74%	7.11%	5.33%	4.94%	5.73%	8.05%	7.34%	4.41%	6.49%	6.41%	4.76%	16.44%	6.75%	9.11%	5.04%	7.07%	12.86%	5.26%	2.40%	2.46%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	299	15	7	8	6	7	5	11	5	6	15	5	11	5	5	15	4	11	19	3	10	10	18	8	9	13	16	18	6	15	2	1	3	1	2	2	0	0	2					
		0.74%	1.52%	0.54%	0.55%	0.51%	0.47%	0.50%	0.68%	0.66%	0.31%	1.20%	0.46%	0.74%	0.40%	0.31%	1.26%	0.39%	0.69%	1.14%	0.22%	0.91%	0.58%	1.03%	0.86%	0.80%	0.94%	1.02%	1.18%	0.48%	1.08%	0.88%	0.67%	0.82%	0.45%	2.02%	1.16%	0.0%	0.0%	2.46%					
37	"20. ""Политическая партия ""Единая Россия"""	10917	220	302	313	268	342	208	384	155	517	358	286	366	347	377	371	381	494	473	401	346	530	496	246	322	402	344	460	318	398	67	58	124	83	44	55	5	31	25					
		27.23%	22.40%	23.33%	21.87%	22.90%	23.17%	21.18%	23.91%	20.52%	27.13%	28.84%	26.45%	24.66%	28.23%	23.75%	31.25%	37.87%	31.20%	28.42%	29.59%	31.54%	31.08%	28.52%	26.62%	28.80%	29.23%	22.02%	30.16%	25.81%	28.75%	29.77%	39.18%	34.25%	38.07%	44.44%	32.16%	26.31%	37.34%	30.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	0	0	1	2	6	0	1	0	5	1	0	2	0	2	0	0	1	0	3	1	2	1	1	1	1	2	3	3	1	0	0	0	0	0	2	0	0	0					
		0.10%	0.0%	0.0%	0.06%	0.17%	0.40%	0.0%	0.06%	0.0%	0.26%	0.08%	0.0%	0.13%	0.0%	0.12%	0.0%	0.0%	0.06%	0.0%	0.22%	0.09%	0.11%	0.05%	0.10%	0.08%	0.07%	0.12%	0.19%	0.24%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	124	3	4	2	1	2	5	3	5	4	5	5	3	3	8	0	2	5	7	5	2	2	5	6	4	7	11	2	7	2	2	0	1	0	1	0	0	0	0					
		0.30%	0.30%	0.30%	0.13%	0.08%	0.13%	0.50%	0.18%	0.66%	0.20%	0.40%	0.46%	0.20%	0.24%	0.50%	0.0%	0.19%	0.31%	0.42%	0.36%	0.18%	0.11%	0.28%	0.64%	0.35%	0.50%	0.70%	0.13%	0.56%	0.14%	0.88%	0.0%	0.27%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3385	74	112	139	100	118	83	128	87	171	97	96	138	91	172	105	80	121	126	90	80	156	183	80	69	90	139	115	85	135	26	16	31	12	2	21	0	8	9					
		8.44%	7.53%	8.65%	9.71%	8.54%	7.99%	8.45%	7.97%	11.52%	8.97%	7.81%	8.88%	9.29%	7.40%	10.83%	8.84%	7.95%	7.64%	7.57%	6.64%	7.29%	9.14%	10.52%	8.65%	6.17%	6.54%	8.89%	7.54%	6.89%	9.75%	11.55%	10.81%	8.56%	5.50%	2.02%	12.28%	0.0%	9.63%	11.11%					
																																													
41	Против всех	2565	54	78	88	52	87	45	100	42	133	69	63	105	77	92	86	95	88	90	104	64	108	94	63	98	104	125	107	71	59	12	4	30	21	21	20	0	10	6					
		6.39%	5.49%	6.02%	6.14%	4.44%	5.89%	4.58%	6.22%	5.56%	6.98%	5.56%	5.82%	7.07%	6.26%	5.79%	7.24%	9.44%	5.55%	5.40%	7.67%	5.83%	6.33%	5.40%	6.81%	8.76%	7.56%	8.00%	7.01%	5.76%	4.26%	5.33%	2.70%	8.28%	9.63%	21.21%	11.69%	0.0%	12.04%	7.40%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
