Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Зарайская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584					
18	"1. ""ЕДИНЕНИЕ"""	213	4	6	13	4	3	3	3	2	11	5	7	6	5	11	13	4	9	11	5	4	13	1	15	13	12	1	9	13	7					
		1.11%	0.87%	1.07%	1.62%	1.06%	0.48%	0.68%	0.68%	0.46%	1.45%	0.78%	0.81%	1.08%	0.41%	0.96%	1.09%	0.65%	2.71%	1.57%	1.23%	0.76%	1.22%	0.14%	1.95%	2.08%	1.50%	0.32%	2.66%	1.60%	1.12%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	344	13	17	17	11	14	10	9	6	15	20	14	13	33	23	28	5	4	9	3	4	10	2	22	7	17	0	7	7	4					
		1.80%	2.84%	3.04%	2.13%	2.94%	2.24%	2.28%	2.06%	1.39%	1.98%	3.12%	1.62%	2.35%	2.74%	2.01%	2.36%	0.82%	1.20%	1.28%	0.73%	0.76%	0.93%	0.29%	2.86%	1.12%	2.13%	0.0%	2.07%	0.86%	0.64%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	759	26	19	22	27	24	22	14	26	48	30	61	23	44	37	91	20	8	28	12	10	10	8	25	27	27	4	17	22	27					
		3.98%	5.68%	3.40%	2.75%	7.21%	3.84%	5.03%	3.21%	6.04%	6.35%	4.68%	7.06%	4.15%	3.66%	3.24%	7.68%	3.28%	2.40%	4.00%	2.95%	1.90%	0.93%	1.17%	3.25%	4.32%	3.39%	1.28%	5.02%	2.71%	4.33%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	443	14	23	22	12	15	8	17	8	11	23	24	14	43	60	33	1	7	7	4	10	14	7	13	13	11	3	1	18	7					
		2.32%	3.06%	4.12%	2.75%	3.20%	2.4%	1.83%	3.89%	1.86%	1.45%	3.58%	2.77%	2.53%	3.57%	5.25%	2.78%	0.16%	2.10%	1.00%	0.98%	1.90%	1.31%	1.02%	1.69%	2.08%	1.38%	0.96%	0.29%	2.21%	1.12%					
22	"5. ""За Русь Святую"""	149	7	7	4	3	8	1	3	0	1	8	7	6	14	3	8	2	1	6	4	8	1	4	8	5	12	7	2	3	6					
		0.78%	1.53%	1.25%	0.50%	0.80%	1.28%	0.22%	0.68%	0.0%	0.13%	1.24%	0.81%	1.08%	1.16%	0.26%	0.67%	0.32%	0.30%	0.85%	0.98%	1.52%	0.09%	0.58%	1.04%	0.8%	1.50%	2.24%	0.59%	0.36%	0.96%					
23	"6. ""Объединенная Российская партия ""Русь"""	55	4	0	4	0	0	0	2	1	4	0	0	1	1	4	6	1	2	0	3	0	3	1	7	2	5	1	0	2	1					
		0.28%	0.87%	0.0%	0.50%	0.0%	0.0%	0.0%	0.45%	0.23%	0.52%	0.0%	0.0%	0.18%	0.08%	0.35%	0.50%	0.16%	0.60%	0.0%	0.73%	0.0%	0.28%	0.14%	0.91%	0.32%	0.62%	0.32%	0.0%	0.24%	0.16%					
24	"7. ""Новый курс - Автомобильная Россия"""	186	3	8	15	5	6	3	3	5	10	5	7	4	16	7	19	4	2	13	3	6	2	1	3	12	12	2	3	3	4					
		0.97%	0.65%	1.43%	1.87%	1.33%	0.96%	0.68%	0.68%	1.16%	1.32%	0.78%	0.81%	0.72%	1.33%	0.61%	1.60%	0.65%	0.60%	1.85%	0.73%	1.14%	0.18%	0.14%	0.39%	1.92%	1.50%	0.64%	0.88%	0.36%	0.64%					
25	"8. ""Народно-республиканская партия России"""	37	2	0	1	0	0	0	1	4	4	1	1	2	1	1	1	0	1	1	0	1	2	0	1	3	4	1	1	1	2					
		0.19%	0.43%	0.0%	0.12%	0.0%	0.0%	0.0%	0.22%	0.93%	0.52%	0.15%	0.11%	0.36%	0.08%	0.08%	0.08%	0.0%	0.30%	0.14%	0.0%	0.19%	0.18%	0.0%	0.13%	0.48%	0.50%	0.32%	0.29%	0.12%	0.32%					
26	"9. ""Российская экологическая партия ""Зеленые"""	61	0	3	3	0	2	1	0	1	3	3	5	4	6	5	2	3	1	1	0	2	1	7	1	2	1	0	0	4	0					
		0.32%	0.0%	0.53%	0.37%	0.0%	0.32%	0.22%	0.0%	0.23%	0.39%	0.46%	0.57%	0.72%	0.49%	0.43%	0.16%	0.49%	0.30%	0.14%	0.0%	0.38%	0.09%	1.02%	0.13%	0.32%	0.12%	0.0%	0.0%	0.49%	0.0%					
27	"10. ""Аграрная партия России"""	867	12	9	19	7	13	14	16	12	23	14	32	15	47	19	45	36	17	42	32	54	59	55	65	42	58	15	20	35	40					
		4.55%	2.62%	1.61%	2.38%	1.87%	2.08%	3.20%	3.66%	2.79%	3.04%	2.18%	3.70%	2.71%	3.91%	1.66%	3.80%	5.91%	5.12%	6.00%	7.88%	10.30%	5.54%	8.08%	8.45%	6.72%	7.29%	4.80%	5.91%	4.31%	6.42%					
28	"11. ""Истинные патриоты России"""	11	2	0	1	0	0	0	0	1	0	0	2	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0					
		0.05%	0.43%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.23%	0.0%	0.08%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	328	4	5	21	5	19	13	6	12	25	9	17	13	18	24	23	5	5	18	5	4	10	11	13	7	7	3	6	13	7					
		1.72%	0.87%	0.89%	2.63%	1.33%	3.04%	2.97%	1.37%	2.79%	3.31%	1.40%	1.96%	2.35%	1.49%	2.10%	1.94%	0.82%	1.50%	2.57%	1.23%	0.76%	0.93%	1.61%	1.69%	1.12%	0.88%	0.96%	1.77%	1.60%	1.12%					
30	"13. ""Демократическая партия России"""	62	0	2	5	0	4	3	5	0	1	1	2	1	5	4	4	1	2	4	4	0	0	0	2	3	0	1	0	6	2					
		0.32%	0.0%	0.35%	0.62%	0.0%	0.64%	0.68%	1.14%	0.0%	0.13%	0.15%	0.23%	0.18%	0.41%	0.35%	0.33%	0.16%	0.60%	0.57%	0.98%	0.0%	0.0%	0.0%	0.26%	0.48%	0.0%	0.32%	0.0%	0.73%	0.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	1	0	5	1	3	1	1	0	0	3	1	2	1	1	0	0	1	1	2	1	2	0	2	4	2	1	0	0	2					
		0.19%	0.21%	0.0%	0.62%	0.26%	0.48%	0.22%	0.22%	0.0%	0.0%	0.46%	0.11%	0.36%	0.08%	0.08%	0.0%	0.0%	0.30%	0.14%	0.49%	0.19%	0.18%	0.0%	0.26%	0.64%	0.25%	0.32%	0.0%	0.0%	0.32%					
32	"15. ""Партия СЛОН"""	38	1	1	3	0	1	0	2	3	0	1	1	1	2	6	2	1	1	3	0	1	0	0	1	2	2	1	1	1	0					
		0.19%	0.21%	0.17%	0.37%	0.0%	0.16%	0.0%	0.45%	0.69%	0.0%	0.15%	0.11%	0.18%	0.16%	0.52%	0.16%	0.16%	0.30%	0.42%	0.0%	0.19%	0.0%	0.0%	0.13%	0.32%	0.25%	0.32%	0.29%	0.12%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1802	32	79	61	27	65	63	45	66	118	69	93	52	168	128	144	33	26	72	26	41	62	32	46	42	52	21	25	59	55					
		9.46%	7.00%	14.15%	7.64%	7.21%	10.4%	14.41%	10.32%	15.34%	15.62%	10.76%	10.76%	9.40%	13.97%	11.21%	12.16%	5.41%	7.83%	10.30%	6.40%	7.82%	5.82%	4.70%	5.98%	6.72%	6.54%	6.73%	7.39%	7.27%	8.82%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	74	2	1	4	0	4	1	1	2	0	0	5	0	4	7	2	5	1	5	2	2	1	3	4	2	2	1	2	4	7					
		0.38%	0.43%	0.17%	0.50%	0.0%	0.64%	0.22%	0.22%	0.46%	0.0%	0.0%	0.57%	0.0%	0.33%	0.61%	0.16%	0.82%	0.30%	0.71%	0.49%	0.38%	0.09%	0.44%	0.52%	0.32%	0.25%	0.32%	0.59%	0.49%	1.12%					
35	"18. ""ЛДПР"""	2203	57	80	134	42	70	39	50	40	77	52	76	62	113	157	92	73	37	87	47	87	110	74	100	78	93	44	44	111	77					
		11.56%	12.47%	14.33%	16.79%	11.22%	11.2%	8.92%	11.46%	9.30%	10.19%	8.11%	8.79%	11.21%	9.40%	13.75%	7.77%	11.98%	11.14%	12.44%	11.57%	16.60%	10.33%	10.88%	13.00%	12.48%	11.69%	14.10%	13.01%	13.68%	12.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	398	9	9	14	12	25	8	15	6	19	13	18	8	23	30	40	13	9	11	6	7	8	5	7	14	27	1	5	24	12					
		2.09%	1.96%	1.61%	1.75%	3.20%	4.0%	1.83%	3.44%	1.39%	2.51%	2.02%	2.08%	1.44%	1.91%	2.62%	3.37%	2.13%	2.71%	1.57%	1.47%	1.33%	0.75%	0.73%	0.91%	2.24%	3.39%	0.32%	1.47%	2.95%	1.92%					
37	"20. ""Политическая партия ""Единая Россия"""	6842	171	170	295	129	203	153	147	149	228	196	288	205	372	343	368	254	119	240	169	160	543	396	273	234	276	143	139	290	189					
		35.93%	37.41%	30.46%	36.96%	34.49%	32.48%	35.01%	33.71%	34.65%	30.19%	30.57%	33.33%	37.07%	30.94%	30.06%	31.08%	41.70%	35.84%	34.33%	41.62%	30.53%	51.03%	58.23%	35.50%	37.44%	34.71%	45.83%	41.12%	35.75%	30.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	48	1	0	1	1	0	3	1	0	2	1	7	1	3	2	5	1	2	0	2	2	3	0	0	3	2	0	0	3	2					
		0.25%	0.21%	0.0%	0.12%	0.26%	0.0%	0.68%	0.22%	0.0%	0.26%	0.15%	0.81%	0.18%	0.24%	0.17%	0.42%	0.16%	0.60%	0.0%	0.49%	0.38%	0.28%	0.0%	0.0%	0.48%	0.25%	0.0%	0.0%	0.36%	0.32%					
39	"22. ""Развитие предпринимательства"""	43	3	0	0	2	0	0	2	0	1	0	3	0	2	6	2	3	3	5	0	2	1	1	1	0	1	1	1	2	1					
		0.22%	0.65%	0.0%	0.0%	0.53%	0.0%	0.0%	0.45%	0.0%	0.13%	0.0%	0.34%	0.0%	0.16%	0.52%	0.16%	0.49%	0.90%	0.71%	0.0%	0.38%	0.09%	0.14%	0.13%	0.0%	0.12%	0.32%	0.29%	0.24%	0.16%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2528	59	81	77	56	96	65	62	57	110	118	116	71	156	153	160	107	42	83	35	88	127	41	67	72	110	22	33	127	137					
		13.27%	12.91%	14.51%	9.64%	14.97%	15.36%	14.87%	14.22%	13.25%	14.56%	18.40%	13.42%	12.83%	12.97%	13.40%	13.51%	17.56%	12.65%	11.87%	8.62%	16.79%	11.93%	6.02%	8.71%	11.52%	13.83%	7.05%	9.76%	15.65%	21.99%					
																																				
41	Против всех	1200	21	34	50	23	42	24	29	14	39	49	54	38	114	92	79	37	20	39	22	19	65	28	60	33	54	37	16	43	25					
		6.30%	4.59%	6.09%	6.26%	6.14%	6.72%	5.49%	6.65%	3.25%	5.16%	7.64%	6.25%	6.87%	9.48%	8.06%	6.67%	6.07%	6.02%	5.57%	5.41%	3.62%	6.10%	4.11%	7.80%	5.28%	6.79%	11.85%	4.73%	5.30%	4.01%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
