Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Кировская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247					
		0.35%	0.59%	0.11%	0.0%	0.40%	0.55%	0.68%	0.18%	0.32%	0.45%	0.24%	0.0%	0.55%	0.0%	0.56%	0.40%	0.14%					
27	"10. ""Аграрная партия России"""	293	14	11	14	31	29	20	21	23	25	17	1	17	22	21	14	13					
		1.76%	1.66%	1.21%	1.39%	2.52%	2.28%	1.70%	1.91%	1.88%	1.90%	1.41%	0.52%	1.33%	1.86%	1.69%	1.90%	1.84%					
28	"11. ""Истинные патриоты России"""	7	1	0	0	0	0	0	1	0	0	0	0	3	0	1	0	1					
		0.04%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.08%	0.0%	0.14%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	273	14	6	15	27	28	20	21	23	16	12	6	19	24	16	15	11					
		1.64%	1.66%	0.66%	1.49%	2.19%	2.20%	1.70%	1.91%	1.88%	1.22%	0.99%	3.17%	1.49%	2.03%	1.29%	2.04%	1.56%					
30	"13. ""Демократическая партия России"""	33	3	6	4	1	1	1	1	4	1	3	0	2	4	0	1	1					
		0.19%	0.35%	0.66%	0.39%	0.08%	0.07%	0.08%	0.09%	0.32%	0.07%	0.24%	0.0%	0.15%	0.33%	0.0%	0.13%	0.14%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	0	0	1	2	5	4	0	3	0	1	1	1	1	0	0	3					
		0.13%	0.0%	0.0%	0.09%	0.16%	0.39%	0.34%	0.0%	0.24%	0.0%	0.08%	0.52%	0.07%	0.08%	0.0%	0.0%	0.42%					
32	"15. ""Партия СЛОН"""	30	3	0	3	2	2	1	3	1	4	2	0	5	1	2	1	0					
		0.18%	0.35%	0.0%	0.29%	0.16%	0.15%	0.08%	0.27%	0.08%	0.30%	0.16%	0.0%	0.39%	0.08%	0.16%	0.13%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1613	80	75	82	127	134	107	93	135	156	145	20	129	101	140	37	52					
		9.72%	9.51%	8.27%	8.15%	10.33%	10.55%	9.10%	8.48%	11.03%	11.90%	12.03%	10.58%	10.14%	8.55%	11.30%	5.04%	7.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	4	0	1	0	2	2	1	3	2	1	0	1	3	1	3	0					
		0.14%	0.47%	0.0%	0.09%	0.0%	0.15%	0.17%	0.09%	0.24%	0.15%	0.08%	0.0%	0.07%	0.25%	0.08%	0.40%	0.0%					
35	"18. ""ЛДПР"""	2652	164	151	180	168	184	191	173	190	168	186	22	202	186	185	157	145					
		15.99%	19.50%	16.66%	17.89%	13.66%	14.48%	16.25%	15.78%	15.53%	12.82%	15.43%	11.64%	15.88%	15.74%	14.94%	21.41%	20.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	303	19	17	18	22	21	19	14	28	31	21	0	19	22	25	14	13					
		1.82%	2.25%	1.87%	1.78%	1.79%	1.65%	1.61%	1.27%	2.28%	2.36%	1.74%	0.0%	1.49%	1.86%	2.01%	1.90%	1.84%					
37	"20. ""Политическая партия ""Единая Россия"""	6274	298	349	415	441	463	458	442	474	461	451	82	481	455	430	295	279					
		37.84%	35.43%	38.52%	41.25%	35.88%	36.45%	38.97%	40.32%	38.75%	35.19%	37.42%	43.38%	37.81%	38.52%	34.73%	40.24%	39.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	1	0	3	0	1	1	1	4	1	1	0	4	2	0	1					
		0.12%	0.0%	0.11%	0.0%	0.24%	0.0%	0.08%	0.09%	0.08%	0.30%	0.08%	0.52%	0.0%	0.33%	0.16%	0.0%	0.14%					
39	"22. ""Развитие предпринимательства"""	46	1	3	1	3	4	9	4	3	3	1	0	4	2	3	4	1					
		0.27%	0.11%	0.33%	0.09%	0.24%	0.31%	0.76%	0.36%	0.24%	0.22%	0.08%	0.0%	0.31%	0.16%	0.24%	0.54%	0.14%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1477	66	102	86	131	90	98	76	115	135	99	17	133	111	116	50	52					
		8.90%	7.84%	11.25%	8.54%	10.65%	7.08%	8.34%	6.93%	9.40%	10.30%	8.21%	8.99%	10.45%	9.39%	9.36%	6.82%	7.37%					
																							
41	Против всех	936	41	44	63	75	76	64	71	63	58	64	17	67	61	69	46	57					
		5.64%	4.87%	4.85%	6.26%	6.10%	5.98%	5.44%	6.47%	5.15%	4.42%	5.31%	8.99%	5.26%	5.16%	5.57%	6.27%	8.08%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
