Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Сарапульская 																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724					
		0.85%	0.55%	0.55%	0.0%	0.42%	0.54%	0.52%	0.56%	0.0%	1.69%	0.88%	1.12%	1.10%	2.32%	0.0%	1.98%	0.51%	0.0%	0.68%	0.35%	1.02%	0.24%	0.87%	0.50%	0.98%					
22	"5. ""За Русь Святую"""	38	0	1	0	2	0	0	2	3	2	2	1	2	2	1	3	4	0	3	0	2	0	2	1	5					
		0.31%	0.0%	0.55%	0.0%	0.42%	0.0%	0.0%	0.37%	0.48%	0.19%	0.29%	0.18%	0.24%	0.31%	0.56%	0.74%	0.51%	0.0%	1.03%	0.0%	0.29%	0.0%	0.43%	0.25%	0.98%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	0	1	0	1	0	3	1	0	4	0	4	0	1	2	2	0	0	1	0	1	1	0	1	0					
		0.19%	0.0%	0.55%	0.0%	0.21%	0.0%	0.52%	0.18%	0.0%	0.39%	0.0%	0.75%	0.0%	0.15%	1.12%	0.49%	0.0%	0.0%	0.34%	0.0%	0.14%	0.24%	0.0%	0.25%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	54	0	0	0	3	2	3	2	2	13	3	4	2	2	1	3	2	0	0	1	3	1	2	2	3					
		0.45%	0.0%	0.0%	0.0%	0.63%	0.54%	0.52%	0.37%	0.32%	1.29%	0.44%	0.75%	0.24%	0.31%	0.56%	0.74%	0.25%	0.0%	0.0%	0.17%	0.43%	0.24%	0.43%	0.50%	0.59%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	0	1	1	4	2	1	1	1	4	1	0	0	0	0	0	0	0	3	0	0	0	2					
		0.17%	0.0%	0.0%	0.0%	0.21%	0.27%	0.69%	0.37%	0.16%	0.09%	0.14%	0.75%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.39%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	1	1	0	1	2	0	1	1	1	6	3	5	1	0	0	1	1	0	0	1	1	2	2	1					
		0.26%	0.18%	0.55%	0.0%	0.21%	0.54%	0.0%	0.18%	0.16%	0.09%	0.88%	0.56%	0.61%	0.15%	0.0%	0.0%	0.12%	0.84%	0.0%	0.0%	0.14%	0.24%	0.43%	0.50%	0.19%					
27	"10. ""Аграрная партия России"""	931	75	16	17	10	36	22	38	60	33	21	29	36	20	19	27	65	10	26	39	127	36	78	49	42					
		7.80%	13.83%	8.83%	9.60%	2.11%	9.75%	3.81%	7.21%	9.66%	3.29%	3.11%	5.46%	4.40%	3.10%	10.67%	6.69%	8.36%	8.40%	8.96%	6.86%	18.62%	8.69%	17.06%	12.37%	8.26%					
28	"11. ""Истинные патриоты России"""	9	1	1	0	0	0	0	0	0	1	1	0	2	1	1	0	0	0	0	0	0	1	0	0	0					
		0.07%	0.18%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.14%	0.0%	0.24%	0.15%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	75	2	1	2	3	1	3	1	0	10	5	7	5	10	2	2	4	0	1	3	3	1	3	1	5					
		0.62%	0.36%	0.55%	1.12%	0.63%	0.27%	0.52%	0.18%	0.0%	0.99%	0.74%	1.31%	0.61%	1.55%	1.12%	0.49%	0.51%	0.0%	0.34%	0.52%	0.43%	0.24%	0.65%	0.25%	0.98%					
30	"13. ""Демократическая партия России"""	14	0	0	0	1	0	1	1	1	2	1	0	2	1	1	0	0	0	0	0	1	0	1	1	0					
		0.11%	0.0%	0.0%	0.0%	0.21%	0.0%	0.17%	0.18%	0.16%	0.19%	0.14%	0.0%	0.24%	0.15%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.21%	0.25%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	0	0	0	1	0	0	1	0	1	2	1	0	1	0	1	2	1	0	0	0	0	0	1	2					
		0.11%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.18%	0.0%	0.09%	0.29%	0.18%	0.0%	0.15%	0.0%	0.24%	0.25%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.39%					
32	"15. ""Партия СЛОН"""	12	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	2	3	0	0	0	0	0	1					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.16%	0.09%	0.0%	0.18%	0.0%	0.15%	0.0%	0.24%	0.0%	1.68%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	481	12	2	2	13	6	23	14	16	45	42	35	79	72	3	6	19	2	5	13	21	13	20	7	11					
		4.03%	2.21%	1.10%	1.12%	2.74%	1.62%	3.99%	2.65%	2.57%	4.49%	6.22%	6.59%	9.65%	11.16%	1.68%	1.48%	2.44%	1.68%	1.72%	2.28%	3.07%	3.14%	4.37%	1.76%	2.16%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	1	0	1	3	2	4	5	2	3	3	3	6	0	2	0	1	0	1	2	1	0	1	0	1					
		0.35%	0.18%	0.0%	0.56%	0.63%	0.54%	0.69%	0.94%	0.32%	0.29%	0.44%	0.56%	0.73%	0.0%	1.12%	0.0%	0.12%	0.0%	0.34%	0.35%	0.14%	0.0%	0.21%	0.0%	0.19%					
35	"18. ""ЛДПР"""	1510	44	19	17	71	43	87	43	70	153	82	72	111	121	21	32	138	18	12	75	85	38	37	31	90					
		12.65%	8.11%	10.49%	9.60%	15.01%	11.65%	15.10%	8.15%	11.27%	15.28%	12.14%	13.55%	13.56%	18.75%	11.79%	7.94%	17.76%	15.12%	4.13%	13.20%	12.46%	9.17%	8.09%	7.82%	17.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	174	7	1	2	4	9	15	6	11	24	10	9	12	10	1	3	12	0	8	2	13	2	5	5	3					
		1.45%	1.29%	0.55%	1.12%	0.84%	2.43%	2.60%	1.13%	1.77%	2.39%	1.48%	1.69%	1.46%	1.55%	0.56%	0.74%	1.54%	0.0%	2.75%	0.35%	1.90%	0.48%	1.09%	1.26%	0.59%					
37	"20. ""Политическая партия ""Единая Россия"""	5912	303	106	115	272	164	306	307	357	402	287	204	343	239	85	242	357	68	158	360	294	266	214	218	245					
		49.56%	55.90%	58.56%	64.97%	57.50%	44.44%	53.12%	58.25%	57.48%	40.15%	42.51%	38.41%	41.93%	37.05%	47.75%	60.04%	45.94%	57.14%	54.48%	63.38%	43.10%	64.25%	46.82%	55.05%	48.22%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	2	0	2	2	1	2	0	2	2	2	1	3	1	2	1	3	0	3	1	2	1	2	0	1					
		0.30%	0.36%	0.0%	1.12%	0.42%	0.27%	0.34%	0.0%	0.32%	0.19%	0.29%	0.18%	0.36%	0.15%	1.12%	0.24%	0.38%	0.0%	1.03%	0.17%	0.29%	0.24%	0.43%	0.0%	0.19%					
39	"22. ""Развитие предпринимательства"""	16	2	0	0	0	0	1	1	1	2	3	0	1	2	0	0	2	0	0	1	0	0	0	0	0					
		0.13%	0.36%	0.0%	0.0%	0.0%	0.0%	0.17%	0.18%	0.16%	0.19%	0.44%	0.0%	0.12%	0.31%	0.0%	0.0%	0.25%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1049	35	1	11	43	55	44	40	47	131	98	69	80	68	10	28	56	5	35	26	52	17	27	28	43					
		8.79%	6.45%	0.55%	6.21%	9.09%	14.90%	7.63%	7.59%	7.56%	13.08%	14.51%	12.99%	9.77%	10.54%	5.61%	6.94%	7.20%	4.20%	12.06%	4.57%	7.62%	4.10%	5.90%	7.07%	8.46%					
																															
41	Против всех	488	14	11	3	12	20	17	12	12	71	26	30	57	30	9	11	48	6	13	19	21	5	15	15	11					
		4.09%	2.58%	6.07%	1.69%	2.53%	5.42%	2.95%	2.27%	1.93%	7.09%	3.85%	5.64%	6.96%	4.65%	5.05%	2.72%	6.17%	5.04%	4.48%	3.34%	3.07%	1.20%	3.28%	3.78%	2.16%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
