Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Волховская городская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №5310	УИК №5311					
		2.31%	1.82%	1.85%	3.51%	2.64%	2.60%	2.71%	1.30%	1.12%	2.35%	2.71%	3.04%	3.77%	1.86%	1.79%	3.75%	2.65%	2.51%	1.58%	1.46%					
37	"20. ""Политическая партия ""Единая Россия"""	8790	454	525	371	536	443	460	277	80	505	536	347	332	457	370	471	576	537	694	819					
		40.27%	46.04%	44.26%	45.02%	44.37%	46.09%	41.66%	51.58%	45.19%	42.54%	41.55%	42.26%	40.38%	44.84%	41.47%	41.13%	43.70%	43.55%	28.23%	30.81%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	1	3	0	0	0	0	4	3	3	4	1	2	3	0	5	0	1	6	3					
		0.17%	0.10%	0.25%	0.0%	0.0%	0.0%	0.0%	0.74%	1.69%	0.25%	0.31%	0.12%	0.24%	0.29%	0.0%	0.43%	0.0%	0.08%	0.24%	0.11%					
39	"22. ""Развитие предпринимательства"""	119	2	8	7	7	3	13	2	1	8	14	9	5	5	12	9	6	4	1	3					
		0.54%	0.20%	0.67%	0.84%	0.57%	0.31%	1.17%	0.37%	0.56%	0.67%	1.08%	1.09%	0.60%	0.49%	1.34%	0.78%	0.45%	0.32%	0.04%	0.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2310	63	93	69	98	67	76	17	13	100	124	70	89	91	95	105	107	87	445	501					
		10.58%	6.38%	7.84%	8.37%	8.11%	6.97%	6.88%	3.16%	7.34%	8.42%	9.61%	8.52%	10.82%	8.93%	10.65%	9.17%	8.11%	7.05%	18.10%	18.84%					
																										
41	Против всех	575	30	26	35	35	35	45	6	3	52	45	23	28	34	32	40	41	33	17	15					
		2.63%	3.04%	2.19%	4.24%	2.89%	3.64%	4.07%	1.11%	1.69%	4.38%	3.48%	2.80%	3.40%	3.33%	3.58%	3.49%	3.11%	2.67%	0.69%	0.56%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
