14	Число неиспользованных открепительных удостоверений	30	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	1	0	0	0	1	0	0	0	0	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	4	0	0	2	1	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	95	0	0	0	0	4	0	2	1	0	1	2	1	1	1	0	0	3	9	1	1	0	1	0	0	9	0	2	0	2	0	1	0	5	0	1	9	3	0	0	0	0	3	2	6	0	0	0	0	0	0	2	0	0	0	0	2	13	6	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																									
19	Жириновский Владимир Вольфович	2413	74	88	46	44	29	143	110	68	75	190	141	65	72	95	26	129	30	33	15	13	9	16	36	16	28	1	20	6	51	73	23	46	88	4	18	14	7	36	1	2	4	26	39	29	17	10	10	3	30	25	37	3	13	3	4	37	54	23	17	26	12	10									
		8.44%	10.66%	11.38%	6.59%	7.14%	2.28%	12.73%	12.06%	6.85%	11.26%	12.28%	10.78%	13.29%	7.83%	10.13%	13.00%	14.08%	3.99%	9.32%	8.15%	3.89%	4.66%	6.18%	10.53%	8.56%	4.42%	2.13%	6.37%	5.22%	12.44%	13.96%	5.49%	14.84%	14.10%	3.25%	3.73%	3.09%	6.54%	8.00%	1.25%	3.77%	1.16%	2.94%	11.27%	3.98%	8.50%	4.67%	6.37%	2.03%	8.98%	8.80%	6.47%	3.33%	7.93%	3.57%	3.01%	6.16%	11.39%	12.64%	5.56%	19.85%	7.06%	4.42%									
20	Зюганов Геннадий Андреевич	2323	87	49	49	48	32	160	133	72	94	184	173	51	89	111	29	82	47	29	11	19	7	10	20	7	32	1	15	5	39	74	55	47	65	3	36	14	2	41	1	2	5	11	24	20	9	5	5	6	24	9	23	5	8	3	5	43	42	15	17	8	9	2									
		8.13%	12.54%	6.34%	7.02%	7.79%	2.52%	14.25%	14.58%	7.25%	14.11%	11.89%	13.23%	10.43%	9.67%	11.83%	14.50%	8.95%	6.26%	8.19%	5.98%	5.69%	3.63%	3.86%	5.85%	3.74%	5.05%	2.13%	4.78%	4.35%	9.51%	14.15%	13.13%	15.16%	10.42%	2.44%	7.45%	3.09%	1.87%	9.11%	1.25%	3.77%	1.45%	1.24%	6.94%	2.74%	4.50%	2.34%	3.18%	4.05%	7.19%	3.17%	4.02%	5.56%	4.88%	3.57%	3.76%	7.15%	8.86%	8.24%	5.56%	6.11%	5.29%	0.88%									
21	Миронов Сергей Михайлович	672	31	16	0	21	18	28	32	32	27	63	51	26	35	39	4	23	9	3	3	7	4	3	12	1	7	0	4	2	7	17	11	10	13	0	5	5	0	8	1	0	2	8	10	5	3	3	2	1	8	4	10	0	0	1	1	10	9	1	8	5	2	1									
		2.35%	4.47%	2.07%	0.00%	3.41%	1.42%	2.49%	3.51%	3.22%	4.05%	4.07%	3.90%	5.32%	3.80%	4.16%	2.00%	2.51%	1.20%	0.85%	1.63%	2.10%	2.07%	1.16%	3.51%	0.53%	1.10%	0.00%	1.27%	1.74%	1.71%	3.25%	2.63%	3.23%	2.08%	0.00%	1.04%	1.10%	0.00%	1.78%	1.25%	0.00%	0.58%	0.90%	2.89%	0.69%	1.50%	1.40%	1.27%	0.68%	2.40%	1.41%	1.75%	0.00%	0.00%	1.19%	0.75%	1.66%	1.90%	0.55%	2.61%	3.82%	1.18%	0.44%									
22	Прохоров Михаил Дмитриевич	1203	56	29	28	31	29	70	56	43	39	120	127	22	61	82	10	61	18	4	0	5	4	3	10	8	7	0	6	2	8	21	11	10	23	1	9	2	0	9	1	1	5	7	25	28	2	2	3	0	2	10	14	1	2	1	1	37	17	1	10	3	2	3									
		4.21%	8.07%	3.75%	4.01%	5.03%	2.28%	6.23%	6.14%	4.33%	5.86%	7.76%	9.71%	4.50%	6.63%	8.74%	5.00%	6.66%	2.40%	1.13%	0.00%	1.50%	2.07%	1.16%	2.92%	4.28%	1.10%	0.00%	1.91%	1.74%	1.95%	4.02%	2.63%	3.23%	3.69%	0.81%	1.86%	0.44%	0.00%	2.00%	1.25%	1.89%	1.45%	0.79%	7.23%	3.84%	1.00%	0.93%	1.91%	0.00%	0.60%	3.52%	2.45%	1.11%	1.22%	1.19%	0.75%	6.16%	3.59%	0.55%	3.27%	2.29%	1.18%	1.33%									
23	Путин Владимир Владимирович	21694	444	591	569	463	1153	708	572	765	425	975	795	312	652	598	130	605	636	284	155	287	168	223	259	155	551	45	267	98	296	333	318	193	433	113	410	409	97	348	75	47	328	831	244	644	167	193	137	137	270	236	487	81	139	76	122	467	351	134	250	89	144	210									
		75.89%	63.98%	76.46%	81.52%	75.16%	90.72%	63.05%	62.72%	77.04%	63.81%	63.03%	60.78%	63.80%	70.87%	63.75%	65.00%	66.05%	84.69%	80.23%	84.24%	85.93%	87.05%	86.10%	75.73%	82.89%	86.91%	95.74%	85.03%	85.22%	72.20%	63.67%	75.89%	62.26%	69.39%	91.87%	84.89%	90.29%	90.65%	77.33%	93.75%	88.68%	95.35%	93.90%	70.52%	88.34%	83.50%	90.19%	87.26%	92.57%	80.84%	83.10%	85.14%	90.00%	84.76%	90.48%	91.73%	77.70%	74.05%	73.63%	81.70%	67.94%	84.71%	92.92%									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
