Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Хасавюртовская городская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544					
24	7.Политическая партия «Либерально-демократическая партия России»	136	6	3	7	6	5	5	3	0	3	0	6	7	5	5	5	6	6	5	6	0	0	6	4	4	7	6	6	2	6	6					
		0.25%	0.30%	0.27%	0.31%	0.35%	0.28%	0.32%	0.14%	0.00%	0.27%	0.00%	0.36%	0.30%	0.32%	0.33%	0.29%	0.28%	0.31%	0.28%	0.32%	0.00%	0.00%	0.30%	0.31%	0.27%	0.36%	0.28%	0.32%	0.08%	0.29%	0.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	819	31	17	35	31	17	24	34	19	12	27	26	42	28	23	27	33	31	28	29	18	25	32	8	23	31	33	30	37	34	34					
		1.53%	1.57%	1.56%	1.55%	1.80%	0.95%	1.55%	1.59%	1.41%	1.09%	1.52%	1.57%	1.79%	1.79%	1.54%	1.56%	1.55%	1.59%	1.54%	1.54%	1.48%	1.54%	1.57%	0.63%	1.56%	1.62%	1.54%	1.58%	1.55%	1.62%	1.71%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	96	4	2	5	3	0	3	4	1	2	4	3	6	3	3	3	4	4	1	4	2	0	4	3	3	4	4	4	5	4	4					
		0.18%	0.20%	0.18%	0.22%	0.17%	0.00%	0.19%	0.19%	0.07%	0.18%	0.23%	0.18%	0.26%	0.19%	0.20%	0.17%	0.19%	0.20%	0.06%	0.21%	0.16%	0.00%	0.20%	0.24%	0.20%	0.21%	0.19%	0.21%	0.21%	0.19%	0.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	44930	1660	918	1909	1454	1511	1299	1798	1131	925	1491	1390	1971	1321	1260	1457	1790	1647	1526	1586	1021	1367	1711	1071	1243	1614	1801	1602	2009	1771	1676					
		84.19%	84.22%	84.07%	84.43%	84.29%	84.13%	84.13%	84.33%	84.09%	84.24%	84.09%	84.19%	84.16%	84.25%	84.11%	84.17%	84.24%	84.25%	84.12%	84.14%	84.10%	84.07%	84.16%	84.13%	84.27%	84.11%	84.20%	84.23%	84.23%	84.17%	84.18%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	41	0	1	2	1	0	0	6	0	1	2	1	2	3	0	2	3	1	0	3	0	0	1	0	1	2	2	2	0	3	2					
		0.08%	0.00%	0.09%	0.09%	0.06%	0.00%	0.00%	0.28%	0.00%	0.09%	0.11%	0.06%	0.09%	0.19%	0.00%	0.12%	0.14%	0.05%	0.00%	0.16%	0.00%	0.00%	0.05%	0.00%	0.07%	0.10%	0.09%	0.11%	0.00%	0.14%	0.10%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
