Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Северная 																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	277	13	4	11	32	2	0	11	3	1	11	0	41	22	21	18	23	18	26	14	6	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	592	51	6	31	41	11	2	8	14	9	39	15	120	108	18	24	16	13	23	20	20	3					
		10.90%	15.32%	9.52%	8.99%	12.89%	10.78%	4.17%	17.02%	7.07%	6.62%	14.77%	16.13%	10.56%	9.63%	9.89%	15.79%	11.51%	8.50%	13.45%	10.87%	9.80%	6.98%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	858	85	13	77	63	25	10	6	33	17	43	11	123	164	22	20	22	31	14	25	50	4					
		15.80%	25.53%	20.63%	22.32%	19.81%	24.51%	20.83%	12.77%	16.67%	12.50%	16.29%	11.83%	10.83%	14.63%	12.09%	13.16%	15.83%	20.26%	8.19%	13.59%	24.51%	9.30%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	50	3	0	6	4	1	1	0	0	0	1	1	12	9	0	0	2	2	4	2	0	2					
		0.92%	0.90%	0.00%	1.74%	1.26%	0.98%	2.08%	0.00%	0.00%	0.00%	0.38%	1.08%	1.06%	0.80%	0.00%	0.00%	1.44%	1.31%	2.34%	1.09%	0.00%	4.65%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1505	57	12	106	57	25	8	4	76	81	50	15	378	356	33	29	36	53	44	39	36	10					
		27.71%	17.12%	19.05%	30.72%	17.92%	24.51%	16.67%	8.51%	38.38%	59.56%	18.94%	16.13%	33.27%	31.76%	18.13%	19.08%	25.90%	34.64%	25.73%	21.20%	17.65%	23.26%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	62	4	0	2	3	0	0	1	1	0	5	0	19	18	2	0	4	0	0	1	2	0					
		1.14%	1.20%	0.00%	0.58%	0.94%	0.00%	0.00%	2.13%	0.51%	0.00%	1.89%	0.00%	1.67%	1.61%	1.10%	0.00%	2.88%	0.00%	0.00%	0.54%	0.98%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2238	124	32	114	143	37	24	28	70	27	124	50	458	441	105	71	54	51	82	95	84	24					
		41.20%	37.24%	50.79%	33.04%	44.97%	36.27%	50.00%	59.57%	35.35%	19.85%	46.97%	53.76%	40.32%	39.34%	57.69%	46.71%	38.85%	33.33%	47.95%	51.63%	41.18%	55.81%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	3	0	3	2	0	0	0	0	1	1	0	6	10	0	0	0	1	0	0	4	0					
		0.57%	0.90%	0.00%	0.87%	0.63%	0.00%	0.00%	0.00%	0.00%	0.74%	0.38%	0.00%	0.53%	0.89%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	1.96%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
