Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Шатровская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	292	20	18	15	7	14	6	14	4	6	3	7	9	2	1	8	6	0	16	6	5	3	28	8	15	0	1	0	0	2	11	2	2	10	7	11	3	5	1	8	8					
		2.64%	2.62%	2.29%	2.79%	1.79%	3.56%	3.87%	2.28%	12.90%	2.80%	2.58%	3.24%	2.55%	1.96%	0.94%	1.71%	1.34%	0.0%	3.68%	4.16%	1.36%	1.47%	3.28%	3.17%	4.14%	0.0%	1.13%	0.0%	0.0%	3.92%	2.43%	1.61%	1.51%	3.53%	5.98%	3.72%	3.65%	5.55%	1.96%	3.05%	3.40%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	102	5	12	6	8	3	2	5	0	0	0	1	6	0	0	1	0	0	8	0	3	3	7	4	5	4	1	1	2	1	3	3	0	3	0	0	1	1	1	2	0					
		0.92%	0.65%	1.53%	1.11%	2.05%	0.76%	1.29%	0.81%	0.0%	0.0%	0.0%	0.46%	1.70%	0.0%	0.0%	0.21%	0.0%	0.0%	1.84%	0.0%	0.82%	1.47%	0.82%	1.58%	1.38%	5.33%	1.13%	1.63%	0.78%	1.96%	0.66%	2.41%	0.0%	1.06%	0.0%	0.0%	1.21%	1.11%	1.96%	0.76%	0.0%					
22	"5. ""За Русь Святую"""	30	4	3	1	0	0	1	5	0	1	0	2	0	0	0	0	3	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	2	0	0	1	2	0					
		0.27%	0.52%	0.38%	0.18%	0.0%	0.0%	0.64%	0.81%	0.0%	0.46%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.27%	1.33%	0.0%	0.0%	0.0%	0.0%	0.22%	0.80%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	1.96%	0.76%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	1	2	2	0	0	0	4	0	0	0	1	2	0	0	1	1	0	1	0	1	0	2	2	1	0	0	0	0	0	0	0	0	4	1	2	1	0	0	1	0					
		0.27%	0.13%	0.25%	0.37%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.46%	0.56%	0.0%	0.0%	0.21%	0.22%	0.0%	0.23%	0.0%	0.27%	0.0%	0.23%	0.79%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.41%	0.85%	0.67%	1.21%	0.0%	0.0%	0.38%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	39	6	3	1	2	3	0	2	0	2	1	0	0	0	0	3	2	1	0	0	0	2	4	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1					
		0.35%	0.78%	0.38%	0.18%	0.51%	0.76%	0.0%	0.32%	0.0%	0.93%	0.86%	0.0%	0.0%	0.0%	0.0%	0.64%	0.44%	1.33%	0.0%	0.0%	0.0%	0.98%	0.46%	0.39%	0.27%	0.0%	1.13%	0.0%	0.0%	0.0%	0.22%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.42%					
25	"8. ""Народно-республиканская партия России"""	26	1	1	2	3	0	1	0	0	1	0	0	1	0	0	2	0	0	0	1	1	2	1	0	1	0	3	0	0	0	1	0	0	1	0	1	1	0	1	0	0					
		0.23%	0.13%	0.12%	0.37%	0.76%	0.0%	0.64%	0.0%	0.0%	0.46%	0.0%	0.0%	0.28%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.69%	0.27%	0.98%	0.11%	0.0%	0.27%	0.0%	3.40%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.35%	0.0%	0.33%	1.21%	0.0%	1.96%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	0	1	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0					
		0.16%	0.0%	0.12%	0.18%	0.25%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.46%	0.79%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%					
27	"10. ""Аграрная партия России"""	1138	42	58	15	20	12	12	30	0	12	5	27	45	8	33	53	115	22	43	11	41	5	83	35	54	14	20	5	25	2	56	9	25	42	25	31	14	10	5	45	29					
		10.32%	5.50%	7.39%	2.79%	5.12%	3.05%	7.74%	4.89%	0.0%	5.60%	4.31%	12.5%	12.78%	7.84%	31.13%	11.37%	25.72%	29.33%	9.90%	7.63%	11.23%	2.45%	9.74%	13.88%	14.91%	18.66%	22.72%	8.19%	9.84%	3.92%	12.38%	7.25%	18.93%	14.84%	21.36%	10.50%	17.07%	11.11%	9.80%	17.17%	12.34%					
28	"11. ""Истинные патриоты России"""	16	0	1	0	0	0	1	3	0	1	0	2	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.14%	0.0%	0.12%	0.0%	0.0%	0.0%	0.64%	0.48%	0.0%	0.46%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.94%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	231	17	20	8	11	10	5	15	0	10	2	11	10	0	5	12	6	1	4	1	2	2	17	4	5	2	1	1	5	3	10	0	6	4	2	7	0	1	0	5	6					
		2.09%	2.22%	2.55%	1.48%	2.82%	2.54%	3.22%	2.44%	0.0%	4.67%	1.72%	5.09%	2.84%	0.0%	4.71%	2.57%	1.34%	1.33%	0.92%	0.69%	0.54%	0.98%	1.99%	1.58%	1.38%	2.66%	1.13%	1.63%	1.96%	5.88%	2.21%	0.0%	4.54%	1.41%	1.70%	2.37%	0.0%	1.11%	0.0%	1.90%	2.55%					
30	"13. ""Демократическая партия России"""	31	0	1	0	1	2	0	0	0	0	2	1	0	0	0	1	2	0	1	2	0	0	4	3	2	0	0	2	0	0	4	0	0	1	0	0	0	1	0	0	1					
		0.28%	0.0%	0.12%	0.0%	0.25%	0.50%	0.0%	0.0%	0.0%	0.0%	1.72%	0.46%	0.0%	0.0%	0.0%	0.21%	0.44%	0.0%	0.23%	1.38%	0.0%	0.0%	0.46%	1.19%	0.55%	0.0%	0.0%	3.27%	0.0%	0.0%	0.88%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.42%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	4	1	2	0	0	0	1	0	0	0	0	2	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	2	1	0	2	1	2	0	0	0	0	0					
		0.23%	0.52%	0.12%	0.37%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	1.88%	0.42%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.18%	0.0%	0.44%	0.80%	0.0%	0.70%	0.85%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0					
		0.09%	0.0%	0.0%	0.0%	0.25%	0.25%	0.64%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.49%	0.0%	0.39%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.38%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	343	28	49	26	8	8	4	17	0	4	2	5	18	0	1	7	4	1	16	2	2	6	20	8	7	1	2	1	11	0	43	4	2	5	0	2	5	2	4	9	9					
		3.11%	3.66%	6.25%	4.84%	2.05%	2.03%	2.58%	2.77%	0.0%	1.86%	1.72%	2.31%	5.11%	0.0%	0.94%	1.50%	0.89%	1.33%	3.68%	1.38%	0.54%	2.94%	2.34%	3.17%	1.93%	1.33%	2.27%	1.63%	4.33%	0.0%	9.51%	3.22%	1.51%	1.76%	0.0%	0.67%	6.09%	2.22%	7.84%	3.43%	3.82%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	3	5	2	0	4	1	5	0	0	1	2	1	0	0	2	0	0	0	1	2	0	2	1	3	1	0	1	1	0	4	0	0	0	0	2	1	0	1	1	0					
		0.42%	0.39%	0.63%	0.37%	0.0%	1.01%	0.64%	0.81%	0.0%	0.0%	0.86%	0.92%	0.28%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.69%	0.54%	0.0%	0.23%	0.39%	0.82%	1.33%	0.0%	1.63%	0.39%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.67%	1.21%	0.0%	1.96%	0.38%	0.0%					
35	"18. ""ЛДПР"""	2084	173	145	120	99	76	26	102	4	28	14	29	69	19	17	53	84	23	95	27	48	20	167	49	90	11	24	1	21	11	107	35	23	51	34	49	10	18	12	63	37					
		18.90%	22.67%	18.49%	22.34%	25.38%	19.33%	16.77%	16.63%	12.90%	13.08%	12.06%	13.42%	19.60%	18.62%	16.03%	11.37%	18.79%	30.66%	21.88%	18.75%	13.15%	9.80%	19.60%	19.44%	24.86%	14.66%	27.27%	1.63%	8.26%	21.56%	23.67%	28.22%	17.42%	18.02%	29.05%	16.61%	12.19%	20.0%	23.52%	24.04%	15.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	230	18	16	23	7	3	1	11	0	9	0	6	6	2	5	5	13	1	16	0	3	2	22	11	6	3	0	10	5	0	5	1	0	5	2	6	0	0	0	6	1					
		2.08%	2.35%	2.04%	4.28%	1.79%	0.76%	0.64%	1.79%	0.0%	4.20%	0.0%	2.77%	1.70%	1.96%	4.71%	1.07%	2.90%	1.33%	3.68%	0.0%	0.82%	0.98%	2.58%	4.36%	1.65%	4.0%	0.0%	16.39%	1.96%	0.0%	1.10%	0.80%	0.0%	1.76%	1.70%	2.03%	0.0%	0.0%	0.0%	2.29%	0.42%					
37	"20. ""Политическая партия ""Единая Россия"""	3782	251	290	199	122	143	60	254	17	91	43	73	107	54	15	198	149	11	150	65	73	105	269	75	104	16	8	23	123	8	100	41	42	102	26	119	37	39	22	68	90					
		34.30%	32.89%	36.98%	37.05%	31.28%	36.38%	38.70%	41.43%	54.83%	42.52%	37.06%	33.79%	30.39%	52.94%	14.15%	42.48%	33.33%	14.66%	34.56%	45.13%	20.0%	51.47%	31.57%	29.76%	28.72%	21.33%	9.09%	37.70%	48.42%	15.68%	22.12%	33.06%	31.81%	36.04%	22.22%	40.33%	45.12%	43.33%	43.13%	25.95%	38.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	2	1	0	1	1	1	0	0	1	0	0	1	0	2	5	1	0	0	1	0	0	1	2	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1					
		0.23%	0.26%	0.12%	0.0%	0.25%	0.25%	0.64%	0.0%	0.0%	0.46%	0.0%	0.0%	0.28%	0.0%	1.88%	1.07%	0.22%	0.0%	0.0%	0.69%	0.0%	0.0%	0.11%	0.79%	0.82%	0.0%	0.0%	0.0%	0.39%	1.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%					
39	"22. ""Развитие предпринимательства"""	23	1	3	1	0	0	0	3	0	0	0	0	1	0	0	1	0	1	2	0	2	0	4	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.20%	0.13%	0.38%	0.18%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.21%	0.0%	1.33%	0.46%	0.0%	0.54%	0.0%	0.46%	0.39%	0.55%	0.0%	0.0%	0.0%	0.0%	1.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1942	139	120	82	74	92	21	116	6	32	30	41	50	15	21	89	36	10	66	16	150	31	173	26	46	16	23	15	49	20	92	20	24	42	12	47	8	13	3	34	42					
		17.61%	18.21%	15.30%	15.27%	18.97%	23.40%	13.54%	18.92%	19.35%	14.95%	25.86%	18.98%	14.20%	14.70%	19.81%	19.09%	8.05%	13.33%	15.20%	11.11%	41.09%	15.19%	20.30%	10.31%	12.70%	21.33%	26.13%	24.59%	19.29%	39.21%	20.35%	16.12%	18.18%	14.84%	10.25%	15.93%	9.75%	14.44%	5.88%	12.97%	17.87%					
																																															
41	Против всех	222	23	14	9	16	4	6	5	0	7	7	4	8	2	3	3	14	1	10	3	8	13	13	7	5	1	2	0	4	1	4	2	4	3	2	3	0	0	0	5	6					
		2.01%	3.01%	1.78%	1.67%	4.10%	1.01%	3.87%	0.81%	0.0%	3.27%	6.03%	1.85%	2.27%	1.96%	2.83%	0.64%	3.13%	1.33%	2.30%	2.08%	2.19%	6.37%	1.52%	2.77%	1.38%	1.33%	2.27%	0.0%	1.57%	1.96%	0.88%	1.61%	3.03%	1.06%	1.70%	1.01%	0.0%	0.0%	0.0%	1.90%	2.55%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
