Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Краснооктябрьская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054					
		1.73%	0.99%	0.0%	1.84%	1.49%	0.95%	3.0%	1.23%	1.12%	5.71%	3.44%	2.43%	2.43%	3.88%	1.65%	0.55%	0.77%	0.49%	2.70%	1.42%	1.72%	0.0%	1.44%	2.02%	3.57%	3.14%	1.17%	0.58%	1.90%	1.90%	1.71%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	61	1	0	8	2	1	0	1	0	0	0	0	1	7	2	8	2	3	1	0	2	1	1	7	0	0	0	5	0	5	3					
		1.03%	0.99%	0.0%	1.63%	0.59%	0.47%	0.0%	1.23%	0.0%	0.0%	0.0%	0.0%	1.21%	3.39%	0.66%	4.41%	0.77%	1.48%	1.35%	0.0%	1.72%	0.36%	0.36%	0.88%	0.0%	0.0%	0.0%	2.90%	0.0%	1.90%	1.03%					
22	"5. ""За Русь Святую"""	41	1	0	1	0	3	4	1	1	0	2	0	1	3	1	0	1	0	1	2	2	3	1	2	2	1	1	1	1	5	0					
		0.69%	0.99%	0.0%	0.20%	0.0%	1.42%	4.0%	1.23%	0.56%	0.0%	1.72%	0.0%	1.21%	1.45%	0.33%	0.0%	0.38%	0.0%	1.35%	2.85%	1.72%	1.08%	0.36%	0.25%	1.78%	0.62%	1.17%	0.58%	0.95%	1.90%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	1	1	2	5	2	0	0	0	0	0	0	0	3	0	0	2	0	1	0	0	1	3	4	1	1	0	1	0	3	1					
		0.54%	0.99%	1.28%	0.40%	1.49%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.45%	0.0%	0.0%	0.77%	0.0%	1.35%	0.0%	0.0%	0.36%	1.08%	0.50%	0.89%	0.62%	0.0%	0.58%	0.0%	1.14%	0.34%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	1	0	0	2	3	1	2	0	0	0	0	0	2	1	0	2	0	0	0	1	0	3	2	0	0	0	1	0	0	1					
		0.37%	0.99%	0.0%	0.0%	0.59%	1.42%	1.0%	2.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.33%	0.0%	0.77%	0.0%	0.0%	0.0%	0.86%	0.0%	1.08%	0.25%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.34%					
25	"8. ""Народно-республиканская партия России"""	10	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	3	0					
		0.16%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	2.70%	0.0%	0.0%	0.0%	0.0%	0.12%	0.89%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	0	1	3	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0					
		0.16%	0.0%	1.28%	0.61%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.38%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.38%	0.0%					
27	"10. ""Аграрная партия России"""	408	13	26	35	23	6	13	8	11	6	12	12	7	3	16	18	26	0	3	3	3	16	18	40	5	22	13	11	12	9	18					
		6.92%	12.87%	33.33%	7.17%	6.86%	2.85%	13.0%	9.87%	6.21%	5.71%	10.34%	14.63%	8.53%	1.45%	5.28%	9.94%	10.11%	0.0%	4.05%	4.28%	2.58%	5.79%	6.52%	5.06%	4.46%	13.83%	15.29%	6.39%	11.42%	3.42%	6.18%					
28	"11. ""Истинные патриоты России"""	31	0	0	3	3	2	1	1	0	0	0	0	1	4	0	0	0	0	0	0	0	3	1	7	2	0	1	0	0	1	1					
		0.52%	0.0%	0.0%	0.61%	0.89%	0.95%	1.0%	1.23%	0.0%	0.0%	0.0%	0.0%	1.21%	1.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.36%	0.88%	1.78%	0.0%	1.17%	0.0%	0.0%	0.38%	0.34%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	34	1	0	2	3	2	0	0	0	0	1	1	4	0	2	3	0	0	0	0	1	2	1	1	2	1	0	4	0	3	0					
		0.57%	0.99%	0.0%	0.40%	0.89%	0.95%	0.0%	0.0%	0.0%	0.0%	0.86%	1.21%	4.87%	0.0%	0.66%	1.65%	0.0%	0.0%	0.0%	0.0%	0.86%	0.72%	0.36%	0.12%	1.78%	0.62%	0.0%	2.32%	0.0%	1.14%	0.0%					
30	"13. ""Демократическая партия России"""	21	0	0	1	0	0	1	0	1	2	1	1	0	1	0	0	2	1	2	0	1	0	1	3	0	0	0	0	1	0	2					
		0.35%	0.0%	0.0%	0.20%	0.0%	0.0%	1.0%	0.0%	0.56%	1.90%	0.86%	1.21%	0.0%	0.48%	0.0%	0.0%	0.77%	0.49%	2.70%	0.0%	0.86%	0.0%	0.36%	0.37%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.68%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	3	2	1	0	0	0	1	1					
		0.23%	0.0%	0.0%	0.20%	0.0%	0.47%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.37%	1.78%	0.62%	0.0%	0.0%	0.0%	0.38%	0.34%					
32	"15. ""Партия СЛОН"""	15	1	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	1	3					
		0.25%	0.99%	0.0%	0.20%	0.0%	0.47%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.12%	0.0%	1.88%	0.0%	0.0%	0.0%	0.38%	1.03%					
33	"16. ""Родина"" (народно-патриотический союз)"""	214	5	0	19	22	2	4	0	7	1	1	6	4	3	8	9	16	3	1	4	7	4	12	44	3	5	3	6	2	4	9					
		3.63%	4.95%	0.0%	3.89%	6.56%	0.95%	4.0%	0.0%	3.95%	0.95%	0.86%	7.31%	4.87%	1.45%	2.64%	4.97%	6.22%	1.48%	1.35%	5.71%	6.03%	1.44%	4.34%	5.56%	2.67%	3.14%	3.52%	3.48%	1.90%	1.52%	3.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	0	0	8	2	2	0	0	2	0	0	0	0	1	1	0	1	0	1	0	1	1	5	1	4	1	2	2	1	3	1					
		0.67%	0.0%	0.0%	1.63%	0.59%	0.95%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.48%	0.33%	0.0%	0.38%	0.0%	1.35%	0.0%	0.86%	0.36%	1.81%	0.12%	3.57%	0.62%	2.35%	1.16%	0.95%	1.14%	0.34%					
35	"18. ""ЛДПР"""	338	6	5	21	19	11	2	8	26	15	10	5	6	12	22	24	26	9	4	5	16	7	6	40	3	8	0	1	2	10	9					
		5.73%	5.94%	6.41%	4.30%	5.67%	5.23%	2.0%	9.87%	14.68%	14.28%	8.62%	6.09%	7.31%	5.82%	7.26%	13.25%	10.11%	4.45%	5.40%	7.14%	13.79%	2.53%	2.17%	5.06%	2.67%	5.03%	0.0%	0.58%	1.90%	3.80%	3.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	111	1	1	5	3	1	3	4	0	0	0	1	0	7	8	2	11	0	3	2	6	6	7	18	5	1	2	2	5	2	5					
		1.88%	0.99%	1.28%	1.02%	0.89%	0.47%	3.0%	4.93%	0.0%	0.0%	0.0%	1.21%	0.0%	3.39%	2.64%	1.10%	4.28%	0.0%	4.05%	2.85%	5.17%	2.17%	2.53%	2.27%	4.46%	0.62%	2.35%	1.16%	4.76%	0.76%	1.71%					
37	"20. ""Политическая партия ""Единая Россия"""	2045	27	19	143	126	102	34	13	77	62	56	26	30	63	55	57	124	142	33	16	40	77	118	199	31	45	46	38	38	87	121					
		34.70%	26.73%	24.35%	29.30%	37.61%	48.57%	34.0%	16.04%	43.50%	59.04%	48.27%	31.70%	36.58%	30.58%	18.15%	31.49%	48.24%	70.29%	44.59%	22.85%	34.48%	27.89%	42.75%	25.18%	27.67%	28.30%	54.11%	22.09%	36.19%	33.07%	41.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	0	0	1	0	1	0	2	0	1	1	1	1	0	0	1	1	2	0	0	1	0	0	10	0	0	0	0	0	5	1					
		0.49%	0.0%	0.0%	0.20%	0.0%	0.47%	0.0%	2.46%	0.0%	0.95%	0.86%	1.21%	1.21%	0.0%	0.0%	0.55%	0.38%	0.99%	0.0%	0.0%	0.86%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	1.90%	0.34%					
39	"22. ""Развитие предпринимательства"""	28	0	0	4	3	3	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	3	0	0	0	4	0	2	2					
		0.47%	0.0%	0.0%	0.81%	0.89%	1.42%	0.0%	1.23%	0.56%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.86%	0.36%	0.36%	0.37%	0.0%	0.0%	0.0%	2.32%	0.0%	0.76%	0.68%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1571	23	17	110	63	34	17	26	35	2	21	23	17	50	157	31	26	33	6	37	23	124	64	306	24	49	12	74	33	72	62					
		26.65%	22.77%	21.79%	22.54%	18.80%	16.19%	17.0%	32.09%	19.77%	1.90%	18.10%	28.04%	20.73%	24.27%	51.81%	17.12%	10.11%	16.33%	8.10%	52.85%	19.82%	44.92%	23.18%	38.73%	21.42%	30.81%	14.11%	43.02%	31.42%	27.37%	21.30%					
																																					
41	Против всех	137	2	1	8	8	7	0	5	1	1	3	0	3	14	9	8	9	0	7	0	4	3	2	25	2	1	1	1	2	5	5					
		2.32%	1.98%	1.28%	1.63%	2.38%	3.33%	0.0%	6.17%	0.56%	0.95%	2.58%	0.0%	3.65%	6.79%	2.97%	4.41%	3.50%	0.0%	9.45%	0.0%	3.44%	1.08%	0.72%	3.16%	1.78%	0.62%	1.17%	0.58%	1.90%	1.90%	1.71%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
