Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Золотухинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470					
		1.14%	0.60%	0.00%	0.00%	0.00%	1.60%	1.59%	0.71%	1.55%	0.92%	1.27%	1.66%	0.43%	1.52%	1.64%	0.48%	3.57%	1.05%	1.28%	0.47%	2.83%	0.60%	3.51%	0.91%	1.41%	0.52%	0.36%	0.96%	0.44%	1.76%	0.67%	0.88%	0.97%	0.47%	1.04%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1517	50	10	9	24	33	28	44	69	19	10	25	27	22	34	31	9	66	37	24	17	30	102	61	92	42	41	15	70	111	49	124	106	40	29	17					
		13.73%	14.88%	10.53%	6.04%	10.67%	13.20%	14.81%	10.40%	15.27%	17.43%	6.37%	10.37%	11.69%	8.37%	18.58%	14.90%	4.59%	22.99%	15.74%	11.37%	8.02%	9.01%	17.93%	13.86%	18.55%	7.32%	14.86%	14.42%	15.28%	16.32%	16.33%	18.16%	17.21%	9.43%	10.03%	10.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	142	2	1	1	3	5	4	6	8	3	1	1	1	0	3	2	3	4	2	0	0	2	13	2	13	4	3	1	9	15	4	8	10	5	3	0					
		1.29%	0.60%	1.05%	0.67%	1.33%	2.00%	2.12%	1.42%	1.77%	2.75%	0.64%	0.41%	0.43%	0.00%	1.64%	0.96%	1.53%	1.39%	0.85%	0.00%	0.00%	0.60%	2.28%	0.45%	2.62%	0.70%	1.09%	0.96%	1.97%	2.21%	1.33%	1.17%	1.62%	1.18%	1.04%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6306	192	64	108	156	151	95	267	218	59	76	145	143	187	87	145	135	138	147	141	136	239	293	240	265	386	136	73	199	317	167	333	314	294	174	86					
		57.07%	57.14%	67.37%	72.48%	69.33%	60.40%	50.26%	63.12%	48.23%	54.13%	48.41%	60.17%	61.90%	71.10%	47.54%	69.71%	68.88%	48.08%	62.55%	66.82%	64.15%	71.77%	51.49%	54.55%	53.43%	67.25%	49.28%	70.19%	43.45%	46.62%	55.67%	48.76%	50.97%	69.34%	60.21%	55.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	50	0	2	0	0	0	1	2	3	0	2	0	1	0	0	2	1	1	2	2	0	2	2	3	1	2	1	1	4	6	1	1	1	1	3	2					
		0.45%	0.00%	2.11%	0.00%	0.00%	0.00%	0.53%	0.47%	0.66%	0.00%	1.27%	0.00%	0.43%	0.00%	0.00%	0.96%	0.51%	0.35%	0.85%	0.95%	0.00%	0.60%	0.35%	0.68%	0.20%	0.35%	0.36%	0.96%	0.87%	0.88%	0.33%	0.15%	0.16%	0.24%	1.04%	1.28%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
