Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Новооскольская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	565	43	42	30	34	26	30	33	47	13	10	7	5	5	10	7	5	2	2	3	3	30	15	0	5	2	30	10	3	16	22	11	4	5	5	5	2	2	10	5	5	5	2	8	2	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	504	43	41	30	30	24	30	33	44	13	8	5	1	3	10	7	1	2	2	1	0	30	15	0	3	2	27	7	0	16	20	11	4	5	5	5	1	1	6	2	5	4	2	5	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	254	21	22	4	8	10	13	5	14	12	4	3	4	1	5	3	6	4	7	4	4	5	1	2	0	0	11	6	2	5	4	5	5	2	6	8	2	3	3	3	5	1	7	8	3	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	61	0	1	0	4	2	0	0	3	0	2	2	4	2	0	0	4	0	0	2	3	0	0	0	2	0	3	3	3	0	2	0	0	0	0	0	1	1	4	3	0	1	0	3	2	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	5	3	1	2	0	1	0	7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	427	29	20	13	18	16	17	33	34	9	9	5	8	3	11	0	15	5	6	13	1	36	3	2	2	3	12	6	1	13	11	12	5	8	10	6	0	2	0	13	9	3	2	1	0	2	0					
		1.45%	2.03%	1.30%	0.99%	1.24%	1.20%	1.09%	2.08%	1.98%	0.92%	1.43%	1.99%	1.35%	1.40%	2.35%	0.00%	4.44%	1.85%	4.62%	2.44%	0.61%	2.40%	0.45%	1.36%	0.55%	1.16%	2.14%	1.53%	0.93%	1.68%	1.29%	5.24%	3.07%	1.25%	1.22%	0.76%	0.00%	0.78%	0.00%	2.06%	1.08%	0.62%	1.13%	0.18%	0.00%	1.04%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	98	7	11	4	8	4	8	11	13	0	0	0	1	0	2	0	0	2	2	2	1	3	0	0	0	0	0	1	0	3	3	1	1	0	3	2	2	1	0	0	0	2	0	0	0	0	0					
		0.33%	0.49%	0.71%	0.30%	0.55%	0.30%	0.51%	0.69%	0.76%	0.00%	0.00%	0.00%	0.17%	0.00%	0.43%	0.00%	0.00%	0.74%	1.54%	0.38%	0.61%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.39%	0.35%	0.44%	0.61%	0.00%	0.37%	0.25%	0.66%	0.39%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	2	2	2	1	1	4	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.07%	0.14%	0.13%	0.15%	0.07%	0.08%	0.26%	0.19%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3446	212	306	249	226	231	257	274	301	54	41	19	39	5	75	28	46	16	15	70	8	69	39	13	8	7	68	26	10	125	140	31	12	68	40	85	54	17	3	75	35	23	9	5	2	4	6					
		11.70%	14.80%	19.82%	18.94%	15.55%	17.36%	16.48%	17.27%	17.56%	5.55%	6.50%	7.57%	6.58%	2.34%	16.03%	12.84%	13.61%	5.93%	11.54%	13.16%	4.91%	4.59%	5.83%	8.84%	2.19%	2.71%	12.10%	6.63%	9.35%	16.11%	16.47%	13.54%	7.36%	10.64%	4.89%	10.72%	17.82%	6.64%	0.48%	11.87%	4.22%	4.77%	5.08%	0.91%	0.87%	2.08%	3.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	46	7	0	3	0	0	9	6	6	0	0	0	0	0	2	1	0	0	0	3	0	1	1	0	0	0	2	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0					
		0.16%	0.49%	0.00%	0.23%	0.00%	0.00%	0.58%	0.38%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.46%	0.00%	0.00%	0.00%	0.56%	0.00%	0.07%	0.15%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.26%	0.12%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	34	2	1	3	4	3	5	2	3	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0					
		0.12%	0.14%	0.06%	0.23%	0.28%	0.23%	0.32%	0.13%	0.18%	0.00%	0.00%	0.00%	0.17%	0.00%	0.21%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.07%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1463	86	80	99	94	86	110	104	115	35	31	7	11	6	60	23	13	5	5	18	8	56	2	6	9	6	41	20	3	54	16	23	20	28	28	43	18	4	2	39	19	15	8	2	0	2	3					
		4.97%	6.01%	5.18%	7.53%	6.47%	6.46%	7.06%	6.55%	6.71%	3.60%	4.91%	2.79%	1.85%	2.80%	12.82%	10.55%	3.85%	1.85%	3.85%	3.38%	4.91%	3.73%	0.30%	4.08%	2.47%	2.33%	7.30%	5.10%	2.80%	6.96%	1.88%	10.04%	12.27%	4.38%	3.42%	5.42%	5.94%	1.56%	0.32%	6.17%	2.29%	3.11%	4.52%	0.36%	0.00%	1.04%	1.62%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1336	76	116	96	105	113	111	80	118	23	33	5	21	8	33	13	12	4	7	9	5	33	3	3	6	4	31	14	3	36	58	20	5	3	26	28	5	4	1	23	20	9	5	4	0	2	2					
		4.54%	5.31%	7.51%	7.30%	7.23%	8.49%	7.12%	5.04%	6.88%	2.36%	5.23%	1.99%	3.54%	3.74%	7.05%	5.96%	3.55%	1.48%	5.38%	1.69%	3.07%	2.20%	0.45%	2.04%	1.64%	1.55%	5.52%	3.57%	2.80%	4.64%	6.82%	8.73%	3.07%	0.47%	3.18%	3.53%	1.65%	1.56%	0.16%	3.64%	2.41%	1.87%	2.82%	0.73%	0.00%	1.04%	1.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	182	8	17	14	6	3	20	9	19	0	3	1	2	0	2	0	2	3	1	6	4	6	3	0	0	0	2	3	2	11	9	3	1	0	6	3	1	4	0	2	4	2	0	0	0	0	0					
		0.62%	0.56%	1.10%	1.06%	0.41%	0.23%	1.28%	0.57%	1.11%	0.00%	0.48%	0.40%	0.34%	0.00%	0.43%	0.00%	0.59%	1.11%	0.77%	1.13%	2.45%	0.40%	0.45%	0.00%	0.00%	0.00%	0.36%	0.77%	1.87%	1.42%	1.06%	1.31%	0.61%	0.00%	0.73%	0.38%	0.33%	1.56%	0.00%	0.32%	0.48%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21669	977	960	819	933	850	1000	1049	1082	788	504	186	502	192	276	152	239	205	92	407	136	1257	615	123	292	227	394	291	85	517	558	138	115	530	678	616	220	221	616	476	725	378	137	534	225	182	170					
		73.59%	68.23%	62.18%	62.28%	64.21%	63.86%	64.14%	66.10%	63.13%	80.99%	79.87%	74.10%	84.65%	89.72%	58.97%	69.72%	70.71%	75.93%	70.77%	76.50%	83.44%	83.63%	91.93%	83.67%	80.00%	87.98%	70.11%	74.23%	79.44%	66.62%	65.65%	60.26%	70.55%	82.94%	82.89%	77.68%	72.61%	86.33%	98.88%	75.32%	87.35%	78.42%	77.40%	97.27%	97.40%	94.79%	91.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	116	17	14	5	10	8	13	8	13	0	0	2	0	0	1	0	0	0	1	0	0	3	2	0	1	0	1	0	0	1	10	0	0	0	2	1	1	0	0	1	0	1	0	0	0	0	0					
		0.39%	1.19%	0.91%	0.38%	0.69%	0.60%	0.83%	0.50%	0.76%	0.00%	0.00%	0.80%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.20%	0.30%	0.00%	0.27%	0.00%	0.18%	0.00%	0.00%	0.13%	1.18%	0.00%	0.00%	0.00%	0.24%	0.13%	0.33%	0.00%	0.00%	0.16%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
