7	Число избирательных бюллетеней в переносных ящиках для голосования	2873	32	56	43	34	40	28	63	29	3	16	29	7	22	14	25	34	30	42	32	22	95	18	42	99	34	10	43	29	33	28	48	31	44	29	23	30	15	20	28	21	8	57	31	21	30	14	33	36	88	28	14	79	58	42	13	34	13	23	65	9	12	71	26	23	25	28	12	15	21	18	90	78	97	63	34	35	43	104	5	9	47									
8	Число бюллетеней в стационарных ящиках для голосования	94581	1140	1185	1133	947	999	1028	1043	1319	2207	1168	1187	1216	1205	1456	1228	1142	1182	1176	619	1198	1054	625	1237	1115	1072	711	780	1293	1266	1150	961	1311	1554	1395	1441	1108	1314	1325	1151	1234	1465	1156	1060	711	1391	1280	1405	1416	1595	1420	1379	1094	1141	1184	1413	1183	1217	1184	1103	1337	1285	1216	618	1296	1210	1233	1245	1300	1454	1284	781	1416	1197	353	325	464	1154	1255	1471	1269	746									
9	Число недействительных избирательных бюллетеней	1158	18	11	17	8	13	14	16	18	32	11	8	16	12	13	11	10	11	16	5	18	19	5	37	11	10	12	9	19	22	13	6	16	17	15	18	10	11	12	14	22	16	15	5	15	19	26	17	16	14	9	18	10	22	18	15	21	13	11	16	16	15	9	7	20	11	12	19	9	29	20	12	15	18	0	2	6	15	13	15	8	15									
10	Число действительных избирательных бюллетеней	96296	1154	1230	1159	973	1026	1042	1090	1330	2178	1173	1208	1207	1215	1457	1242	1166	1201	1202	646	1202	1130	638	1242	1203	1096	709	814	1303	1277	1165	1003	1326	1581	1409	1446	1128	1318	1333	1165	1233	1457	1198	1086	717	1402	1268	1421	1436	1669	1439	1375	1163	1177	1208	1411	1196	1217	1196	1152	1330	1282	1278	637	1299	1224	1249	1238	1306	1446	1282	859	1479	1276	416	357	493	1182	1346	1461	1270	778									
11	Число полученных открепительных  удостоверений	4062	76	38	57	37	42	42	49	50	51	87	64	104	119	149	41	48	63	52	29	53	33	24	54	36	56	33	29	36	41	49	23	71	58	54	46	37	65	47	28	40	54	35	40	23	55	54	54	42	59	50	41	35	49	51	45	33	62	40	53	60	35	49	20	50	56	41	31	55	68	45	51	69	56	33	30	32	81	91	38	85	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	4058	76	38	57	37	42	42	49	50	51	87	64	103	119	149	41	48	63	52	29	53	33	24	54	36	56	33	29	36	41	49	23	71	58	54	46	37	65	47	28	40	54	35	40	23	55	54	54	42	59	50	41	35	49	49	45	33	62	40	53	60	35	49	20	50	55	41	31	55	68	45	51	69	56	33	30	32	81	91	38	85	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	5527	36	24	29	43	119	112	47	259	1062	67	20	57	22	22	29	47	75	49	13	13	23	86	28	37	28	32	16	23	31	38	63	39	22	25	141	114	46	29	18	103	157	117	78	50	99	61	85	60	106	127	22	29	37	15	51	45	107	47	37	21	26	22	14	8	94	30	62	50	49	21	7	48	23	7	3	36	23	22	32	35	477									
14	Число неиспользованных открепительных удостоверений	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	753	36	16	10	6	8	9	13	13	2	12	11	65	55	72	3	7	8	9	12	12	6	5	12	4	3	6	6	5	8	7	1	8	6	9	7	6	3	7	4	7	8	3	11	1	4	3	5	3	2	3	4	5	2	1	5	5	8	7	1	1	3	5	2	6	5	5	5	5	5	3	18	14	15	10	10	4	15	24	8	10	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																												
19	Жириновский Владимир Вольфович	6632	73	90	72	69	89	72	56	94	140	78	112	67	81	133	115	84	89	77	50	81	68	54	62	75	88	70	76	78	64	75	55	78	94	84	85	72	82	86	81	75	78	88	88	46	75	68	82	96	101	75	99	65	100	103	88	106	108	82	70	107	81	70	49	114	79	89	90	101	113	109	60	108	91	22	22	47	98	94	113	105	28									
		6.81%	6.23%	7.25%	6.12%	7.03%	8.57%	6.82%	5.06%	6.97%	6.33%	6.59%	9.21%	5.48%	6.60%	9.05%	9.18%	7.14%	7.34%	6.32%	7.68%	6.64%	5.92%	8.40%	4.85%	6.18%	7.96%	9.71%	9.23%	5.90%	4.93%	6.37%	5.45%	5.81%	5.88%	5.90%	5.81%	6.33%	6.17%	6.39%	6.87%	5.98%	5.30%	7.25%	8.07%	6.28%	5.28%	5.26%	5.70%	6.61%	6.00%	5.18%	7.11%	5.54%	8.34%	8.40%	6.17%	8.71%	8.78%	6.79%	5.99%	7.95%	6.25%	5.44%	7.61%	8.64%	6.40%	7.06%	7.16%	7.68%	7.66%	8.37%	6.89%	7.23%	7.03%	5.29%	6.13%	9.42%	8.19%	6.92%	7.66%	8.22%	3.53%									
20	Зюганов Геннадий Андреевич	27551	344	310	298	255	276	308	328	393	605	340	375	379	338	417	317	330	298	409	190	343	342	191	388	351	335	210	277	430	399	343	278	429	467	409	400	303	359	334	348	327	340	313	316	159	402	331	421	388	471	393	396	319	354	386	376	382	356	430	335	452	415	408	256	424	353	395	352	428	442	421	200	357	316	81	73	101	283	334	409	295	115									
		28.27%	29.35%	24.98%	25.34%	25.99%	26.56%	29.17%	29.66%	29.15%	27.38%	28.72%	30.84%	30.99%	27.55%	28.37%	25.30%	28.06%	24.59%	33.58%	29.19%	28.11%	29.77%	29.70%	30.34%	28.91%	30.29%	29.13%	33.66%	32.53%	30.72%	29.12%	27.55%	31.97%	29.22%	28.72%	27.32%	26.63%	27.01%	24.83%	29.52%	26.06%	23.08%	25.80%	28.96%	21.72%	28.29%	25.58%	29.28%	26.72%	27.99%	27.14%	28.43%	27.20%	29.52%	31.48%	26.37%	31.39%	28.94%	35.63%	28.68%	33.58%	31.99%	31.70%	39.75%	32.15%	28.58%	31.32%	28.00%	32.55%	29.97%	32.33%	22.96%	23.90%	24.42%	19.47%	20.33%	20.24%	23.64%	24.58%	27.71%	23.08%	14.50%									
21	Миронов Сергей Михайлович	4076	39	42	52	32	39	43	33	69	90	58	49	56	45	50	45	68	45	54	20	50	58	26	63	55	55	28	34	55	55	53	47	53	98	71	78	55	61	70	53	51	76	63	39	32	50	56	74	82	69	61	59	38	51	42	66	32	43	56	55	53	47	42	17	52	53	62	55	51	68	55	26	68	45	9	14	21	28	54	52	34	28									
		4.18%	3.33%	3.38%	4.42%	3.26%	3.75%	4.07%	2.98%	5.12%	4.07%	4.90%	4.03%	4.58%	3.67%	3.40%	3.59%	5.78%	3.71%	4.43%	3.07%	4.10%	5.05%	4.04%	4.93%	4.53%	4.97%	3.88%	4.13%	4.16%	4.23%	4.50%	4.66%	3.95%	6.13%	4.99%	5.33%	4.83%	4.59%	5.20%	4.50%	4.06%	5.16%	5.19%	3.57%	4.37%	3.52%	4.33%	5.15%	5.65%	4.10%	4.21%	4.24%	3.24%	4.25%	3.43%	4.63%	2.63%	3.50%	4.64%	4.71%	3.94%	3.62%	3.26%	2.64%	3.94%	4.29%	4.92%	4.38%	3.88%	4.61%	4.22%	2.99%	4.55%	3.48%	2.16%	3.90%	4.21%	2.34%	3.97%	3.52%	2.66%	3.53%									
22	Прохоров Михаил Дмитриевич	6954	88	95	95	65	66	61	64	79	114	68	62	78	96	112	86	85	73	55	45	74	90	54	110	119	87	56	57	105	129	109	71	103	140	132	128	95	104	178	114	118	151	86	74	58	163	147	149	120	107	137	94	87	64	77	112	66	91	69	59	84	67	85	46	71	65	62	89	95	62	80	34	76	71	22	11	25	57	79	93	74	35									
		7.14%	7.51%	7.66%	8.08%	6.63%	6.35%	5.78%	5.79%	5.86%	5.16%	5.74%	5.10%	6.38%	7.82%	7.62%	6.86%	7.23%	6.02%	4.52%	6.91%	6.07%	7.83%	8.40%	8.60%	9.80%	7.87%	7.77%	6.93%	7.94%	9.93%	9.25%	7.04%	7.68%	8.76%	9.27%	8.74%	8.35%	7.83%	13.23%	9.67%	9.40%	10.25%	7.09%	6.78%	7.92%	11.47%	11.36%	10.36%	8.26%	6.36%	9.46%	6.75%	7.42%	5.34%	6.28%	7.85%	5.42%	7.40%	5.72%	5.05%	6.24%	5.17%	6.60%	7.14%	5.38%	5.26%	4.92%	7.08%	7.22%	4.20%	6.14%	3.90%	5.09%	5.49%	5.29%	3.06%	5.01%	4.76%	5.81%	6.30%	5.79%	4.41%									
23	Путин Владимир Владимирович	51083	610	693	642	552	556	558	609	695	1229	629	610	627	655	745	679	599	696	607	341	654	572	313	619	603	531	345	370	635	630	585	552	663	782	713	755	603	712	665	569	662	812	648	569	422	712	666	695	750	921	773	727	654	608	600	769	610	619	559	633	634	672	673	269	638	674	641	652	631	761	617	539	870	753	282	237	299	716	785	794	762	572									
		52.42%	52.05%	55.84%	54.59%	56.27%	53.51%	52.84%	55.06%	51.56%	55.61%	53.13%	50.16%	51.27%	53.38%	50.68%	54.19%	50.94%	57.43%	49.84%	52.38%	53.61%	49.78%	48.68%	48.40%	49.67%	48.01%	47.85%	44.96%	48.03%	48.50%	49.66%	54.71%	49.40%	48.94%	50.07%	51.57%	52.99%	53.57%	49.44%	48.26%	52.75%	55.13%	53.42%	52.15%	57.65%	50.11%	51.47%	48.33%	51.65%	54.72%	53.38%	52.19%	55.75%	50.71%	48.94%	53.93%	50.12%	50.33%	46.31%	54.20%	47.10%	51.81%	52.29%	41.77%	48.37%	54.57%	50.83%	51.87%	47.98%	51.59%	47.39%	61.88%	58.23%	58.19%	67.79%	66.02%	59.92%	59.82%	57.76%	53.79%	59.62%	72.13%									
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
