Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Фатежская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064					
		11.44%	12.25%	14.22%	13.18%	5.49%	11.27%	3.94%	12.93%	7.04%	13.49%	8.54%	11.17%	4.00%	15.99%	15.42%	9.49%	11.39%	9.81%	8.28%	8.69%	11.55%	11.40%	6.01%	15.45%	12.09%	14.23%	16.72%	7.57%	7.32%	7.02%	7.48%	7.66%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	121	10	32	1	0	2	0	9	0	6	4	2	2	8	2	1	0	6	3	3	3	1	0	8	1	3	7	3	0	1	0	3					
		1.14%	1.33%	2.43%	0.39%	0.00%	1.41%	0.00%	2.59%	0.00%	1.19%	0.90%	1.06%	0.89%	0.98%	0.88%	0.63%	0.00%	1.90%	1.03%	0.67%	0.63%	0.29%	0.00%	1.58%	1.10%	1.26%	2.34%	0.46%	0.00%	0.88%	0.00%	1.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1712	156	336	36	14	22	9	47	32	48	113	23	44	140	29	71	29	42	44	37	72	30	51	99	18	39	30	26	20	13	23	19					
		16.15%	20.77%	25.55%	13.95%	15.38%	15.49%	7.09%	13.51%	15.02%	9.52%	25.39%	12.23%	19.56%	17.09%	12.78%	44.94%	18.35%	13.29%	15.17%	8.24%	15.13%	8.77%	16.14%	19.60%	19.78%	16.32%	10.03%	4.02%	16.26%	11.40%	10.75%	9.09%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	113	18	25	0	0	0	0	4	1	1	7	1	1	14	4	4	0	2	4	2	2	1	0	7	3	2	0	5	0	2	1	2					
		1.07%	2.40%	1.90%	0.00%	0.00%	0.00%	0.00%	1.15%	0.47%	0.20%	1.57%	0.53%	0.44%	1.71%	1.76%	2.53%	0.00%	0.63%	1.38%	0.45%	0.42%	0.29%	0.00%	1.39%	3.30%	0.84%	0.00%	0.77%	0.00%	1.75%	0.47%	0.96%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6154	336	525	155	65	81	110	211	145	332	216	113	141	407	133	55	101	209	165	320	294	234	194	250	52	127	164	535	90	87	157	150					
		58.06%	44.74%	39.92%	60.08%	71.43%	57.04%	86.61%	60.63%	68.08%	65.87%	48.54%	60.11%	62.67%	49.69%	58.59%	34.81%	63.92%	66.14%	56.90%	71.27%	61.76%	68.42%	61.39%	49.50%	57.14%	53.14%	54.85%	82.69%	73.17%	76.32%	73.36%	71.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	3	5	3	1	0	0	2	0	0	2	1	3	1	1	0	0	1	2	1	1	0	2	1	0	0	3	0	0	0	0	2					
		0.33%	0.40%	0.38%	1.16%	1.10%	0.00%	0.00%	0.57%	0.00%	0.00%	0.45%	0.53%	1.33%	0.12%	0.44%	0.00%	0.00%	0.32%	0.69%	0.22%	0.21%	0.00%	0.63%	0.20%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	0.96%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
