Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Гагаринский район																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058					
		0.47%	0.73%	1.02%	0.72%	0.22%	0.24%	0.28%	0.77%	0.71%	0.45%	0.38%	0.44%	0.28%	0.44%	0.27%	0.57%	0.19%	0.38%	0.60%	0.52%	0.30%	0.86%	0.23%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	5	4	2	0	4	7	1	2	1	6	1	4	0	2	0	4	2	2	1	0	2	2					
		0.16%	0.30%	0.27%	0.16%	0.0%	0.24%	0.49%	0.07%	0.17%	0.07%	0.46%	0.07%	0.38%	0.0%	0.11%	0.0%	0.26%	0.12%	0.15%	0.06%	0.0%	0.15%	0.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	418	24	12	20	14	14	10	16	17	13	17	18	18	31	24	24	23	11	29	22	19	16	26					
		1.32%	1.46%	0.82%	1.60%	1.05%	0.87%	0.71%	1.23%	1.51%	0.98%	1.30%	1.32%	1.71%	1.98%	1.34%	1.54%	1.50%	0.70%	2.19%	1.43%	1.16%	1.26%	1.51%					
25	"8. ""Народно-республиканская партия России"""	22	3	3	0	0	1	0	0	2	2	1	0	1	0	0	2	1	0	0	3	1	2	0					
		0.06%	0.18%	0.20%	0.0%	0.0%	0.06%	0.0%	0.0%	0.17%	0.15%	0.07%	0.0%	0.09%	0.0%	0.0%	0.12%	0.06%	0.0%	0.0%	0.19%	0.06%	0.15%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	258	13	12	5	14	12	9	9	15	12	11	10	7	10	17	17	13	10	6	7	16	11	22					
		0.81%	0.79%	0.82%	0.40%	1.05%	0.74%	0.63%	0.69%	1.33%	0.90%	0.84%	0.73%	0.66%	0.63%	0.94%	1.09%	0.84%	0.64%	0.45%	0.45%	0.97%	0.86%	1.28%					
27	"10. ""Аграрная партия России"""	476	38	23	13	36	15	20	15	18	14	17	17	14	24	21	37	23	23	20	18	19	21	30					
		1.50%	2.31%	1.57%	1.04%	2.71%	0.93%	1.42%	1.16%	1.60%	1.05%	1.30%	1.25%	1.33%	1.53%	1.17%	2.37%	1.50%	1.47%	1.51%	1.17%	1.16%	1.65%	1.74%					
28	"11. ""Истинные патриоты России"""	37	0	2	5	0	0	0	0	0	1	0	1	1	1	2	3	1	1	2	11	1	2	3					
		0.11%	0.0%	0.13%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.07%	0.09%	0.06%	0.11%	0.19%	0.06%	0.06%	0.15%	0.71%	0.06%	0.15%	0.17%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	299	19	12	8	14	13	15	7	10	6	3	12	12	20	22	12	20	20	15	14	21	9	15					
		0.94%	1.15%	0.82%	0.64%	1.05%	0.81%	1.06%	0.54%	0.89%	0.45%	0.23%	0.88%	1.14%	1.27%	1.22%	0.77%	1.30%	1.28%	1.13%	0.91%	1.28%	0.71%	0.87%					
30	"13. ""Демократическая партия России"""	32	1	4	1	5	1	1	0	1	2	1	1	2	0	1	0	3	2	1	0	3	0	2					
		0.10%	0.06%	0.27%	0.08%	0.37%	0.06%	0.07%	0.0%	0.08%	0.15%	0.07%	0.07%	0.19%	0.0%	0.05%	0.0%	0.19%	0.12%	0.07%	0.0%	0.18%	0.0%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	76	1	5	5	3	2	6	2	4	3	1	4	3	2	2	7	4	6	6	2	3	4	1					
		0.24%	0.06%	0.34%	0.40%	0.22%	0.12%	0.42%	0.15%	0.35%	0.22%	0.07%	0.29%	0.28%	0.12%	0.11%	0.44%	0.26%	0.38%	0.45%	0.13%	0.18%	0.31%	0.05%					
32	"15. ""Партия СЛОН"""	77	5	0	5	2	1	2	3	7	2	3	4	7	3	5	3	6	4	2	4	4	1	4					
		0.24%	0.30%	0.0%	0.40%	0.15%	0.06%	0.14%	0.23%	0.62%	0.15%	0.23%	0.29%	0.66%	0.19%	0.27%	0.19%	0.39%	0.25%	0.15%	0.26%	0.24%	0.07%	0.23%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5565	326	291	244	273	304	238	192	195	255	238	214	162	248	368	261	252	264	224	238	245	227	306					
		17.61%	19.90%	19.97%	19.62%	20.61%	18.96%	16.91%	14.84%	17.37%	19.23%	18.32%	15.79%	15.39%	15.85%	20.55%	16.75%	16.44%	16.97%	16.94%	15.57%	15.00%	17.91%	17.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	1	1	0	0	2	1	0	1	0	0	2	1	0	0	1	1	1	0	0	1	2	4					
		0.06%	0.06%	0.06%	0.0%	0.0%	0.12%	0.07%	0.0%	0.08%	0.0%	0.0%	0.14%	0.09%	0.0%	0.0%	0.06%	0.06%	0.06%	0.0%	0.0%	0.06%	0.15%	0.23%					
35	"18. ""ЛДПР"""	1183	61	59	33	56	63	62	54	44	50	53	42	40	64	50	62	53	75	62	45	41	37	77					
		3.74%	3.72%	4.04%	2.65%	4.22%	3.93%	4.40%	4.17%	3.92%	3.77%	4.08%	3.09%	3.80%	4.09%	2.79%	3.97%	3.45%	4.82%	4.68%	2.94%	2.51%	2.92%	4.48%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	212	12	13	8	7	7	16	9	5	12	11	5	10	14	7	3	17	11	7	6	7	10	15					
		0.67%	0.73%	0.89%	0.64%	0.52%	0.43%	1.13%	0.69%	0.44%	0.90%	0.84%	0.36%	0.95%	0.89%	0.39%	0.19%	1.10%	0.70%	0.52%	0.39%	0.42%	0.78%	0.87%					
37	"20. ""Политическая партия ""Единая Россия"""	7428	435	342	274	277	397	340	296	248	315	298	285	243	359	365	376	419	453	340	376	293	267	430					
		23.51%	26.55%	23.47%	22.04%	20.92%	24.76%	24.16%	22.89%	22.10%	23.75%	22.94%	21.03%	23.09%	22.95%	20.39%	24.13%	27.34%	29.13%	25.71%	24.60%	17.94%	21.07%	25.02%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	3	3	3	0	1	5	0	2	1	0	0	0	0	0	2	0	1	1	0	1	4	0					
		0.08%	0.18%	0.20%	0.24%	0.0%	0.06%	0.35%	0.0%	0.17%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.06%	0.07%	0.0%	0.06%	0.31%	0.0%					
39	"22. ""Развитие предпринимательства"""	97	1	2	2	3	4	3	1	3	8	6	4	4	6	5	11	7	7	2	6	3	6	3					
		0.30%	0.06%	0.13%	0.16%	0.22%	0.24%	0.21%	0.07%	0.26%	0.60%	0.46%	0.29%	0.38%	0.38%	0.27%	0.70%	0.45%	0.45%	0.15%	0.39%	0.18%	0.47%	0.17%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3271	173	138	134	160	224	130	154	100	108	122	158	97	153	215	179	171	131	115	182	163	123	141					
		10.35%	10.56%	9.47%	10.78%	12.08%	13.97%	9.23%	11.91%	8.91%	8.14%	9.39%	11.66%	9.22%	9.78%	12.01%	11.48%	11.16%	8.42%	8.69%	11.91%	9.98%	9.70%	8.20%					
																													
41	Против всех	1604	86	86	86	70	63	77	64	57	50	67	71	58	76	95	70	70	84	67	82	62	67	96					
		5.07%	5.25%	5.90%	6.91%	5.28%	3.93%	5.47%	4.94%	5.08%	3.77%	5.15%	5.23%	5.51%	4.85%	5.30%	4.49%	4.56%	5.40%	5.06%	5.36%	3.79%	5.28%	5.58%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
