Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Краснокутская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	576	35	29	15	10	23	16	15	30	10	29	11	17	5	30	5	6	9	10	25	8	30	40	15	10	25	25	45	20	14	4	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	75	2	4	6	0	7	3	5	2	0	0	2	1	6	4	2	17	0	3	0	0	0	1	1	3	3	0	0	1	1	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	74	5	10	5	9	0	4	4	1	3	0	2	10	0	1	0	0	1	1	0	0	4	0	0	1	1	0	2	7	3	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2681	180	150	160	94	192	89	171	156	115	37	30	105	90	88	23	39	69	35	48	79	60	66	41	41	204	95	31	34	47	70	42					
		16.75%	21.95%	19.69%	19.23%	15.82%	22.46%	26.02%	22.59%	14.80%	21.90%	20.22%	10.45%	14.23%	16.57%	18.45%	14.29%	11.82%	19.88%	9.67%	10.34%	12.27%	11.72%	10.59%	14.64%	11.68%	35.79%	14.89%	7.83%	8.72%	10.96%	25.18%	9.17%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1135	30	83	91	75	107	31	80	141	52	13	0	79	47	12	3	14	40	0	16	49	0	17	0	16	48	26	5	2	12	24	22					
		7.09%	3.66%	10.89%	10.94%	12.63%	12.51%	9.06%	10.57%	13.38%	9.90%	7.10%	0.00%	10.70%	8.66%	2.52%	1.86%	4.24%	11.53%	0.00%	3.45%	7.61%	0.00%	2.73%	0.00%	4.56%	8.42%	4.08%	1.26%	0.51%	2.80%	8.63%	4.80%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	106	8	10	5	5	11	2	11	15	4	2	0	3	6	1	2	2	1	0	2	4	0	2	1	0	4	2	0	1	1	0	1					
		0.66%	0.98%	1.31%	0.60%	0.84%	1.29%	0.58%	1.45%	1.42%	0.76%	1.09%	0.00%	0.41%	1.10%	0.21%	1.24%	0.61%	0.29%	0.00%	0.43%	0.62%	0.00%	0.32%	0.36%	0.00%	0.70%	0.31%	0.00%	0.26%	0.23%	0.00%	0.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2227	112	158	180	143	182	48	109	247	80	52	30	99	69	66	4	42	62	0	67	40	38	93	13	49	86	24	35	10	29	43	17					
		13.92%	13.66%	20.73%	21.63%	24.07%	21.29%	14.04%	14.40%	23.43%	15.24%	28.42%	10.45%	13.41%	12.71%	13.84%	2.48%	12.73%	17.87%	0.00%	14.44%	6.21%	7.42%	14.93%	4.64%	13.96%	15.09%	3.76%	8.84%	2.56%	6.76%	15.47%	3.71%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	158	6	29	9	10	14	9	10	27	4	2	0	2	2	2	0	2	7	0	0	2	0	5	0	4	5	1	0	1	2	3	0					
		0.99%	0.73%	3.81%	1.08%	1.68%	1.64%	2.63%	1.32%	2.56%	0.76%	1.09%	0.00%	0.27%	0.37%	0.42%	0.00%	0.61%	2.02%	0.00%	0.00%	0.31%	0.00%	0.80%	0.00%	1.14%	0.88%	0.16%	0.00%	0.26%	0.47%	1.08%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9402	462	323	378	255	340	159	349	447	254	76	227	437	326	301	125	224	164	327	327	461	404	405	218	236	215	480	315	342	327	129	369					
		58.76%	56.34%	42.39%	45.43%	42.93%	39.77%	46.49%	46.10%	42.41%	48.38%	41.53%	79.09%	59.21%	60.04%	63.10%	77.64%	67.88%	47.26%	90.33%	70.47%	71.58%	78.91%	65.01%	77.86%	67.24%	37.72%	75.24%	79.55%	87.69%	76.22%	46.40%	80.57%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	9	3	2	2	2	1	3	6	4	0	0	1	2	1	2	1	1	0	0	1	0	2	0	1	1	1	0	0	1	0	2					
		0.31%	1.10%	0.39%	0.24%	0.34%	0.23%	0.29%	0.40%	0.57%	0.76%	0.00%	0.00%	0.14%	0.37%	0.21%	1.24%	0.30%	0.29%	0.00%	0.00%	0.16%	0.00%	0.32%	0.00%	0.28%	0.18%	0.16%	0.00%	0.00%	0.23%	0.00%	0.44%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
