Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Богатовская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	101	4	3	7	9	11	10	5	1	2	7	10	8	5	10	6	0	3					
		1.17%	0.85%	0.99%	1.50%	0.95%	1.29%	0.75%	1.71%	0.27%	0.54%	1.46%	1.79%	1.17%	1.33%	2.46%	1.82%	0.00%	1.15%					
19	2.Всероссийская политическая партия «Гражданская Сила»	23	1	0	0	5	0	2	3	4	0	1	3	0	0	0	2	0	2					
		0.27%	0.21%	0.00%	0.00%	0.53%	0.00%	0.15%	1.02%	1.09%	0.00%	0.21%	0.54%	0.00%	0.00%	0.00%	0.61%	0.00%	0.77%					
20	3.Политическая партия «Демократическая партия России»	14	0	0	0	3	1	4	1	1	0	0	1	2	0	0	0	0	1					
		0.16%	0.00%	0.00%	0.00%	0.32%	0.12%	0.30%	0.34%	0.27%	0.00%	0.00%	0.18%	0.29%	0.00%	0.00%	0.00%	0.00%	0.38%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	814	40	21	41	105	102	174	24	35	29	25	56	53	22	32	25	10	20					
		9.46%	8.53%	6.95%	8.78%	11.08%	11.93%	13.10%	8.19%	9.51%	7.86%	5.22%	10.02%	7.77%	5.87%	7.86%	7.58%	8.70%	7.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	77	1	3	6	9	3	9	4	2	1	6	2	2	7	3	12	0	7					
		0.89%	0.21%	0.99%	1.28%	0.95%	0.35%	0.68%	1.37%	0.54%	0.27%	1.25%	0.36%	0.29%	1.87%	0.74%	3.64%	0.00%	2.69%					
23	6.Политическая партия «Партия социальной справедливости»	21	1	1	0	5	3	4	1	0	1	1	0	0	1	1	2	0	0					
		0.24%	0.21%	0.33%	0.00%	0.53%	0.35%	0.30%	0.34%	0.00%	0.27%	0.21%	0.00%	0.00%	0.27%	0.25%	0.61%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	637	22	8	23	82	84	139	23	28	23	34	32	42	26	26	16	2	27					
		7.40%	4.69%	2.65%	4.93%	8.65%	9.82%	10.47%	7.85%	7.61%	6.23%	7.10%	5.72%	6.16%	6.93%	6.39%	4.85%	1.74%	10.38%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	958	49	48	38	98	131	163	50	32	48	45	54	48	43	47	28	14	22					
		11.13%	10.45%	15.89%	8.14%	10.34%	15.32%	12.27%	17.06%	8.70%	13.01%	9.39%	9.66%	7.04%	11.47%	11.55%	8.48%	12.17%	8.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	54	2	2	2	5	5	5	2	4	7	3	3	1	3	4	4	0	2					
		0.63%	0.43%	0.66%	0.43%	0.53%	0.58%	0.38%	0.68%	1.09%	1.90%	0.63%	0.54%	0.15%	0.80%	0.98%	1.21%	0.00%	0.77%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5794	341	210	338	620	496	803	180	249	250	355	396	526	260	278	230	86	176					
		67.33%	72.71%	69.54%	72.38%	65.40%	58.01%	60.47%	61.43%	67.66%	67.75%	74.11%	70.84%	77.13%	69.33%	68.30%	69.70%	74.78%	67.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	4	1	2	0	5	6	0	7	2	1	1	0	2	1	2	2	0					
		0.42%	0.85%	0.33%	0.43%	0.00%	0.58%	0.45%	0.00%	1.90%	0.54%	0.21%	0.18%	0.00%	0.53%	0.25%	0.61%	1.74%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
