Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Красногорская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	173	8	8	3	6	3	25	15	11	3	5	8	3	3	3	3	8	3	3	8	3	6	11	3	3	3	3	12					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	111	5	5	1	5	0	21	14	11	0	5	4	0	3	1	0	0	0	0	4	0	5	11	0	3	1	0	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	78	4	9	7	4	1	13	3	3	1	2	3	2	0	2	2	1	1	2	7	1	2	2	1	0	2	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	62	3	3	2	1	3	4	1	0	3	0	4	3	0	2	3	8	3	3	4	3	1	0	3	0	2	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	22	1	1	0	0	0	8	6	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1225	78	104	12	30	12	204	135	111	10	14	72	12	28	22	6	45	7	30	101	12	38	38	13	17	22	18	34					
		17.12%	14.13%	15.25%	17.14%	18.07%	12.50%	18.18%	18.29%	18.29%	15.15%	21.21%	18.41%	11.11%	16.00%	19.82%	11.76%	12.23%	13.21%	25.86%	18.17%	14.12%	23.75%	10.08%	20.63%	19.54%	27.85%	30.00%	22.37%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1138	62	72	17	36	11	190	96	97	10	9	44	11	37	29	8	106	16	19	92	24	21	57	17	10	8	9	30					
		15.90%	11.23%	10.56%	24.29%	21.69%	11.46%	16.93%	13.01%	15.98%	15.15%	13.64%	11.25%	10.19%	21.14%	26.13%	15.69%	28.80%	30.19%	16.38%	16.55%	28.24%	13.13%	15.12%	26.98%	11.49%	10.13%	15.00%	19.74%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	41	5	6	0	1	0	7	2	0	1	0	2	1	2	1	0	0	1	0	3	1	2	1	0	2	2	0	1					
		0.57%	0.91%	0.88%	0.00%	0.60%	0.00%	0.62%	0.27%	0.00%	1.52%	0.00%	0.51%	0.93%	1.14%	0.90%	0.00%	0.00%	1.89%	0.00%	0.54%	1.18%	1.25%	0.27%	0.00%	2.30%	2.53%	0.00%	0.66%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1498	133	153	4	30	10	241	147	124	8	5	85	11	24	11	3	68	5	21	139	19	29	140	9	13	19	7	40					
		20.93%	24.09%	22.43%	5.71%	18.07%	10.42%	21.48%	19.92%	20.43%	12.12%	7.58%	21.74%	10.19%	13.71%	9.91%	5.88%	18.48%	9.43%	18.10%	25.00%	22.35%	18.13%	37.14%	14.29%	14.94%	24.05%	11.67%	26.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	75	7	5	1	4	0	10	13	9	1	0	4	2	1	0	0	2	0	2	7	0	0	4	0	0	0	0	3					
		1.05%	1.27%	0.73%	1.43%	2.41%	0.00%	0.89%	1.76%	1.48%	1.52%	0.00%	1.02%	1.85%	0.57%	0.00%	0.00%	0.54%	0.00%	1.72%	1.26%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	1.97%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2980	255	320	35	58	61	449	322	250	33	37	170	70	71	41	31	137	22	41	202	28	67	128	23	38	27	24	40					
		41.64%	46.20%	46.92%	50.00%	34.94%	63.54%	40.02%	43.63%	41.19%	50.00%	56.06%	43.48%	64.81%	40.57%	36.94%	60.78%	37.23%	41.51%	35.34%	36.33%	32.94%	41.88%	33.95%	36.51%	43.68%	34.18%	40.00%	26.32%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	20	0	1	1	0	0	4	3	2	0	0	2	0	1	0	0	1	1	0	0	0	0	1	0	2	1	0	0					
		0.28%	0.00%	0.15%	1.43%	0.00%	0.00%	0.36%	0.41%	0.33%	0.00%	0.00%	0.51%	0.00%	0.57%	0.00%	0.00%	0.27%	1.89%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	2.30%	1.27%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
