Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Зеленодольская городская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	790	0	10	30	25	20	20	30	30	30	20	15	15	15	15	10	35	20	20	30	20	30	15	15	15	15	15	15	25	15	30	25	20	20	40	29	25	31					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	655	0	4	24	21	20	20	26	24	27	19	14	15	8	13	0	33	14	13	27	20	21	12	12	9	13	11	12	21	10	23	22	16	20	31	24	25	31					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	328	0	9	43	4	12	6	7	8	9	6	5	5	5	11	13	26	15	6	9	0	11	2	11	4	17	11	6	8	8	4	10	4	9	7	7	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	135	0	6	6	4	0	0	4	6	3	1	1	0	7	2	10	2	6	7	3	0	9	3	3	6	2	4	3	4	5	7	3	4	0	9	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2312	0	2	1	20	15	5	39	48	60	50	43	16	10	202	9	20	294	3	68	127	115	24	0	1	200	180	7	45	85	18	189	259	42	1	11	70	33					
		3.57%	0.00%	0.33%	0.04%	0.87%	0.56%	0.31%	3.12%	2.62%	2.55%	3.55%	3.11%	0.98%	0.82%	16.74%	4.09%	0.86%	12.59%	0.13%	2.94%	6.73%	5.02%	1.64%	0.00%	0.06%	17.61%	11.61%	0.55%	3.07%	5.82%	0.86%	9.75%	12.68%	1.82%	0.04%	0.49%	3.68%	1.45%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3122	1	14	56	105	47	30	58	80	100	94	47	17	7	122	13	18	167	229	39	176	91	21	122	33	123	111	18	23	59	170	127	213	121	229	12	117	112					
		4.82%	0.25%	2.28%	2.26%	4.54%	1.75%	1.88%	4.64%	4.36%	4.25%	6.68%	3.40%	1.04%	0.58%	10.11%	5.91%	0.77%	7.15%	9.69%	1.68%	9.32%	3.97%	1.43%	7.54%	2.13%	10.83%	7.16%	1.42%	1.57%	4.04%	8.08%	6.55%	10.43%	5.23%	10.06%	0.53%	6.15%	4.93%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	183	0	0	1	4	4	2	8	8	2	1	5	0	2	9	0	1	16	3	3	15	5	0	0	1	12	12	6	4	11	10	10	10	8	1	3	3	3					
		0.28%	0.00%	0.00%	0.04%	0.17%	0.15%	0.13%	0.64%	0.44%	0.09%	0.07%	0.36%	0.00%	0.16%	0.75%	0.00%	0.04%	0.68%	0.13%	0.13%	0.79%	0.22%	0.00%	0.00%	0.06%	1.06%	0.77%	0.47%	0.27%	0.75%	0.48%	0.52%	0.49%	0.35%	0.04%	0.13%	0.16%	0.13%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8535	7	102	370	254	70	333	124	359	135	268	125	236	174	297	12	466	329	201	230	394	192	160	210	154	230	216	154	191	163	311	251	443	223	370	391	141	249					
		13.19%	1.75%	16.59%	14.93%	10.99%	2.61%	20.92%	9.91%	19.56%	5.74%	19.03%	9.05%	14.49%	14.30%	24.61%	5.45%	19.94%	14.08%	8.50%	9.93%	20.87%	8.38%	10.91%	12.99%	9.95%	20.25%	13.93%	12.14%	13.01%	11.16%	14.79%	12.94%	21.68%	9.65%	16.26%	17.42%	7.41%	10.96%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	857	0	0	7	30	6	18	22	11	40	34	11	8	4	74	0	15	78	2	22	69	52	34	30	1	57	32	7	6	4	33	40	68	27	1	5	3	6					
		1.32%	0.00%	0.00%	0.28%	1.30%	0.22%	1.13%	1.76%	0.60%	1.70%	2.41%	0.80%	0.49%	0.33%	6.13%	0.00%	0.64%	3.34%	0.08%	0.95%	3.65%	2.27%	2.32%	1.86%	0.06%	5.02%	2.06%	0.55%	0.41%	0.27%	1.57%	2.06%	3.33%	1.17%	0.04%	0.22%	0.16%	0.26%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	48955	392	497	2040	1895	2535	1167	995	1321	1998	944	1143	1344	1015	467	185	1774	1397	1903	1927	1053	1831	1167	1255	1354	478	976	1060	1175	1139	1535	1277	990	1875	1639	1793	1560	1859					
		75.64%	98.00%	80.81%	82.29%	81.99%	94.34%	73.30%	79.54%	71.99%	84.95%	67.05%	82.77%	82.50%	83.40%	38.69%	84.09%	75.91%	59.80%	80.50%	83.20%	55.77%	79.92%	79.60%	77.61%	87.52%	42.08%	62.93%	83.53%	80.04%	77.96%	72.99%	65.86%	48.46%	81.10%	72.01%	79.87%	81.98%	81.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	139	0	0	1	3	3	1	5	4	2	1	3	8	3	10	0	1	8	3	5	11	5	0	0	1	12	4	3	5	0	1	8	8	9	0	2	5	4					
		0.21%	0.00%	0.00%	0.04%	0.13%	0.11%	0.06%	0.40%	0.22%	0.09%	0.07%	0.22%	0.49%	0.25%	0.83%	0.00%	0.04%	0.34%	0.13%	0.22%	0.58%	0.22%	0.00%	0.00%	0.06%	1.06%	0.26%	0.24%	0.34%	0.00%	0.05%	0.41%	0.39%	0.39%	0.00%	0.09%	0.26%	0.18%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
