Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Зеленодольская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	996	10	22	23	25	21	20	25	30	20	0	30	30	39	2	24	20	25	22	25	20	30	20	20	25	18	20	25	22	8	15	35	35	35	35	33	30	32	35	35	20	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	925	5	22	17	25	21	20	25	30	20	0	21	28	39	0	19	16	25	22	25	20	27	20	19	25	14	20	23	21	5	9	31	35	24	35	30	30	32	35	35	20	35					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	576	29	36	36	10	31	17	31	10	4	0	14	35	13	8	7	6	11	9	20	17	14	16	13	7	6	8	4	6	8	16	23	7	13	5	19	13	12	11	12	10	9					
14	Число погашенных неиспользованных открепительных удостоверений	71	5	0	6	0	0	0	0	0	0	0	9	2	0	2	5	4	0	0	0	0	3	0	1	0	4	0	2	1	3	6	4	0	11	0	3	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	859	11	1	1	43	19	23	23	32	27	0	33	44	51	0	25	14	19	22	14	15	29	15	2	24	3	19	31	23	4	7	21	37	42	31	26	24	4	20	20	29	31					
		1.53%	1.96%	0.09%	0.07%	2.96%	1.60%	1.87%	1.60%	2.04%	2.29%	0.00%	2.24%	2.84%	2.66%	0.00%	1.77%	1.05%	1.44%	1.65%	0.82%	1.27%	1.76%	1.05%	0.16%	1.59%	0.26%	1.25%	2.19%	2.11%	0.91%	0.92%	1.04%	2.18%	2.52%	1.78%	1.47%	1.33%	0.23%	1.19%	0.95%	2.19%	1.69%					
19	2.Всероссийская политическая партия «Гражданская Сила»	501	1	2	1	22	19	11	18	12	17	0	16	30	16	1	9	8	12	15	17	2	13	13	2	16	3	14	15	8	3	5	14	14	17	22	9	20	3	13	28	14	26					
		0.89%	0.18%	0.17%	0.07%	1.51%	1.60%	0.89%	1.25%	0.77%	1.44%	0.00%	1.08%	1.93%	0.83%	0.79%	0.64%	0.60%	0.91%	1.13%	0.99%	0.17%	0.79%	0.91%	0.16%	1.06%	0.26%	0.92%	1.06%	0.73%	0.68%	0.66%	0.69%	0.82%	1.02%	1.26%	0.51%	1.11%	0.17%	0.77%	1.33%	1.06%	1.42%					
20	3.Политическая партия «Демократическая партия России»	108	0	1	1	4	2	2	3	3	3	0	5	2	4	1	2	1	5	3	5	3	2	2	1	7	2	2	1	2	2	3	2	5	3	1	3	5	2	4	4	2	3					
		0.19%	0.00%	0.09%	0.07%	0.28%	0.17%	0.16%	0.21%	0.19%	0.25%	0.00%	0.34%	0.13%	0.21%	0.79%	0.14%	0.07%	0.38%	0.23%	0.29%	0.25%	0.12%	0.14%	0.08%	0.46%	0.17%	0.13%	0.07%	0.18%	0.46%	0.40%	0.10%	0.29%	0.18%	0.06%	0.17%	0.28%	0.12%	0.24%	0.19%	0.15%	0.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7008	74	111	173	165	54	146	216	218	138	23	214	226	270	17	220	82	210	157	162	168	216	143	175	264	160	137	227	155	66	105	231	255	227	205	248	232	199	174	252	119	174					
		12.44%	13.17%	9.66%	12.94%	11.35%	4.55%	11.85%	14.98%	13.90%	11.69%	7.67%	14.51%	14.57%	14.08%	13.39%	15.61%	6.15%	15.86%	11.80%	9.51%	14.24%	13.13%	10.02%	14.15%	17.53%	13.69%	9.01%	16.07%	14.22%	15.07%	13.85%	11.45%	15.03%	13.62%	11.76%	14.06%	12.90%	11.53%	10.32%	11.98%	8.99%	9.51%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1002	12	2	3	19	14	10	23	39	26	0	32	24	29	2	31	10	17	15	33	28	38	20	0	46	24	16	35	26	6	12	26	46	29	33	35	36	54	25	87	21	18					
		1.78%	2.14%	0.17%	0.22%	1.31%	1.18%	0.81%	1.60%	2.49%	2.20%	0.00%	2.17%	1.55%	1.51%	1.57%	2.20%	0.75%	1.28%	1.13%	1.94%	2.37%	2.31%	1.40%	0.00%	3.05%	2.05%	1.05%	2.48%	2.39%	1.37%	1.58%	1.29%	2.71%	1.74%	1.89%	1.98%	2.00%	3.13%	1.48%	4.14%	1.59%	0.98%					
23	6.Политическая партия «Партия социальной справедливости»	142	0	1	0	3	7	1	1	4	5	0	8	2	3	1	6	3	5	3	13	2	5	2	0	5	2	7	10	3	3	0	4	2	2	1	3	6	5	4	4	3	3					
		0.25%	0.00%	0.09%	0.00%	0.21%	0.59%	0.08%	0.07%	0.26%	0.42%	0.00%	0.54%	0.13%	0.16%	0.79%	0.43%	0.22%	0.38%	0.23%	0.76%	0.17%	0.30%	0.14%	0.00%	0.33%	0.17%	0.46%	0.71%	0.28%	0.68%	0.00%	0.20%	0.12%	0.12%	0.06%	0.17%	0.33%	0.29%	0.24%	0.19%	0.23%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	3897	49	84	97	115	87	85	93	103	107	8	93	94	123	9	94	31	98	77	80	76	110	85	77	92	53	79	91	65	28	57	121	102	132	142	134	135	149	138	199	76	229					
		6.92%	8.72%	7.31%	7.26%	7.91%	7.32%	6.90%	6.45%	6.57%	9.06%	2.67%	6.31%	6.06%	6.42%	7.09%	6.67%	2.32%	7.40%	5.79%	4.70%	6.44%	6.69%	5.96%	6.22%	6.11%	4.53%	5.20%	6.44%	5.96%	6.39%	7.52%	5.99%	6.01%	7.92%	8.15%	7.60%	7.50%	8.63%	8.19%	9.46%	5.74%	12.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5235	62	118	104	143	116	124	153	114	89	15	175	204	229	4	139	42	132	95	113	104	219	108	105	151	124	60	139	106	40	60	167	185	164	163	194	166	162	147	211	74	215					
		9.29%	11.03%	10.27%	7.78%	9.83%	9.76%	10.06%	10.61%	7.27%	7.54%	5.00%	11.86%	13.15%	11.95%	3.15%	9.87%	3.15%	9.97%	7.14%	6.64%	8.81%	13.31%	7.57%	8.49%	10.03%	10.61%	3.95%	9.84%	9.72%	9.13%	7.92%	8.28%	10.90%	9.84%	9.35%	10.99%	9.23%	9.39%	8.72%	10.03%	5.59%	11.75%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	325	0	1	1	11	9	10	3	14	4	0	11	9	17	1	19	6	4	12	5	7	7	9	2	14	2	8	13	3	4	3	12	17	11	10	13	15	2	10	9	6	11					
		0.58%	0.00%	0.09%	0.07%	0.76%	0.76%	0.81%	0.21%	0.89%	0.34%	0.00%	0.75%	0.58%	0.89%	0.79%	1.35%	0.45%	0.30%	0.90%	0.29%	0.59%	0.43%	0.63%	0.16%	0.93%	0.17%	0.53%	0.92%	0.28%	0.91%	0.40%	0.59%	1.00%	0.66%	0.57%	0.74%	0.83%	0.12%	0.59%	0.43%	0.45%	0.60%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	35458	350	819	937	884	826	793	885	987	713	254	841	824	1098	88	802	1103	777	862	1198	721	885	1000	858	831	778	1152	793	668	273	472	1383	965	985	1059	1040	1112	1135	1074	1243	933	1057					
		62.95%	62.28%	71.28%	70.08%	60.80%	69.53%	64.37%	61.37%	62.95%	60.37%	84.67%	57.02%	53.13%	57.28%	69.29%	56.92%	82.68%	58.69%	64.76%	70.35%	61.10%	53.80%	70.08%	69.36%	55.18%	66.55%	75.79%	56.12%	61.28%	62.33%	62.27%	68.53%	56.87%	59.09%	60.76%	58.96%	61.81%	65.76%	63.70%	59.11%	70.52%	57.76%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1056	3	1	3	33	21	21	20	30	37	0	25	58	68	2	48	17	30	21	33	34	25	20	1	35	3	14	34	16	7	14	26	36	36	49	38	42	2	51	31	30	41					
		1.87%	0.53%	0.09%	0.22%	2.27%	1.77%	1.70%	1.39%	1.91%	3.13%	0.00%	1.69%	3.74%	3.55%	1.57%	3.41%	1.27%	2.27%	1.58%	1.94%	2.88%	1.52%	1.40%	0.08%	2.32%	0.26%	0.92%	2.41%	1.47%	1.60%	1.85%	1.29%	2.12%	2.16%	2.81%	2.15%	2.33%	0.12%	3.02%	1.47%	2.27%	2.24%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
