Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Гордеевская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299					
		3.09%	2.60%	2.81%	1.45%	0.81%	3.01%	1.69%	5.35%	3.29%	3.07%	4.08%	1.19%	1.98%	0.95%	6.55%	6.84%	0.0%	1.78%	4.27%	4.08%	5.26%	1.94%	0.0%	3.64%	3.65%	1.15%	3.21%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	0	1	2	3	1	0	0	0	1	2	0	1	0	1	0	0	3	0	0	4	1	1	1	1	1					
		0.40%	0.16%	0.0%	0.72%	1.62%	0.56%	0.56%	0.0%	0.0%	0.0%	0.51%	1.19%	0.0%	0.47%	0.0%	0.12%	0.0%	0.0%	2.56%	0.0%	0.0%	1.55%	1.35%	0.72%	0.60%	0.57%	0.40%					
35	"18. ""ЛДПР"""	643	150	5	15	7	55	14	1	34	7	24	13	52	26	6	77	26	13	7	6	15	36	5	2	25	10	12					
		9.89%	12.22%	7.04%	10.94%	5.69%	10.37%	7.90%	1.78%	13.99%	5.38%	12.24%	7.78%	14.77%	12.44%	9.83%	9.94%	9.70%	7.73%	5.98%	2.44%	7.89%	14.00%	6.75%	1.45%	15.24%	5.78%	4.81%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	286	92	12	7	1	10	5	1	14	11	1	2	7	7	5	33	10	1	4	11	3	18	3	7	4	6	11					
		4.40%	7.49%	16.90%	5.10%	0.81%	1.88%	2.82%	1.78%	5.76%	8.46%	0.51%	1.19%	1.98%	3.34%	8.19%	4.26%	3.73%	0.59%	3.41%	4.48%	1.57%	7.00%	4.05%	5.10%	2.43%	3.46%	4.41%					
37	"20. ""Политическая партия ""Единая Россия"""	2365	445	28	41	47	259	51	24	97	31	59	77	56	115	30	273	82	81	15	144	61	71	32	42	35	100	69					
		36.41%	36.26%	39.43%	29.92%	38.21%	48.86%	28.81%	42.85%	39.91%	23.84%	30.10%	46.10%	15.90%	55.02%	49.18%	35.27%	30.59%	48.21%	12.82%	58.77%	32.10%	27.62%	43.24%	30.65%	21.34%	57.80%	27.71%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	1	0	3	1	1	0	0	1	0	5	1	0	0	0	0	2	1	1	1	0	3	1	1	3	1	1					
		0.43%	0.08%	0.0%	2.18%	0.81%	0.18%	0.0%	0.0%	0.41%	0.0%	2.55%	0.59%	0.0%	0.0%	0.0%	0.0%	0.74%	0.59%	0.85%	0.40%	0.0%	1.16%	1.35%	0.72%	1.82%	0.57%	0.40%					
39	"22. ""Развитие предпринимательства"""	16	3	0	3	0	3	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1					
		0.24%	0.24%	0.0%	2.18%	0.0%	0.56%	0.0%	1.78%	0.0%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1655	286	10	42	32	102	49	17	29	12	31	31	184	23	2	181	110	55	58	34	61	52	18	54	65	32	85					
		25.48%	23.30%	14.08%	30.65%	26.01%	19.24%	27.68%	30.35%	11.93%	9.23%	15.81%	18.56%	52.27%	11.00%	3.27%	23.38%	41.04%	32.73%	49.57%	13.87%	32.10%	20.23%	24.32%	39.41%	39.63%	18.49%	34.13%					
																																	
41	Против всех	247	55	1	10	1	13	5	0	9	2	10	10	6	8	4	46	8	3	2	10	9	13	2	3	4	1	12					
		3.80%	4.48%	1.40%	7.29%	0.81%	2.45%	2.82%	0.0%	3.70%	1.53%	5.10%	5.98%	1.70%	3.82%	6.55%	5.94%	2.98%	1.78%	1.70%	4.08%	4.73%	5.05%	2.70%	2.18%	2.43%	0.57%	4.81%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
